chemID	l_mean	m_mean	h_mean	monotonic_status	pval	endpoint_log2fc
100021136	1.1982921052631579	0.9944000000000001	0.9585090909090909	dynamic	0.4	0.3221156136686392
100000882	1.1330947368421052	1.126609756097561	1.1037363636363637	stable	0.3	0.03787287451686759
409	1.0607486842105263	0.9998341463414634	1.3749363636363636	dynamic	0.3	0.37428195867413755
100002254	2.2668105263157896	2.2723219512195123	1.5480545454545453	dynamic	0.9	0.5502075014654787
361	1.4667513157894736	1.458741463414634	3.6116363636363635	dynamic	0.8	1.3000283566584654
100019975	1.2583855263157895	1.2422414634146342	1.273090909090909	stable	0.4	0.0167614607407264
100000257	1.0623776315789473	1.3559560975609757	1.6003	up	0.0	0.5910457089844369
100001232	1.267896052631579	1.3699999999999999	1.1591909090909092	dynamic	0.9	0.12931828643948792
100001948	0.9964421052631579	0.998980487804878	1.0878999999999999	stable	0.6	0.12668805991698678
100001073	1.204246052631579	1.4502853658536585	0.6333090909090909	dynamic	0.8	0.9271485009567049
100015637	1.092632894736842	1.1678	1.0656363636363637	stable	0.5	0.03609354378873154
100006360	3.4110736842105265	2.1369634146341463	4.527927272727273	dynamic	0.8	0.4086248662586384
1488	1.0304815789473685	1.1104756097560975	1.0313545454545454	stable	0.5	0.0012216533711058297
100002253	1.4308342105263159	1.562229268292683	1.3335818181818182	dynamic	0.8	0.10155017784842821
1023	0.9952	0.9579268292682926	1.0911545454545455	stable	0.9	0.13279706137416444
100004284	6.090018421052632	9.321919512195121	3.5611272727272727	dynamic	0.7	0.7741125942453434
100001251	1.3451394736842106	1.2542878048780488	0.8864363636363636	dynamic	0.7	0.6016667991345038
362	1.209811842105263	1.0505560975609756	1.5304909090909091	dynamic	0.4	0.33921178795197254
100006620	1.2800065789473685	1.183980487804878	0.9736818181818182	dynamic	0.5	0.39462891789823756
111	1.120428947368421	1.187570731707317	1.2585454545454546	stable	0.5	0.16770616043402733
100009045	1.076028947368421	1.005770731707317	0.9350818181818182	stable	0.0	0.20255238067639506
100002927	1.3688513157894737	1.2419804878048781	1.2241636363636363	stable	0.2	0.1611693312048471
100015641	1.122057894736842	0.9897756097560976	1.2194363636363637	dynamic	0.9	0.12006735647191269
1114	1.287471052631579	1.1349146341463414	0.8653545454545455	dynamic	0.8	0.573176747943583
100020409	1.2356631578947368	1.0706317073170732	2.273090909090909	dynamic	0.8	0.8793698660945014
158	1.0765407894736843	1.029870731707317	1.0220272727272728	stable	0.8	0.07496928836875985
1224	1.0444486842105263	1.0023	1.4016454545454546	dynamic	0.3	0.4243798548290639
100001620	1.0660263157894736	0.9301512195121951	1.1670181818181817	dynamic	0.0	0.13058398528501472
100020893	1.0412105263157894	1.0129536585365855	1.1406909090909092	stable	0.8	0.13164611804188087
100002458	1.2360434210526317	1.264951219512195	0.9932181818181818	dynamic	0.5	0.31554684786843157
100001112	1.1997855263157895	1.1402121951219513	1.262	stable	0.4	0.07293537763244917
100002953	1.1635526315789473	1.1818780487804879	1.0005636363636363	dynamic	0.3	0.217723544080605
