chemID	pvalue
100021136	-1.00055490041396
100000882	0.477206836329508
409	-1.1490974869149
100002254	1.69000620701912
361	1.01128003568653
100019975	0.191528427196874
100000257	1.7604449775468
100001232	0.13985696543598
100001948	-0.717048099362256
100001073	0.744408766877751
100015637	0.872834851511947
100006360	-0.862096805894025
1488	0.664014392822093
100002253	1.01596762949057
1023	-0.673915753301717
100004284	-0.0990944195526033
100001251	0.0266970623849589
362	-1.64845316887887
100006620	-0.0565478903164108
111	1.52912494820269
100009045	-0.353065479843719
100002927	0.49120248331382
100015641	-0.791847831769147
1114	-0.225486665740299
100020409	-0.504882883025112
158	-0.0794552428836011
1224	-2.74851784189674
100001620	-3.15468052448777
100020893	0.0197698045419847
100002458	2.05478764970773
100001112	0.134532559895637
100002953	0.48779084457966
1141	0.114769825628992
100015834	-1.26770930912282
100004561	-0.353114545117334
100020497	-0.428383781870552
498	-0.870643453703186
100006051	0.335633844959162
1668	-0.29545726026292
100004523	1.55622414854099
100001604	-1.77500510162004
100001002	-0.15398983418429
100001987	-1.0084378041082
100002462	-0.361073256263185
466	1.23600154510614
100000665	0.907892712003164
445	0.463772895640135
2029	-1.34199423378995
100006438	-0.993025078054613
100001398	-0.405898329776578
235	-1.60087631852921
100000997	0.427395247102698
100002094	-0.368847203771329
1052	0.0553736026799992
100020823	-0.402661648007056
100001806	-0.303363492367536
100006092	-1.53935724999595
100001415	0.711442273568775
100000008	1.27561212568589
565	-2.81860736024121
100015851	-1.74240329988117
100001866	-0.468630440343303
100020546	-2.29856038138581
100016110	0.445032733119318
100001254	-3.49459293226885
100006260	-0.754546620840851
826	0.352523004576414
100001872	-0.681571976484808
100000263	-1.37485534824772
100021198	-0.840530156660032
100015967	-0.155897175257011
278	-1.93888705040242
519	1.87711775072567
100009337	-0.721273892069781
100002185	0.467629823777443
100001278	1.76907868819321
100002103	-0.350229910771985
980	1.40857829442162
100000016	0.82983433306004
100020372	-1.67519620905334
100001662	-2.36036202475116
100019972	0.866421315728454
254	0.539824078122925
100002009	-0.700620135992816
100010895	-2.0776982216939
1140	0.184604456688091
100008951	-1.64508301925279
1084	-0.703691871070795
100002796	-0.357792116649569
358	-0.700188163219323
100002070	-0.688999739094793
1628	-1.67563485406584
823	-1.34348046677752
100004414	0.756793538453568
100006129	-1.11711742383519
100002028	-0.328704871168563
100021707	-0.534126485790418
100000054	-0.0835256635300312
100010869	-0.184555717382566
100004575	-1.39314104366292
100001212	0.0476504141858354
818	-0.550586327951424
100001092	-2.54426972798951
100020371	1.88924877046882
100004112	-0.379895070981868
1125	-0.161558689165757
100020491	-0.274711569607113
100003151	-2.19246694373061
100000011	-0.359721206995963
100003594	0.261572744650209
806	-0.122819148667608
100001211	0.309199068297748
100002417	-0.0264748035907997
100009335	-1.4438088433287
100000781	-0.151394028450254
803	2.59365704565025
50	-1.15251488375989
796	2.27373226739331
100005834	0.815937759398387
100001580	1.51549501622783
480	-0.10309450873742
100001540	-0.0496944178258631
339	-1.47339333281112
1110	-0.696505152144402
100015836	-0.561891999696145
100009271	0.644030995418255
100015638	0.653314958810295
100021667	-1.0345264179289
100001279	-1.28899696470953
100004208	-0.404574112046133
100003695	1.01339795375667
100000802	-0.107583439823838
100002769	0.908482121485941
100015835	-0.581845442445335
229	1.64295846716545
100001266	-2.92894759299995
1342	-1.14443749400683
100002102	-0.960545539796417
100020254	-1.54449139117601
1231	1.72431516977714
100020492	-0.693057696641364
100001402	0.831173444480609
415	-3.49487269535232
100003109	-0.598922276986506
275	-1.15521765595992
1143	-0.987240247542749
279	0.352852630064509
100001198	0.95939798321156
1648	-0.565038607888764
100001590	0.277800370704476
100001733	-0.202431245208237
100008933	1.64079384065078
100001550	-0.542388083936369
1215	0.0963224887932871
100002356	1.47937740469955
100002749	0.61078605685702
100006379	0.401678782110217
100015966	-0.242844844194187
100001392	-0.158985186429684
100020425	0.229740311404594
100004299	-1.2030131108924
100001734	0.113632337730012
1002	-0.297756905414438
100001337	0.925977674309975
100001452	-0.695561370913218
314	0.19510772432522
100009264	-0.38208361846321
100004634	-1.00278256158449
100000711	-0.646140837032844
100020536	-0.775144083880378
100004318	-0.835788378054216
100005850	1.82201950512214
100006619	-2.12538523738659
356	-1.06109892599213
1221	-0.142829275324362
100001397	-0.516815509396649
100019981	-0.682694681798958
100001208	-1.51657152146754
503	-2.06631470971777
100006375	-0.365354386915081
100001295	-1.50708906999943
100020427	-0.238819826362942
100002784	-0.527737789379797
917	-1.80051971228259
1869	1.96176525874708
240	-0.587121072881909
798	-0.0151335725562106
100002952	-1.08568703026915
98	-0.542817339805973
100008998	-0.0339172148710142
477	1.10070652686889
100020545	-1.96119318657652
100021666	0.184838407000859
1256	-0.804780943274288
533	-0.629553362001626
100001757	-0.583397900965881
1024	-2.51181026919315
267	-1.26337733507368
100002113	-1.56189253447306
100001756	0.504227916664384
100001193	1.8490575715377
100001668	-1.09605846043724
1124	-0.395268209132488
100021331	1.18529351341218
1090	-1.62006210433193
566	-1.49371899582523
100003119	0.922640679994814
100006367	1.03799341055694
100004322	-0.734393868718405
100001034	-1.53035890453531
112	-0.856214122211725
507	-0.860853148382135
100009233	-1.61475794060511
100000406	1.07458607533258
100004046	0.198470209172873
1025	0.802075281605198
100001106	0.498725986533839
1128	-0.912441320629138
561	-0.0178757533597258
100001614	1.29440251330394
100000961	-1.18379507171897
100002397	-0.823505479387587
100009407	-0.205418342122806
100002910	1.41989159372632
100005946	-0.363462659452599
100019794	-1.03841196593405
100015759	-2.02935421996276
100020417	-1.07310697184913
100001054	-0.222592986475126
100001437	-1.4350504133236
504	-1.3140913187298
100001988	-0.150053908941731
1082	-0.774366146836703
100001403	1.06680572952248
100001664	-1.11700690751972
461	-0.0935601436333646
100000463	-1.81258442975719
100020208	0.419333197528116
381	0.0676208217264587
100010901	-2.33522571465027
100001468	-0.736547139286065
100000840	-0.470614599605364
100020014	0.748024919323586
100001993	-0.797209504692952
100001051	-0.616664153139019
100006116	-0.709917559364708
1108	-2.2063254160619
100019966	1.41391024359158
100001743	-0.554214895143013
100001294	-1.1339550091923
100001609	-0.851862102961509
418	-0.319416933792841
100001178	-0.784996365229275
189	-0.492481784524256
563	-0.396470571116307
424	1.50914523920158
100000776	-1.64434465602157
1001	-1.65287265049954
1135	0.46537388249327
100021093	-1.5019868530805
100020219	-2.07100948342165
194	-1.61732285084756
100008930	1.47478729693588
340	-0.627480296618338
100010896	-1.08582625542719
100000787	-0.506029850011028
100000639	-0.673888345677576
100001851	0.293473812586317
179	-0.592710774202695
100000626	-1.75419869843077
100001605	-0.616502766202085
330	-0.639922362987586
100001162	-1.73091023892139
100001167	-0.597535688743935
100002067	-1.51780222501377
100019968	0.559802427049044
100002014	-0.494742259230108
100004083	-1.98973886306628
100001315	-0.854531628599105
535	-0.626305214987047
93	0.118209875052195
100001989	-1.36737012109304
100001740	-0.374888135960383
482	-2.95376775983143
1629	-1.71127883561089
100001399	0.63048093961621
376	-0.540377609185339
342	-0.606748304010276
100001253	-1.74668412858623
100000708	-0.412264428512781
244	-1.38488264609704
100006726	1.51374461111293
100000036	-0.44883539814248
100001257	-2.18686915002399
100000445	-0.92616069900006
100004088	-0.987840234470942
100001423	-0.648639549948714
100001276	-0.301267426922615
100001876	-2.02252294215181
100009082	-3.15975082046954
100001121	1.01253681978971
117	-0.586607977232353
100001868	-0.0495336785152209
1134	0.383992406790628
100021012	-0.230327867136756
100001181	1.7355064608132
100021467	1.71460869703708
100000447	1.45143439981976
1162	0.444481798626952
100019982	-0.563298970254402
100001613	1.08188985084939
100006644	0.331361212568876
100000096	-1.16451648672798
926	0.838766542723416
100020004	-2.10452999099331
363	0.636072909425015
1111	-1.00956818761774
100021712	-0.277968644612496
460	-1.83624887440147
100009331	-1.81490742659447
100000442	1.18500902421225
100002945	2.18959991453375
192	-1.02381425461771
100020241	1.35044483168235
100000580	0.650788839782251
100002466	-1.37416405972058
849	-0.556208104254934
501	1.58710115327103
100000282	-1.2551354276858
100001577	-2.46515539969263
355	-1.62947143363255
100000841	0.133859812619203
100000846	0.577738321684971
100004295	-1.42555495468163
100001586	1.08341010565776
407	-2.40900658885857
1137	-0.0855989309889412
100021374	-1.06420525883036
100001593	-0.825295507809854
100015971	-0.791375186216832
100001022	-0.0755835853080518
1094	0.945119140370876
100002122	-1.37830610718423
100000706	0.111477497550021
100001055	0.350793592533054
1235	-1.64099875183601
100020204	-1.99743953949674
100015643	-0.345500226669091
313	-0.588534886243707
100001413	-1.18063989138233
100020423	0.578604756922345
892	1.84678341917298
212	0.721768835466701
100006105	-0.567752398161992
437	-1.33521981026813
100019892	-0.219966963154444
100005716	0.214893566036474
537	1.63900121013907
100001990	-1.81889077730031
100003397	1.54178280692981
100001320	1.3300000590651
100005717	1.01692695787671
100001207	-2.03707308617483
100001999	-0.419506643117081
100002488	0.839804653287557
62	-1.93707288117766
100000467	-1.50033745329709
297	-0.54185600859622
100000285	-1.30402396597132
100006056	-1.36954522617775
100002126	0.193462321800391
100002129	-1.18779738154018
100020478	-0.666010707422132
100004089	-1.5564409229653
100001755	-0.825002058994375
100000551	0.0543500573769073
100003260	-0.747151464971172
100010955	0.0075088685391731
100020851	-0.467326987928915
100016069	0.385625268460223
100002027	0.586906794570459
1123	0.196080095476084
100001150	-0.435211955001884
100001657	-1.4908452632231
310	-1.3176097732803
100001314	-1.75928344990921
452	1.5432511458797
144	-0.926724179713975
100001182	1.75100771198255
100015965	-0.68047533832196
100006108	-0.949807905412115
100001400	0.79153518221798
100004541	0.944033112866087
932	-0.343987011650809
100001992	-1.47362454436321
100009252	2.47879258580841
100021104	-0.15743571689561
100015838	-1.92029962831503
250	-1.54433966278483
100002537	-0.597694774545164
100001658	-1.44478972571758
100020416	-0.11270715008626
100006642	-0.0266497374315755
100001391	-2.00106907437718
825	0.333035658000475
215	-0.229629961991677
100001026	-0.198938259728564
100020541	0.472777490925524
100001526	-0.356323339662572
100005384	0.194689666852853
100020378	-0.312568382029608
100006115	0.729614319043176
1442	0.576533722926927
100001843	-0.643090309703557
100015837	-1.26503660672616
100010834	1.12426818506935
100001393	-0.90286169120203
100000015	-0.775372567165316
100003892	-1.66712114937242
100000042	0.0218032690221896
100020550	0.229183045224289
182	-0.957782963591477
100015723	-1.089276674727
100020343	-0.330101569021936
512	-1.48230984761297
100021100	0.096430824552438
100002528	-0.0495201111946844
100001287	0.708545044796915
100001229	1.28985851276231
181	0.205589078200631
100015831	-1.70034284578986
100020515	0.258699615535396
327	-1.59155436398925
100009394	0.977346332769561
100001596	0.901242033828443
207	-0.489291982677207
2054	-0.229656801058971
100020259	0.698451831306175
100020414	-2.61213647605407
100021131	-1.50092107164333
100004499	-0.246842409994781
880	-0.473150360143521
100002049	0.0466708281448676
100001739	2.10927681222483
100001126	2.18478586562754
1113	0.721618977201092
1083	-1.14247940622322
100001730	0.0579975440037637
100001412	-0.628262031029172
100005996	0.777062348448912
100015962	-1.57835177044751
100020214	-1.74391233702301
100002514	-0.494403127009194
564	-2.04315510945712
572	2.63563460219648
231	-0.411416804013729
100000453	0.376301000918169
100001007	0.300678441914033
923	-1.02512524235083
100001247	-0.405109260567131
100000774	-1.82371694014836
800	1.64101813289147
100021678	-0.750006094781702
100021711	0.645894231366095
100001274	0.174477909998106
100021220	0.327552360889276
100020253	-0.808817490737775
100001170	-0.433451732561658
100001466	1.82767421414704
100009406	-0.149014040418989
1026	-0.915086328373117
100020837	-1.98787136156681
100001006	0.0474617433031381
100003674	-2.57447378378252
100004396	1.0773057189146
100015923	0.846587700842641
100000265	-1.08587234585874
100001409	-0.497900460900469
100003434	-0.237444858376348
100001334	-0.666756610874106
100001102	0.203733964912183
1268	0.174520016247135
100001300	1.53820950619886
100021324	-0.643323559726518
100001617	-2.19093402135979
1105	-0.609069753432053
100021502	-0.671684128933976
2051	0.000590892376420657
100001256	-1.95391733963555
100005466	0.492782202867525
100002199	-1.13323364604372
338	1.43922556847406
100004243	-0.487207813842955
799	0.146093546259135
100008928	1.07682059324524
815	-1.20237296769753
100001456	-2.13476576166328
1242	-0.458503651335812
100001416	1.77960960697872
100001462	-0.615174698575265
1087	1.18411816403646
100020421	0.21869902358264
100000010	-1.75406357860684
821	-0.34503643755871
100006627	0.970321324341529
100001277	1.84106563291703
100021141	-1.19229597140263
100021105	-0.363905837387343
100001950	-1.56485211970928
100020217	-0.186636802103245
100006651	-1.13347672798629
881	-0.172257013500348
100001509	-1.31758156582611
100021709	0.0729523255042973
100001635	-0.0677759324234519
100002613	-2.78530072265588
100009329	-0.348082828845336
100021123	-0.966942396994119
100015760	-1.78190940047052
100020205	0.104250931037464
100000765	0.574582207945193
100004111	-0.513666548003293
100001615	0.0890686346361642
100009227	0.152109762224097
100006191	-0.24788613354509
100004542	-1.10518010662569
100003686	1.44055948729225
100009232	-0.994446173908771
100001501	-1.50957201022125
100002367	-1.01802913404667
100001108	0.0395911132039065
100004227	-0.689996591547816
100001310	-2.23711395439258
100001994	-0.122048327104715
100015839	-2.5646728360653
100003271	-0.485420221623221
100020496	-0.148497948053762
302	-0.927294605566951
811	-1.50124388014783
100001267	-0.0439980465411971
100001197	-1.70853029193001
432	-0.835304177127212
444	-2.83065176235709
100015968	-0.151043772071293
828	0.141080554192566
100004054	-1.62088900824548
100004635	-0.534289102068028
100000491	-1.04668443511258
100000939	0.522581551695405
241	-2.39709588385877
136	-0.0109539900678243
100000792	0.255469135855641
100020973	-0.739168560055446
100000936	1.55205989021246
100001313	-2.36659384830657
100001951	-0.574230867338174
100006098	-1.34316974356935
100000007	-1.77645131707141
100006641	-1.82502165461192
913	0.667414677056165
100001579	0.505300074646253
100002911	-1.90162054443088
100001293	-1.35580097730614
100002241	-0.617881696963015
100003179	-0.296175543537079
100021372	-0.907299527426672
100001956	1.70877135562685
100021162	0.133295951075036
100002259	-0.603034000791176
