chemID	l_mean	m_mean	h_mean	monotonic_status	pval	endpoint_log2fc
LPE[FA20:1]	0.030386842105263157	0.029539024390243904	0.031181818181818182	stable	0.9974	0.03725829933446815
HCER[FA18:0]	0.06995526315789474	0.06956341463414634	0.07026363636363636	stable	0.9979	0.0063456383331470185
PC[FA14:0]	17.538065789473684	16.00290243902439	15.5151	stable	0.9936	0.17681665133373775
SM[FA22:1]	33.94385263157895	32.886731707317075	35.01564545454546	stable	1.0	0.04484936113601501
TAG[FA16:1]	157.71712105263157	125.82144634146341	103.4317	dynamic	0.0714	0.608660866911979
TAG[FA18:1]	1203.7830289473684	1012.1508463414634	830.0682090909091	dynamic	0.037	0.536273585895304
DAG[FA14:0]	1.4456565789473683	1.2996317073170731	0.872	dynamic	0.1374	0.72932483534631
PC[FA20:2]	8.582886842105264	8.624782926829269	7.999527272727272	stable	0.9996	0.10154823050922418
LPC[FA20:1]	0.30711184210526316	0.286280487804878	0.3292727272727273	stable	0.9996	0.10051887942935325
CE[FA24:1]	0.4650407894736842	0.47231951219512197	0.4012181818181818	stable	0.9997	0.2129702774937754
CE[FA24:0]	0.25942105263157894	0.24874146341463416	0.23906363636363637	stable	0.9999	0.11790086204612932
LCER[FA18:0]	0.1350434210526316	0.13343658536585365	0.14463636363636365	stable	1.0	0.09900695453002707
CE[FA18:3]	48.41553815789474	48.04062926829268	37.052727272727275	stable	0.9967	0.3858903944074614
LCER[FA22:1]	0.06615921052631579	0.06620487804878049	0.06870909090909091	stable	0.9998	0.05455897582491773
TAG[FA14:0]	94.94666578947368	79.66704634146342	51.44295454545455	dynamic	0.1891	0.8841438346481847
PE[FA18:2]	22.68670394736842	23.86868292682927	19.628954545454548	stable	0.9978	0.20886368563657193
LPC[FA16:0]	73.49833815789474	69.55351951219512	64.06130909090909	stable	1.0	0.19825835026264324
LPC[FA17:0]	0.6899842105263158	0.6447	0.5521454545454545	stable	0.9999	0.32151497417484953
SM[FA24:0]	27.17577763157895	27.909536585365853	27.98242727272727	stable	1.0	0.04219979288087114
TAG[FA20:4]	60.43739078947368	56.23406341463414	46.3195	stable	0.9664	0.3838216975279489
DAG[FA20:3]	0.5504934210526315	0.49274878048780485	0.39084545454545455	stable	0.9531	0.49412706262875045
LPC[FA22:6]	0.36422302631578946	0.31730853658536584	0.33437272727272727	stable	0.9794	0.1233649524632053
MAG[FA15:0]	0.13430131578947369	0.13160975609756098	0.12187272727272727	stable	0.9988	0.14009812413467365
CER[FA18:0]	0.11324078947368421	0.11070487804878049	0.09905454545454545	stable	0.9978	0.19309862762487962
LCER[FA18:1]	0.26037894736842104	0.2575219512195122	0.2717181818181818	stable	1.0	0.06149829982646157
PI[FA18:1]	7.801775	7.9708097560975615	7.7473	stable	0.9955	0.010108785750334753
FFA[FA24:0]	3.3909	3.4356975609756097	3.880509090909091	stable	1.0	0.1945776956542072
SM[FA14:0]	18.060559210526314	17.24340243902439	18.072281818181818	stable	0.9995	0.0009361095359652896
CE[FA18:2]	1358.4529907894737	1319.8743219512196	1284.5037454545454	stable	1.0	0.08075354505471695
FFA[FA20:5]	8.645905263157895	8.616948780487805	9.441081818181818	stable	1.0	0.12693515397642693
LPE[FA20:4]	0.40583552631578945	0.3908536585365854	0.39474545454545457	stable	0.9991	0.03997250858433251
CE[FA17:0]	7.0071394736842105	6.602529268292683	6.081009090909091	stable	0.9991	0.20451486634717259
CE[FA18:4]	0.9855052631578948	1.040760975609756	0.6455818181818181	dynamic	0.0887	0.6102636281976197
HCER[FA24:0]	0.7236	0.7172243902439025	0.7611818181818182	stable	0.9983	0.07304869341604762
PC[FA22:5]	29.251490789473685	25.812356097560976	23.493772727272727	stable	0.9996	0.31623174699831086
CER[FA22:1]	0.04812236842105263	0.04533170731707317	0.0429	stable	1.0	0.16573000113209452
PC[FA20:4]	363.72883815789476	333.4862487804878	341.4974181818182	stable	0.9997	0.09098864270582556
HCER[FA22:1]	0.054023684210526314	0.05211463414634147	0.05331818181818182	stable	0.9999	0.018964445032290538
CER[FA20:0]	0.10671184210526316	0.10658780487804878	0.09775454545454546	stable	1.0	0.1264845923984002
TAG[FA17:0]	16.625119736842105	15.230736585365854	10.344154545454545	dynamic	0.0842	0.6845489963640985
Total[FA20:5]	80.99028684210526	77.7409	60.64256363636363	stable	0.8805	0.4174181520192371
FFA[FA22:1]	12.337921052631579	11.911165853658536	13.234963636363636	stable	1.0	0.10125491101710604
MAG[FA18:2]	0.10983026315789474	0.10291951219512195	0.10133636363636364	stable	0.9918	0.11612367114100342
HCER[FA22:0]	0.521353947368421	0.5260463414634147	0.5479090909090909	stable	0.9973	0.07167338977141642
MAG[FA18:1]	0.17837236842105264	0.1474439024390244	0.14025454545454547	stable	0.9755	0.34684461803303296
MAG[FA18:3]	0.09214605263157895	0.09495609756097562	0.09112727272727272	stable	1.0	0.016039473852038966
TAG[FA20:1]	10.203752631578947	8.715526829268292	7.398454545454546	stable	0.9382	0.4638039849440459
FFA[FA20:0]	11.447056578947368	11.66909756097561	11.88579090909091	stable	1.0	0.0542612260026411
SM[FA18:0]	31.606098684210526	31.193029268292683	31.794272727272727	stable	1.0	0.00856394213081908
TAG[FA22:6]	26.12607105263158	22.3887	16.124736363636362	dynamic	0.2493	0.6962146095414201
Total[FA24:0]	33.82830263157895	34.522070731707316	35.01631818181818	stable	1.0	0.049796608144094937
FFA[FA18:1]	128.49597763157894	112.71479268292683	126.35918181818182	stable	0.9399	0.02419269807512418
