chemID	l_mean	m_mean	h_mean	monotonic_status	pval	endpoint_log2fc
TAG52:0FA20:0	0.433325	0.34934634146341464	0.4052363636363636	stable	0.4236	0.09668583371589175
TAG58:6FA22:5	0.3583289473684211	0.2870756097560976	0.2989272727272727	stable	0.5766	0.2614900676532196
TAG50:1FA20:1	0.20358947368421051	0.15084878048780487	0.21028181818181818	dynamic	0.4934	0.04666114343791761
TAG54:6FA20:3	0.634571052631579	0.5098634146341463	0.5272181818181818	stable	0.7617	0.26738158656135425
CE(24:0)	0.2594605263157895	0.24744146341463416	0.24363636363636362	stable	0.9738	0.09078559028111181
LCER(22:0)	0.2095592105263158	0.2315390243902439	0.25187272727272725	stable	0.95	0.26533698374965725
TAG48:4FA16:1	0.3846828947368421	0.27974634146341465	0.3579818181818182	dynamic	0.3932	0.10378336517227736
TAG51:4FA16:0	1.246375	1.1789073170731708	1.2019454545454547	stable	1.0	0.05236677435240654
PC(16:0/18:1)	203.77273026315788	193.80420487804878	201.09994545454546	stable	0.9755	0.019048306477548606
TAG50:3FA14:1	1.0456394736842105	0.9373829268292683	0.9534181818181818	stable	0.626	0.133204466928488
CE(17:0)	7.010256578947368	6.096948780487804	7.9439090909090915	dynamic	0.0504	0.1803818643685068
TAG56:6FA22:6	0.8101144736842105	0.6552707317073171	0.7729181818181818	stable	0.3242	0.06781007922372692
PC(18:1/16:1)	7.714714473684211	7.586817073170732	6.787372727272727	stable	0.9158	0.18475952213374258
TAG53:3FA16:0	0.9412223684210527	0.7212829268292683	0.8302454545454545	stable	0.5782	0.18099768779702885
TAG54:4FA20:4	1.9330973684210526	1.5753170731707318	1.743781818181818	stable	0.6042	0.14869476512686064
DAG(14:0/20:4)	0.03657697368421053	0.0282390243902439	0.03785	dynamic	0.4911	0.049357586288850425
CE(18:2)	1355.876505263158	1303.2375317073172	1364.3147727272726	stable	0.9998	0.00895075708262856
DAG(14:1/18:1)	0.15949473684210527	0.13055853658536584	0.1547090909090909	stable	0.8701	0.04395084343215848
DCER(20:0)	0.055794736842105265	0.05716585365853659	0.05715454545454545	stable	0.9701	0.03473920136064204
LCER(20:1)	0.03608157894736842	0.03507804878048781	0.03614545454545454	stable	0.9822	0.0025517601419021907
TAG54:3FA16:0	4.1384355263157895	3.2977243902439026	3.428872727272727	stable	0.6985	0.2713511261091513
TAG48:3FA14:0	2.830448684210526	2.05589756097561	2.590381818181818	dynamic	0.4163	0.127866003408337
TAG56:1FA18:1	0.37561973684210526	0.41390731707317074	0.4338090909090909	stable	0.1618	0.20778741544162954
TAG58:9FA18:1	0.5547578947368421	0.433309756097561	0.4559181818181818	stable	0.37	0.2830833491035858
PE(P18:1/22:4)	0.7871328947368421	0.9268829268292683	0.9949454545454546	dynamic	0.1598	0.3380102034274934
TAG54:4FA16:0	5.486321052631579	4.377804878048781	4.650345454545454	stable	0.6837	0.23850115743221573
PC(18:2/16:1)	12.09873947368421	11.571565853658536	10.864127272727272	stable	0.93	0.15528445996670587
DAG(14:0/18:1)	0.44088684210526313	0.34200243902439026	0.44632727272727274	dynamic	0.3804	0.01769354325472149
TAG46:2FA14:1	0.5072986842105264	0.3808146341463415	0.5447909090909091	dynamic	0.5212	0.10286721081267643
TAG52:4FA20:0	0.5399315789473684	0.4336439024390244	0.4384090909090909	dynamic	0.2624	0.3004988835526717
PC(18:0/18:2)	178.77791184210525	179.6251951219512	178.06962727272727	stable	0.9843	0.005727039509310002
PE(P16:0/22:4)	2.5825723684210526	2.9436975609756098	3.4789090909090907	dynamic	0.1714	0.42982620305249236
TAG50:4FA16:0	1.6841736842105264	1.2751975609756097	1.4465545454545454	stable	0.5331	0.21942020304042897
DAG(18:1/20:1)	0.10973684210526316	0.09367073170731707	0.0861	dynamic	0.1573	0.349962822378959
LPC(15:0)	0.2040138157894737	0.16252195121951218	0.18457727272727273	stable	0.8531	0.14444193188426097
TAG48:3FA18:2	6.678692105263158	4.448212195121951	6.734809090909091	dynamic	0.5216	0.012071444741974885
TAG52:6FA22:6	0.43256973684210526	0.31179024390243903	0.47253636363636364	dynamic	0.5374	0.1274926190289211
TAG56:7FA18:3	0.41131447368421054	0.3194951219512195	0.3462636363636364	stable	0.7302	0.24837095181269853
PC(18:0/22:6)	12.344072368421052	13.421846341463414	14.181327272727273	stable	0.8272	0.2001741400321929
SM(26:1)	0.5469355263157895	0.5402829268292683	0.5896090909090909	stable	0.9985	0.10838799313887626
TAG48:2FA14:0	11.681938157894736	8.800370731707318	11.103054545454546	dynamic	0.4491	0.07332302359147178
TAG48:3FA18:1	4.292598684210526	2.6884463414634148	4.440609090909091	dynamic	0.5812	0.04890627442923973
DAG(16:1/18:2)	0.9817552631578947	0.8054341463414634	0.8701818181818182	stable	0.6518	0.1740465540269125
TAG53:6FA18:3	2.8670684210526316	2.824709756097561	2.765636363636364	stable	1.0	0.05196485619438395
PC(16:0/12:0)	0.5242190789473684	0.4893182926829268	0.6539727272727273	down	0.0015	0.3190606105488455
TAG51:5FA18:2	0.2535592105263158	0.1757560975609756	0.20299090909090908	dynamic	0.3322	0.32090756315007757
PE(P16:0/20:4)	10.135738157894737	9.927146341463414	11.524290909090908	stable	0.9523	0.18522682406087942
TAG49:1FA16:1	0.3226921052631579	0.2553829268292683	0.2978272727272727	stable	0.417	0.11568241152239059
