chemID	l_mean	m_mean	h_mean	monotonic_status	pval	endpoint_log2fc
TAG52:0FA20:0	0.38880526315789476	0.4600975609756098	0.30002727272727275	down	0.199	0.3739540996168797
TAG58:6FA22:5	0.31933026315789476	0.34802926829268294	0.3411818181818182	dynamic	0.5785	0.09549148184479828
TAG50:1FA20:1	0.17316447368421053	0.21905365853658537	0.16627272727272727	down	0.1946	0.05859142666770435
TAG54:6FA20:3	0.5942473684210526	0.5987682926829269	0.47444545454545456	dynamic	0.5798	0.3248213745053783
CE(24:0)	0.2471934210526316	0.26535121951219515	0.2616363636363636	dynamic	0.4494	0.08192272128763282
LCER(22:0)	0.2204078947368421	0.22030731707317072	0.2187818181818182	stable	0.3669	0.010683052141511948
TAG48:4FA16:1	0.34858815789473685	0.37087560975609757	0.2677	dynamic	0.5774	0.3809064206262487
TAG51:4FA16:0	1.2189223684210526	1.2305390243902439	1.1991727272727273	stable	0.904	0.023566767886743875
PC(16:0/18:1)	201.64976184210528	202.48990731707318	183.39374545454544	dynamic	0.4536	0.13690726442343612
TAG50:3FA14:1	0.9548197368421053	1.1278146341463415	0.8711090909090909	down	0.1541	0.13237498630556088
CE(17:0)	6.586335526315789	6.975624390243902	7.597754545454546	dynamic	0.5025	0.20609709604977203
TAG56:6FA22:6	0.7659868421052631	0.7349756097560975	0.7807181818181819	stable	0.0434	0.02748225820914287
PC(18:1/16:1)	7.781231578947368	7.629631707317073	6.168218181818181	dynamic	0.5286	0.3351447196074381
TAG53:3FA16:0	0.8304355263157894	0.9469804878048781	0.7544454545454545	down	0.1718	0.13845156451219626
TAG54:4FA20:4	1.737715789473684	1.9433926829268293	1.7217727272727272	down	0.1838	0.013297422146943287
DAG(14:0/20:4)	0.031166447368421054	0.03957073170731707	0.03299545454545454	down	0.2117	0.08227357946111753
CE(18:2)	1316.2016631578947	1388.7066268292683	1319.8652363636363	stable	0.7077	0.00401008206564585
DAG(14:1/18:1)	0.14305526315789474	0.16251219512195123	0.1491909090909091	down	0.1041	0.060587051076968615
DCER(20:0)	0.056780263157894736	0.057245121951219516	0.05005	dynamic	0.4575	0.18201946643481387
LCER(20:1)	0.03534473684210526	0.0372390243902439	0.03318181818181818	dynamic	0.4363	0.0911024601636704
TAG54:3FA16:0	3.7408776315789476	4.045490243902439	3.388509090909091	down	0.1392	0.14272613243022417
TAG48:3FA14:0	2.4963526315789473	2.8218951219512194	2.0436	down	0.1795	0.2887089010007724
TAG56:1FA18:1	0.36353815789473687	0.4768073170731707	0.28283636363636366	down	0.2631	0.3621391849187151
TAG58:9FA18:1	0.5189657894736842	0.4756292682926829	0.5454727272727272	up	0.1729	0.07186762758196226
PE(P18:1/22:4)	0.8518973684210527	0.8787609756097561	0.7268454545454546	dynamic	0.5737	0.22903098967765065
TAG54:4FA16:0	5.0140802631578945	5.290870731707317	4.509854545454545	dynamic	0.5789	0.15290418681319978
PC(18:2/16:1)	12.017468421052632	12.057856097560975	9.6131	dynamic	0.519	0.3220593658708409
DAG(14:0/18:1)	0.4001842105263158	0.43656829268292685	0.3750727272727273	down	0.1707	0.09349388221010241
TAG46:2FA14:1	0.4450671052631579	0.539790243902439	0.3822090909090909	down	0.2009	0.21966078222683108
TAG52:4FA20:0	0.4947026315789474	0.5281292682926829	0.3987272727272727	dynamic	0.5846	0.3111592856958484
PC(18:0/18:2)	179.0499539473684	181.968243902439	167.4568818181818	dynamic	0.4369	0.09657248124347176
PE(P16:0/22:4)	2.8129605263157895	2.838429268292683	2.2795	dynamic	0.567	0.3033718985555062
TAG50:4FA16:0	1.565346052631579	1.5689268292682927	1.1727363636363637	dynamic	0.583	0.41660290492796925
DAG(18:1/20:1)	0.10246842105263158	0.1049390243902439	0.09431818181818181	dynamic	0.5743	0.11957155253086076
LPC(15:0)	0.18236447368421052	0.19912804878048782	0.19771363636363637	dynamic	0.5567	0.1165876712677357
TAG48:3FA18:2	5.6835157894736845	6.608190243902439	5.559745454545455	down	0.2257	0.03176481593723752
TAG52:6FA22:6	0.38445394736842103	0.39470243902439023	0.4959363636363637	dynamic	0.5493	0.36734421998158373
TAG56:7FA18:3	0.3805421052631579	0.3801292682926829	0.33287272727272726	dynamic	0.5766	0.19308541694172587
PC(18:0/22:6)	12.784376315789475	12.960256097560976	12.8597	stable	0.214	0.008475206270061526
SM(26:1)	0.5317934210526316	0.5646975609756097	0.6032272727272727	stable	0.6453	0.18183572692011407
TAG48:2FA14:0	10.187271052631578	12.158634146341463	8.912681818181818	down	0.1867	0.19283612890962074
TAG48:3FA18:1	3.5846947368421054	4.130943902439024	3.955	dynamic	0.5096	0.1418274266482232
DAG(16:1/18:2)	0.921492105263158	0.9687	0.6780090909090909	dynamic	0.5753	0.4426671883552792
TAG53:6FA18:3	2.8488368421052632	2.8485439024390242	2.8027636363636366	stable	1.0	0.023522914705137392
PC(16:0/12:0)	0.5073657894736842	0.5381292682926829	0.5884818181818182	dynamic	0.564	0.21397159721903578
TAG51:5FA18:2	0.21539868421052633	0.24802439024390244	0.19728181818181817	down	0.1729	0.1267514359977216
PE(P16:0/20:4)	10.212032894736842	10.108746341463414	10.32029090909091	stable	0.3784	0.015213548087113123
TAG49:1FA16:1	0.2921697368421053	0.3275487804878049	0.23972727272727273	down	0.1857	0.28541270300601146
TAG56:5FA20:1	0.41916184210526314	0.44723658536585364	0.39498181818181816	dynamic	0.5809	0.08572114421823236
LPE(18:0)	1.1169671052631578	1.1098878048780487	1.0843363636363637	stable	0.3908	0.042774345564878656
