chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/scenario2/MLR.clp.sc.ready.ignor.norm.qc.fillna.l.tsv	/Users/m221138/RA_project/data/filled_qc_data/scenario2/MLR.clp.sc.ready.ignor.norm.qc.fillna.m.tsv
SM(20:0)	0.192631220824885	45.0412289473684	43.2918878048781
TAG55:5FA20:4	0.179526881942964	0.280881578947368	0.322509756097561
TAG58:6FA20:4	0.790404882143999	0.143564473684211	0.14420243902439
PE(O18:0/20:4)	0.632291031599892	2.08691578947368	2.0089
DAG(18:2/18:3)	0.767463321107531	0.311602631578947	0.330948780487805
TAG48:4FA18:3	0.848177342228595	0.738152631578947	0.677265853658537
TAG52:0FA16:0	0.76693112959956	2.87506315789474	2.88349756097561
TAG58:9FA22:5	0.569199773822132	0.410984210526316	0.37689756097561
TAG58:9FA22:6	0.126091197944641	1.91937368421053	1.11458780487805
PE(P18:1/16:0)	0.0733681259534157	0.203753947368421	0.175946341463415
DAG(14:0/18:2)	0.43522397904635	0.350151315789474	0.390758536585366
TAG54:0FA18:0	0.371607878673694	0.909025	0.682743902439024
TAG56:2FA16:0	0.216353773539782	0.199923684210526	0.239114634146341
TAG56:8FA22:5	0.866428491286893	0.502092105263158	0.485607317073171
PC(16:0/20:2)	0.939171655160464	5.51031578947368	5.66893170731707
PC(15:0/18:1)	0.803264016856949	0.740476973684211	0.745240243902439
TAG56:7FA18:2	0.879175118179729	3.28116315789474	3.3507487804878
LPE(18:1)	0.22615171704753	0.658465789473684	0.59390243902439
TAG50:2FA16:1	0.180180696909585	27.8422	34.744556097561
PC(17:0/18:1)	0.938248371789526	1.29639473684211	1.29120731707317
DAG(16:0/18:1)	0.528209453186872	2.85455131578947	3.11647073170732
LPC(22:5)	0.293507562397412	0.334238815789474	0.31654512195122
TAG46:0FA18:0	0.754345429580041	0.941689473684211	0.657868292682927
PE(18:0/20:5)	0.267658526290243	2.17912105263158	1.89077317073171
LPE(22:4)	0.317159342959114	0.0556763157894737	0.0632390243902439
TAG46:1FA18:1	0.799093107225867	5.88903421052632	5.65732926829268
TAG58:10FA20:4	0.301322863748385	0.587963157894737	0.680043902439024
DAG(14:0/16:1)	0.0774675109328316	0.0642809210526316	0.0811085365853659
SM(24:0)	0.195411136634765	27.5009131578947	26.8196073170732
TAG53:6FA18:2	0.649824607560893	1.65761447368421	1.6430756097561
HCER(18:0)	0.0554301628632307	0.0722631578947368	0.0661634146341463
LPC(20:3)	0.609586333238263	1.80035263157895	1.79089512195122
TAG53:5FA18:2	0.292321571011422	11.4852815789474	11.3177292682927
TAG50:1FA18:0	0.275591298706748	5.00047763157895	5.8042756097561
TAG52:5FA20:3	0.225989366965844	0.331759210526316	0.383307317073171
PE(P16:0/22:5)	0.143169805865834	2.69822236842105	2.59518292682927
TAG44:0FA12:0	0.771389356504391	1.27192236842105	0.891470731707317
TAG55:6FA18:1	0.726819040189762	1.46542894736842	1.4466512195122
PC(20:0/18:2)	0.0540187304764765	3.38975657894737	3.20794878048781
PE(P18:0/18:1)	0.309261371543997	1.06955789473684	1.00475853658537
MAG(18:2)	0.629864410568327	0.110209210526316	0.102580487804878
TAG52:5FA18:2	0.525763889137	18.9067947368421	18.2035170731707
SM(16:0)	0.0969474209203732	170.139035526316	164.11677804878
TAG49:1FA18:1	0.200707385673215	2.54461052631579	3.0260487804878
FFA(14:0)	0.462001515431851	35.1311302631579	35.8353243902439
TAG56:4FA20:4	0.711401107469489	0.519498684210526	0.535163414634146
TAG46:2FA18:2	0.921473045059043	3.17470921052632	2.79048048780488
FFA(16:0)	0.672007395997032	634.377294736842	637.098531707317
TAG52:5FA22:5	0.547082119945427	0.401684210526316	0.440365853658537
PE(P18:1/20:3)	0.530798740002476	0.468057894736842	0.488309756097561
TAG56:8FA18:3	0.552560324995103	0.470286842105263	0.502943902439024
TAG46:3FA16:1	0.969440882353779	0.372805263157895	0.36780243902439
TAG50:1FA18:1	0.251934521647592	52.7942578947368	63.7171512195122
TAG44:0FA16:0	0.89439439228568	3.06637894736842	2.36971463414634
CE(22:5)	0.754604342951389	2.35027105263158	2.41233170731707
TAG49:2FA16:1	0.169686487862637	0.754403947368421	0.927763414634146
TAG53:4FA18:1	0.865039956212025	17.4652184210526	17.3710634146341
TAG52:3FA20:3	0.105055609830212	0.908971052631579	1.21184146341463
TAG49:1FA17:0	0.188894788224601	0.548173684210526	0.672607317073171
TAG56:7FA18:1	0.403803102911044	3.43934342105263	2.98817804878049
TAG50:2FA18:0	0.570057704076464	1.94743815789474	2.07203658536585
TAG44:2FA16:0	0.409405651780452	0.560318421052632	0.633626829268293
TAG44:3FA18:2	0.670348228937211	0.217126973684211	0.225513414634146
TAG47:0FA15:0	0.324099790700833	0.333967105263158	0.397819512195122
TAG54:7FA16:1	0.603743696545575	0.538503947368421	0.5656
TAG52:3FA20:2	0.288088087596694	0.656757894736842	0.761429268292683
TAG52:5FA16:1	0.663024959423044	9.09626184210526	8.89108292682927
TAG51:2FA15:0	0.571782904475109	2.44983815789474	2.54686829268293
TAG54:7FA20:4	0.107296224316224	1.35126315789474	1.63845609756098
PE(P18:1/18:2)	0.200236324785644	1.89813552631579	1.76553414634146
TAG52:1FA16:1	0.572865352492612	0.428830263157895	0.461712195121951
TAG47:1FA15:0	0.216986836892347	0.387160526315789	0.474824390243902
TAG50:5FA14:0	0.617212627124575	0.754093421052632	0.695678048780488
TAG55:1FA16:0	0.249387178631452	0.956427631578947	0.728539024390244
TAG56:3FA18:0	0.99667680840148	0.430640789473684	0.42490243902439
TAG50:2FA14:0	0.602923093123736	14.7415092105263	15.4783073170732
TAG56:2FA18:1	0.981744518569877	1.74805263157895	1.62685609756098
TAG51:3FA18:2	0.480741714799942	4.18411842105263	4.55374146341463
PC(16:0/16:1)	0.188237828955162	9.15834210526316	11.3043682926829
TAG51:1FA16:0	0.208975269486449	2.74423947368421	3.2861243902439
TAG52:3FA18:1	0.969451793100602	187.937310526316	193.786809756098
TAG56:4FA18:1	0.715419475446099	2.56200394736842	2.41701707317073
TAG54:4FA20:1	0.795030301508549	0.337560526315789	0.330563414634146
TAG56:7FA18:0	0.300168495890228	0.260476315789474	0.202629268292683
TAG54:4FA18:3	0.272650710417304	2.4348	2.14059024390244
TAG56:7FA20:3	0.505349510079141	0.693457894736842	0.74039756097561
PE(18:0/18:1)	0.544095719881087	1.89582236842105	1.8735487804878
TAG50:4FA14:1	0.537510442973255	0.715763157894737	0.766621951219512
TAG47:2FA18:2	0.462566280888771	0.278982894736842	0.308282926829268
TAG50:5FA18:1	0.970000959525223	0.207622368421053	0.203973170731707
TAG53:4FA18:0	0.884053069756082	1.11377631578947	1.11112926829268
PC(16:0/20:3)	0.213860690757263	58.6759605263158	66.2131487804878
TAG56:6FA18:2	0.769976185119136	2.58859210526316	2.69842682926829
PC(14:0/20:4)	0.22170772753475	3.59809868421053	3.99397804878049
PC(18:1/22:5)	0.440990151546111	1.31900394736842	1.29480853658537
LCER(24:1)	0.0649991462936493	0.317098684210526	0.283624390243902
DAG(15:0/18:1)	0.364178730035979	0.117960526315789	0.129946341463415
TAG45:1FA16:0	0.261754324179692	0.129527631578947	0.154185365853659
TAG56:4FA20:3	0.705444377862651	0.674886842105263	0.699590243902439
TAG60:10FA22:6	0.22682913286522	0.187543421052632	0.131356097560976
TAG54:5FA22:1	0.291872491921645	0.260686842105263	0.231534146341463
PE(16:0/22:6)	0.630395109169812	4.06811842105263	3.9797
LPE(18:2)	0.149231573468063	0.485682894736842	0.435890243902439
TAG54:6FA20:4	0.119388204347198	8.2344302631579	9.97796585365854
TAG54:2FA18:1	0.559427518833261	35.2952078947368	31.4960951219512
TAG56:8FA16:1	0.331656187104852	0.324632894736842	0.257482926829268
TAG58:9FA20:4	0.0900046869533197	0.723992105263158	0.894214634146342
PE(16:0/18:1)	0.331902836596966	0.837171052631579	0.942609756097561
DAG(16:1/16:1)	0.261640732352083	0.092225	0.103551219512195
PC(18:1/22:6)	0.088217104041082	3.41427434210526	3.0699743902439
TAG52:4FA20:2	0.891031650902273	0.248984210526316	0.257
TAG42:0FA16:0	0.983315624080682	1.20286052631579	1.01398536585366
TAG52:2FA20:1	0.195301312317816	0.547993421052632	0.636165853658537
TAG52:4FA16:1	0.756865140047409	22.9561526315789	22.693012195122
TAG58:8FA22:5	0.444852772363634	0.885888157894737	0.794041463414634
TAG56:8FA16:0	0.25835878947906	1.19581710526316	0.900926829268293
FFA(20:2)	0.727659858707353	9.18120394736842	9.24489024390244
TAG46:3FA18:1	0.457453923095215	0.540107894736842	0.572187804878049
TAG50:4FA20:4	0.110185874651058	0.482759210526316	0.662090243902439
TAG53:2FA17:0	0.650939849827721	3.13665789473684	3.22804634146341
PE(18:1/18:2)	0.502194499678219	2.06231710526316	2.05819512195122
TAG51:1FA17:0	0.238874894354134	2.26731710526316	2.6529
TAG54:2FA20:2	0.522671128813318	0.288494736842105	0.305556097560976
TAG56:6FA18:1	0.831848785321613	5.47654342105263	5.55045121951219
FFA(22:1)	0.0601002723207175	12.0162842105263	12.881243902439
LPC(16:1)	0.83674947296776	1.00928289473684	1.04521463414634
PC(14:0/20:3)	0.315198594260763	0.919661184210526	1.05685243902439
TAG48:3FA12:0	0.697612930973854	3.47242763157895	2.82007804878049
TAG54:6FA16:0	0.603966829572399	3.42996315789474	3.61640975609756
TAG46:0FA14:0	0.316537914237654	2.84096184210526	3.41263902439024
FFA(22:5)	0.127615008989562	4.50673157894737	4.6642243902439
TAG56:2FA20:1	0.929606546635829	0.366897368421053	0.338792682926829
TAG58:5FA18:1	0.884710544656171	0.192057894736842	0.197614634146341
TAG50:4FA20:3	0.227003018776699	0.120268421052632	0.143812195121951
TAG52:1FA20:0	0.185528355448239	0.310709210526316	0.359414634146341
PE(O18:0/22:5)	0.550059715984025	0.450402631578947	0.443219512195122
TAG53:7FA18:3	0.28925498318097	0.341893421052632	0.334114634146341
TAG50:3FA18:0	0.861308364611534	0.331294736842105	0.332470731707317
TAG46:3FA18:3	0.648219053673841	0.369781578947368	0.288758536585366
TAG54:7FA18:1	0.155026060244496	0.897086842105263	0.704351219512195
TAG55:4FA18:2	0.511570642516518	0.486097368421053	0.44649756097561
PE(P18:0/22:6)	0.0848318134165371	7.52782631578947	6.57480243902439
FFA(18:1)	0.369152558308101	120.8437	132.449990243902
TAG50:5FA20:4	0.187464160452214	0.274505263157895	0.340409756097561
TAG53:3FA18:1	0.994718732172081	11.2696513157895	11.2482170731707
TAG50:5FA16:1	0.453839138001926	0.306111842105263	0.3514
TAG50:4FA16:1	0.663574213639973	2.67290657894737	2.99640243902439
TAG52:4FA20:4	0.105399838065101	2.40346052631579	3.30838536585366
PC(18:1/20:5)	0.54818514541178	2.05551315789474	1.81131219512195
DAG(18:2/20:4)	0.0967245479527734	0.444785526315789	0.556490243902439
TAG54:7FA18:2	0.172690572055215	5.27369736842105	4.16187804878049
TAG56:7FA22:4	0.211632191877897	0.175755263157895	0.201926829268293
DAG(18:2/22:6)	0.166667141989157	0.127381578947368	0.0816146341463415
TAG49:2FA15:0	0.318507272667383	1.45265263157895	1.68762682926829
TAG46:3FA12:0	0.681694245705968	0.496038157894737	0.415446341463415
TAG47:0FA16:0	0.377438956042288	0.772213157894737	0.904970731707317
PC(18:2/18:2)	0.0682518888143394	15.4229052631579	14.2602097560976
PC(18:2/20:3)	0.629034357600339	2.19441315789474	2.27011951219512
CE(15:0)	0.616130941489197	6.47564342105263	6.29022926829268
TAG54:1FA16:0	0.578583245244976	0.773378947368421	0.798856097560976
TAG49:2FA17:0	0.257713135031836	0.253801315789474	0.299421951219512
TAG54:8FA18:3	0.137783533547717	0.729528947368421	0.551443902439024
DAG(16:1/18:0)	0.122983513843646	0.191727631578947	0.214063414634146
PC(16:0/18:0)	0.464746698669651	13.4031197368421	13.5842756097561
TAG54:5FA18:3	0.149920444478374	9.28568552631579	7.77680243902439
LPE(20:3)	0.909316930872576	0.151834210526316	0.155736585365854
TAG55:1FA18:1	0.268717845674084	0.678944736842105	0.506029268292683
TAG55:2FA18:2	0.30792099113754	0.512711842105263	0.3944
PC(18:0/20:4)	0.608872165024295	91.1380302631579	95.8611268292683
TAG54:5FA20:3	0.312118356435747	3.17452894736842	3.55410975609756
TAG56:3FA20:1	0.702626759252408	1.26053289473684	1.10269756097561
TAG48:3FA14:1	0.19383995517131	1.26147763157895	1.57309512195122
TAG56:8FA20:5	0.248799702299717	1.63741842105263	1.0524487804878
DAG(14:0/16:0)	0.270737659475084	0.244069736842105	0.285190243902439
SM(26:0)	0.126404015568384	0.308953947368421	0.295278048780488
TAG51:4FA18:2	0.923498340548625	1.89222368421053	1.89888536585366
TAG56:7FA16:0	0.339046356130951	2.96938157894737	2.51483414634146
TAG48:4FA18:2	0.490231519784549	2.41195921052632	1.87058292682927
TAG50:5FA18:3	0.921302042868513	0.825946052631579	0.825621951219512
TAG53:0FA16:0	0.69384176257774	0.869089473684211	0.750248780487805
TAG44:1FA16:1	0.524040867746856	0.460848684210526	0.519436585365854
TAG60:11FA22:6	0.146797275245219	0.262810526315789	0.171765853658537
LPC(20:0)	0.0155265699904041	0.379634210526316	0.348546341463415
TAG52:4FA14:0	0.277968474734113	0.410639473684211	0.467424390243902
TAG53:6FA18:1	0.507912566178928	2.84380394736842	2.80757804878049
PI(18:1/18:2)	0.236272359455126	0.960960526315789	0.932073170731707
TAG52:4FA18:0	0.892844188146862	0.339689473684211	0.35020487804878
PE(18:1/20:3)	0.518325816586371	0.299080263157895	0.328839024390244
MAG(16:1)	0.851992835439869	0.0512927631578947	0.0512890243902439
SM(22:0)	0.241586261384395	54.516902631579	53.7802609756098
TAG55:8FA20:4	0.806820374287496	0.394127631578947	0.396207317073171
TAG58:6FA18:1	0.976633454144211	0.594272368421053	0.58990243902439
TAG56:5FA16:0	0.217053763598554	1.29148815789474	1.50383414634146
DAG(18:2/20:5)	0.398540997000962	0.185252631578947	0.125770731707317
TAG58:2FA18:1	0.749882981302145	0.443153947368421	0.423734146341463
CE(22:0)	0.285811509822622	0.765002631578947	0.718178048780488
TAG54:5FA22:4	0.0824219607549874	0.318690789473684	0.424817073170732
TAG58:3FA18:1	0.744482353101091	0.280797368421053	0.277314634146341
TAG56:3FA20:2	0.839508512121986	0.222659210526316	0.214580487804878
TAG52:2FA18:2	0.829833813969967	22.3717763157895	23.3693243902439
TAG53:4FA16:0	0.65697585849331	0.286602631578947	0.308548780487805
LCER(22:1)	0.185764615138676	0.0663907894736842	0.0639878048780488
LPC(20:4)	0.694590118849092	2.49823947368421	2.40001951219512
TAG48:2FA12:0	0.77690745557169	3.61478947368421	2.89019268292683
TAG58:7FA22:4	0.470100221218155	0.293728947368421	0.315731707317073
PC(18:0/18:0)	0.293956231821646	1.08025657894737	1.06887073170732
CE(18:3)	0.68160046001216	46.5570394736842	47.7017024390244
TAG51:4FA20:4	0.141418897948255	0.132584210526316	0.164985365853659
TAG56:4FA20:2	0.775925781956214	0.804184210526316	0.769804878048781
DAG(15:0/18:2)	0.586726034609538	0.240084210526316	0.324465853658537
TAG46:1FA16:0	0.69899256682789	5.63947763157895	5.74308048780488
DAG(16:0/16:0)	0.357957219896315	0.761044736842105	0.893556097560976
TAG54:5FA18:2	0.32907458204304	51.3559447368421	46.4365951219512
TAG42:1FA12:0	0.69922001083958	0.946788815789474	0.562479268292683
DAG(18:1/20:2)	0.521596404881917	0.156510526315789	0.163975609756098
TAG52:7FA16:0	0.681695285125034	0.485365789473684	0.50519756097561
TAG55:5FA18:1	0.844416019221585	0.327752631578947	0.319353658536585
TAG52:2FA20:0	0.563948005192185	0.177419736842105	0.187024390243902
TAG46:1FA14:0	0.212414493917127	3.46243421052632	4.29183902439024
DAG(16:1/20:2)	0.129080444169443	0.0675328947368421	0.0787560975609756
TAG53:5FA18:1	0.136674901623936	9.05769868421053	8.94344390243903
CER(18:0)	0.987114140086176	0.109863157894737	0.115126829268293
CE(24:1)	0.747044207371556	0.459027631578947	0.473875609756098
PC(18:2/20:4)	0.870418556283058	9.94182368421053	10.3100317073171
PC(16:0/16:0)	0.189168165737399	15.749	15.4916634146341
TAG50:6FA20:4	0.569997848276723	0.136473684210526	0.146763414634146
TAG52:2FA18:0	0.711154118414524	16.0232197368421	17.0796780487805
TAG55:2FA18:1	0.551006130685843	0.655788157894737	0.489287804878049
CER(24:1)	0.724276326575207	0.608538157894737	0.606475609756098
PE(18:0/18:2)	0.65670928239424	7.70031052631579	7.98925609756098
TAG52:0FA18:0	0.954307462117936	4.15389078947368	3.98800243902439
TAG50:4FA14:0	0.802959675050856	4.96411842105263	4.86378048780488
TAG52:2FA20:2	0.156032716345706	0.469721052631579	0.595814634146342
TAG58:6FA18:0	0.430143748149977	0.289913157894737	0.262743902439024
TAG55:6FA20:4	0.15952464064105	0.379846052631579	0.425334146341463
PE(P18:0/22:4)	0.353270585167553	2.88868684210526	2.82040975609756
TAG51:2FA18:1	0.348781573330436	7.42759605263158	8.16673170731707
TAG50:2FA18:2	0.444121752907993	31.9461381578947	37.4595487804878
TAG53:3FA18:2	0.87809928022014	3.52710131578947	3.60222682926829
CER(24:0)	0.411380395568648	1.86185789473684	1.76720731707317
DCER(22:1)	0.377821583005278	0.0635592105263158	0.0604926829268293
TAG46:2FA12:0	0.81223876690722	2.56755789473684	2.13667073170732
SM(22:1)	0.23287061721675	33.7548276315789	33.4749780487805
TAG48:1FA16:0	0.126514238926166	19.3175328947368	25.4301414634146
TAG56:3FA18:2	0.936869119975179	0.541088157894737	0.519236585365854
DAG(18:2/22:5)	0.849068455999504	0.101219736842105	0.102163414634146
TAG57:9FA22:6	0.519140673289286	3.48147631578947	3.44660487804878
PC(18:1/18:1)	0.171467342606334	12.8087907894737	12.1081463414634
TAG52:4FA22:4	0.133931538070812	0.129005263157895	0.163687804878049
PI(16:0/20:3)	0.557996440739293	0.405769736842105	0.40770243902439
TAG50:2FA20:2	0.211912312654079	0.151473684210526	0.185319512195122
TAG58:10FA22:6	0.126085285067624	0.893176315789474	0.520353658536585
TAG54:4FA22:1	0.338904758109082	0.243663157894737	0.220473170731707
TAG42:0FA14:0	0.866863564910169	0.863815789473684	0.677653658536585
TAG47:0FA17:0	0.262407607205637	0.205588157894737	0.235636585365854
TAG48:2FA16:1	0.131750057253484	5.1695	6.8991756097561
TAG54:3FA20:2	0.670228469762526	2.37999473684211	2.45213170731707
TAG42:1FA16:1	0.648219756149335	0.169328947368421	0.176251219512195
FFA(18:4)	0.391917891717215	3.09983684210526	3.12824634146341
DAG(16:0/22:6)	0.259819844657358	0.0602605263157895	0.0496439024390244
SM(14:0)	0.21077479544604	17.9824934210526	17.1802902439024
TAG47:1FA16:1	0.218947233995089	0.216276315789474	0.27000243902439
TAG51:4FA15:0	0.96589246616099	1.04206184210526	1.03741707317073
TAG47:2FA16:1	0.171290884125406	0.105813157894737	0.132051219512195
PC(16:0/22:6)	0.143709719764685	53.3776710526316	47.1761219512195
LPC(17:0)	0.0689167666258125	0.689038157894737	0.624126829268293
TAG55:3FA18:1	0.737301689766203	0.945727631578947	0.855834146341463
TAG46:3FA18:2	0.622924633796998	0.938790789473684	0.979126829268293
TAG53:1FA17:0	0.668869289917518	0.607082894736842	0.622046341463415
HCER(24:0)	0.104029625921966	0.742372368421053	0.67500243902439
TAG53:6FA20:4	0.277033137207058	0.143167105263158	0.1642
TAG54:3FA18:2	0.511603218847381	21.0524973684211	19.7002195121951
TAG48:5FA18:3	0.3488820280542	0.296019736842105	0.200736585365854
TAG50:2FA14:1	0.364177653415352	0.25891447368421	0.287460975609756
TAG52:4FA22:1	0.890376302640872	0.165615789473684	0.167309756097561
TAG52:1FA16:0	0.661712744497747	29.3553184210526	30.8500829268293
TAG54:4FA16:1	0.920145713472091	0.576096052631579	0.584485365853659
TAG48:4FA12:0	0.416288669928252	1.43942631578947	1.02806097560976
TAG58:7FA16:0	0.378255261361069	0.232403947368421	0.2011
TAG51:2FA16:0	0.257536380352503	4.29130263157895	4.97094390243902
TAG56:6FA18:3	0.576624749920105	0.240628947368421	0.226870731707317
LCER(16:0)	0.262495129633485	3.44356973684211	3.31043414634146
TAG52:6FA18:2	0.689739847109851	1.82533289473684	1.74994390243902
DCER(22:2)	0.997126192765601	0.0944052631578947	0.0946512195121951
DAG(18:0/18:3)	0.798467927178662	0.0647447368421053	0.0673439024390244
TAG48:2FA18:2	0.378619034810225	8.68565394736842	10.0744292682927
LPC(20:1)	0.00806600488895591	0.317606578947368	0.268909756097561
TAG54:8FA20:5	0.495711718398756	0.406864473684211	0.312129268292683
FFA(22:0)	0.258769359081647	6.0398947368421	6.26006341463415
TAG53:1FA18:1	0.848015489292195	1.12435526315789	1.10089512195122
TAG55:6FA20:3	0.402380565043156	2.19068947368421	2.20558048780488
TAG51:4FA18:3	0.637684973110081	0.446244736842105	0.473063414634146
TAG58:10FA22:5	0.382074114445775	0.114567105263158	0.0942414634146341
CE(20:0)	0.0355997292200247	0.847578947368421	0.724165853658537
FFA(14:1)	0.219733094859937	3.47763684210526	3.92052682926829
TAG48:1FA16:1	0.1053458469435	3.79094736842105	5.51030487804878
TAG53:2FA18:0	0.740524901796575	0.960244736842105	0.98020243902439
TAG54:6FA18:2	0.320488969162612	22.79775	20.1957024390244
FFA(12:0)	0.678098960773696	10.5273802631579	10.6396292682927
TAG51:1FA18:0	0.345261515109172	0.653134210526316	0.726960975609756
DAG(18:1/22:6)	0.190702397905707	0.157927631578947	0.108865853658537
DAG(18:1/20:3)	0.248838956510265	0.242659210526316	0.276578048780488
CE(20:3)	0.327291248025575	27.94615	30.2430634146341
TAG36:0FA12:0	0.650921632792369	0.671323026315789	0.350328048780488
TAG53:2FA18:2	0.984016723155836	0.646847368421053	0.641726829268293
TAG53:1FA16:0	0.865360892192118	0.558292105263158	0.50280487804878
DAG(16:0/18:3)	0.365407757310431	0.176660526315789	0.206929268292683
PC(18:2/22:6)	0.757454045247382	1.85794342105263	1.86708780487805
PC(16:0/20:5)	0.367670238391182	17.3436907894737	14.1970292682927
TAG47:2FA14:0	0.320388322584194	0.208536842105263	0.240856097560976
PE(18:0/22:6)	0.997470396921973	4.84307105263158	4.90190243902439
HCER(24:1)	0.171214734581063	0.481772368421053	0.448512195121951
