#h.l
TAG54:6FA20:3	0.0448865292065559
LCER(20:1)	1.02175276107991e-19
PC(18:0/18:2)	0.0040272178925786
PC(18:0/20:2)	0.0324138047728799
PC(15:0/18:2)	0.0104792702897611
TAG51:4FA16:1	8.21654910049908e-06
PC(17:0/18:1)	0.00991897954280273
TAG53:5FA18:2	0.0243657649906919
PE(P18:1/18:2)	0.0170087633200897
PC(16:0/20:3)	5.75706239472e-09
PC(18:1/22:6)	2.32540720761583e-05
TAG52:4FA16:1	0.0457667855060527
FFA(20:2)	0.0326863352019659
PE(18:1/18:2)	0.0192697585893536
TAG50:5FA16:1	0.0394955646271438
PC(18:2/18:2)	0.000726808001250217
PC(16:0/18:0)	0.0268333142864297
TAG54:5FA18:3	0.0404954139252914
TAG54:5FA18:2	3.07760967748763e-137
TAG53:5FA18:1	0.00155981882516911
TAG56:7FA16:1	0.0170965799003539
TAG52:3FA20:0	2.11044459566499e-13
PC(18:1/20:3)	0.0204242654683926
PE(P18:1/18:1)	6.08037537382902e-05
TAG56:6FA22:4	0.0485420937286218
TAG54:3FA18:1	4.37884921647786e-65
TAG58:6FA22:4	0.0121141333970506
TAG52:3FA16:0	0.0313923822005036
DAG(14:0/20:0)	0.0162977537448449
PC(18:0/20:3)	1.42393015827156e-07
PC(18:0/20:5)	0.0312706212761643
DCER(22:0)	0.0497504054163074
#h.m
CE(24:0)	0.00864449875618517
LCER(22:0)	0.0207266430050861
LCER(20:1)	8.71975801643888e-07
SM(26:1)	0.00112528356313303
PC(16:0/12:0)	1.18330598466248e-07
TAG50:1FA14:0	0.0274044844602481
PC(18:0/20:2)	0.000395297705819579
TAG56:9FA20:5	0.0247244362011686
TAG52:0FA16:0	5.46551557869908e-13
TAG54:0FA18:0	5.53648999280217e-05
PC(15:0/18:1)	1.29628670961297e-17
TAG50:2FA18:0	0.0149661430929847
TAG47:2FA18:2	5.69170112358273e-07
PC(18:1/22:5)	0.0397463476221985
TAG45:1FA16:0	0.00987513656122467
TAG54:2FA18:1	5.90692027141265e-97
TAG53:7FA18:3	8.08885819848444e-12
TAG50:3FA18:0	6.63859114516246e-07
TAG47:0FA16:0	1.56523084795078e-06
TAG55:1FA18:1	0.021135479848746
PC(18:0/20:4)	1.27403103340659e-39
TAG56:8FA20:5	0.0199106138581347
PC(18:0/18:0)	6.15587626231155e-06
CE(18:3)	0.0303277344640147
TAG55:2FA18:1	0.0111890664424661
TAG52:0FA18:0	2.06593532594803e-34
CER(24:0)	0.000503532507155687
TAG47:0FA17:0	0.00246965157114263
TAG53:1FA17:0	0.0131447782946464
TAG50:2FA14:1	0.00907939330366899
CE(20:0)	0.0398946175801724
TAG47:2FA14:0	2.09117124743575e-06
PI(18:1/18:1)	0.0179140825804767
TAG56:8FA18:1	0.0382923215151972
TAG49:0FA17:0	0.0115706690168679
TAG54:0FA16:0	0.016924414344045
TAG56:6FA20:5	0.0310396115017917
TAG46:1FA18:0	0.00269999495031022
DAG(16:0/20:5)	0.0191166138718317
CE(14:1)	0.00984112193466946
TAG51:0FA16:0	4.58862472462373e-13
DCER(16:0)	1.10572631053326e-11
PE(P18:0/20:5)	0.0354017254500867
TAG50:5FA20:5	0.0114715126086977
PC(16:0/14:0)	0.0169480851326667
TAG52:7FA20:5	0.0258708856077691
TAG49:0FA15:0	2.00790907289533e-14
TAG49:0FA18:0	0.00233835061323741
TAG51:0FA17:0	0.00874434041132984
CE(12:0)	0.0387754576991182
TAG53:1FA18:0	0.00460590809249395
TAG50:0FA14:0	1.74610659048971e-09
PC(16:0/22:4)	0.0222183376542635
TAG51:2FA18:0	0.00496167891488253
LCER(24:0)	0.0409781939490104
TAG49:0FA16:0	0.000634050392028572
TAG55:7FA20:4	1.03519617304786e-10
PC(18:1/18:2)	0.0361083236831598
TAG51:0FA18:0	0.000363521675702011
TAG56:10FA18:2	0.0442349476144481
CE(14:0)	1.17238604681244e-06
TAG54:2FA18:0	0.012861566268284
TAG54:2FA18:2	0.0069804137695179
TAG54:1FA18:0	1.34760331671383e-06
TAG54:1FA20:0	0.0386468845185147
TAG44:2FA18:2	0.0056031523542752
CE(16:0)	0.000332390053072253
PC(14:0/18:1)	0.00172870721894037
TAG54:1FA18:1	0.0399577581555784
CE(18:4)	0.0449182929441863
TAG48:0FA18:0	0.0450282201907915
TAG56:7FA20:5	0.0267423715587238
CE(20:5)	0.00811611532541459
#l.m
LCER(22:0)	0.00434141689178488
DCER(20:0)	0.0330720617880836
LPC(20:0)	0.0155265699904041
LPC(20:1)	0.00806600488895591
CE(20:0)	0.0355997292200247
LCER(20:0)	0.0475114294321651
LPC(18:0)	0.0365893748563016
DAG(16:1/20:4)	0.0471602152836987
HCER(20:0)	0.0457478311655725
LCER(24:0)	0.00554094898589736
LPC(16:0)	0.0421748792030557
LPC(18:1)	0.0295720273839146
