chemID	l_mean	m_mean	h_mean	monotonic_status
100000257	1.0623776315789473	1.3559560975609757	1.6003	up
100001251	1.3451394736842106	1.2542878048780488	0.8864363636363636	down
100006620	1.2800065789473685	1.183980487804878	0.9736818181818182	down
1114	1.287471052631579	1.1349146341463414	0.8653545454545455	down
100001987	2.4149565789473684	1.6999926829268293	1.0366	down
100006438	2.146338157894737	1.859160975609756	0.9582363636363637	down
100001806	1.8354934210526315	1.3640219512195122	0.8895	down
254	2.3581815789473684	2.1372121951219514	1.6922181818181818	down
100020491	1.0614565789473684	0.939609756097561	0.7494090909090909	down
100003151	1.1233131578947368	0.9633560975609756	0.8927454545454545	down
100002417	1.768563157894737	1.5386609756097562	1.4179181818181819	down
100015836	1.046682894736842	0.910690243902439	0.8083636363636364	down
100004208	1.477140789473684	1.0571853658536585	0.8691545454545454	down
100020492	1.3305065789473685	1.0184951219512195	0.8704	down
100008933	0.9903157894736841	1.1976414634146342	1.448509090909091	up
100001392	1.199888157894737	1.102839024390244	0.9665818181818182	down
100020536	2.0250105263157896	1.4883219512195123	1.029490909090909	down
798	0.8881828947368421	1.0243829268292683	1.342109090909091	up
100001757	4.186684210526316	2.6648731707317075	1.5503545454545455	down
100002113	0.9338605263157894	0.8677707317073171	0.7842454545454546	down
100004322	1.707375	1.5475	0.9855363636363637	down
100009233	1.4766368421052631	1.3100682926829268	0.7260727272727273	down
100005946	1.1386052631578947	0.9774634146341463	0.8585181818181818	down
100015759	1.495517105263158	1.3286756097560977	0.7969545454545455	down
100001988	2.9311039473684213	3.777226829268293	8.857081818181818	up
100001605	1.329246052631579	1.015309756097561	0.8703545454545455	down
100001121	2.16445	4.760212195121952	6.402263636363636	up
100001868	1.774592105263158	1.565739024390244	0.8008727272727273	down
100021012	1.3596368421052631	1.053409756097561	0.9753909090909091	down
1162	1.0171894736842104	1.1089829268292684	1.8298636363636365	up
100009331	1.5236723684210527	1.2842024390243902	0.8514	down
100021374	1.3913776315789474	1.1242	0.6598181818181817	down
100015643	1.0563552631578947	1.1374146341463416	1.5427363636363636	up
100020423	1.0667763157894736	1.1602048780487806	1.8792363636363636	up
100005717	1.0622644736842106	1.2168780487804878	1.3215	up
100001999	1.2232921052631578	1.352380487804878	2.0168909090909093	up
100002488	2.386418421052632	2.6924658536585366	4.8295	up
100002126	1.727117105263158	2.0979414634146343	5.105254545454545	up
100020478	1.1618447368421052	1.061570731707317	0.8482818181818181	down
250	1.33235	0.985980487804878	0.8258090909090909	down
100001526	1.1074855263157894	1.0094243902439024	0.9223272727272728	down
100003892	1.3579960526315789	1.0393487804878048	0.9548	down
100015831	1.2020065789473684	0.9524609756097561	0.8820181818181818	down
100015962	1.1919697368421052	1.0703512195121951	0.8449727272727272	down
100001247	1.3537302631578947	1.2343146341463413	0.9014363636363636	down
100001006	1.1555763157894736	1.0172756097560975	0.9039090909090909	down
338	1.0499605263157894	1.1276707317073171	1.4095090909090908	up
100000010	1.5770013157894738	1.0753560975609755	0.8579090909090908	down
100001950	1.242778947368421	0.9591634146341463	0.7766272727272727	down
100015760	1.632971052631579	1.422251219512195	0.7864818181818182	down
100001108	1.3687815789473685	1.4951756097560975	1.917518181818182	up
100020496	1.1669684210526317	1.0214658536585366	0.9281363636363636	down
100001267	1.4328157894736842	1.2809731707317074	1.190909090909091	down
100000939	1.1887105263157896	1.3993268292682925	2.7070636363636362	up
100000792	1.2515092105263157	1.463048780487805	1.5939727272727273	up
100006098	1.6804776315789474	1.1330414634146342	0.9067636363636364	down
913	0.9756605263157895	1.0569268292682927	2.3433636363636365	up
100002259	1.1960236842105263	1.0832365853658537	0.9157000000000001	down
100001129	1.6085644736842106	1.1534634146341463	1.0187545454545455	down
935	1.7371907894736842	2.11529756097561	5.369363636363636	up
100001262	0.9975276315789474	0.9247146341463415	0.8393272727272727	down
100019978	1.3355934210526317	1.1975195121951219	1.0377363636363637	down
100001083	1.0864815789473685	0.980080487804878	0.6744818181818182	down
100002154	1.247021052631579	1.1589585365853659	0.9732545454545455	down
100002761	1.3944921052631578	1.752170731707317	2.0105909090909093	up
100001502	1.0854118421052632	0.9544853658536585	0.7434181818181819	down
100020419	1.0439842105263157	1.127070731707317	1.9023545454545454	up
100003696	1.177403947368421	1.0145268292682927	0.8744636363636363	down
100009333	1.5367513157894737	1.1746439024390245	0.6209818181818182	down
100001731	1.1156776315789474	1.237890243902439	1.4643454545454546	up
100000773	1.193892105263158	1.3302975609756098	1.6772818181818183	up
100009246	1.5280657894736842	1.110590243902439	0.7667272727272727	down
100021363	16.484042105263157	6.938575609756097	2.5765727272727275	down
100002196	1.3469894736842105	1.1805390243902438	0.8301818181818181	down
100006370	1.1935565789473683	1.077770731707317	1.0028636363636363	down
100001510	1.4222513157894736	1.1184121951219512	0.8619272727272728	down
100001767	1.184146052631579	1.3748560975609756	1.6776454545454547	up
171	0.8946723684210527	1.0893219512195123	1.292790909090909	up
