chemID	l_mean	m_mean	h_mean	monotonic_status
MAG[FA18:1]	0.17226447368421052	0.15794634146341463	0.1433090909090909	down
Total[FA17:0]	131.14574736842104	199.25146585365854	252.3907818181818	up
FFA[FA17:0]	100.44311315789474	167.71563902439024	221.18474545454544	up
DAG[FA20:0]	0.11815328947368421	0.1381109756097561	0.16863636363636364	up
CE[FA16:1]	88.98093157894736	97.51923902439025	105.00098181818181	up
LPE[FA16:1]	0.03217894736842105	0.037353658536585364	0.04024545454545454	up
