chemID	l_mean	m_mean	h_mean	monotonic_status	pval	endpoint_log2fc
Total[FA17:0]	131.14574736842104	199.25146585365854	252.3907818181818	up	0.0659	0.9444881926475241
FFA[FA17:0]	100.44311315789474	167.71563902439024	221.18474545454544	up	0.0791	1.1388732403707404
