chemID	l_mean	m_mean	h_mean	monotonic_status	pval	endpoint_log2fc
100000257	1.0623776315789473	1.3559560975609757	1.6003	up	0.052	0.5910457089844369
100001251	1.3451394736842106	1.2542878048780488	0.8864363636363636	down	0.0824	0.6016667991345038
100006620	1.2800065789473685	1.183980487804878	0.9736818181818182	down	0.0675	0.39462891789823756
1114	1.287471052631579	1.1349146341463414	0.8653545454545455	down	0.0863	0.573176747943583
100001987	2.4149565789473684	1.6999926829268293	1.0366	down	0.1287	1.220137950722501
100006438	2.146338157894737	1.859160975609756	0.9582363636363637	down	0.1329	1.1634239244234696
100001806	1.8354934210526315	1.3640219512195122	0.8895	down	0.1661	1.0451014327990165
254	2.3581815789473684	2.1372121951219514	1.6922181818181818	down	0.1744	0.47875921883895006
100020491	1.0614565789473684	0.939609756097561	0.7494090909090909	down	0.1062	0.5022199721714887
100003151	1.1233131578947368	0.9633560975609756	0.8927454545454545	down	0.0097	0.3314393907781658
100002417	1.768563157894737	1.5386609756097562	1.4179181818181819	down	0.1139	0.3188034535442345
100015836	1.046682894736842	0.910690243902439	0.8083636363636364	down	0.0425	0.3727480967969969
100004208	1.477140789473684	1.0571853658536585	0.8691545454545454	down	0.1106	0.7651227066636092
100020492	1.3305065789473685	1.0184951219512195	0.8704	down	0.1317	0.6122251823618186
100008933	0.9903157894736841	1.1976414634146342	1.448509090909091	up	0.0394	0.5486081923258855
100001392	1.199888157894737	1.102839024390244	0.9665818181818182	down	0.0586	0.3119361754369239
100020536	2.0250105263157896	1.4883219512195123	1.029490909090909	down	0.12	0.9759983170447915
798	0.8881828947368421	1.0243829268292683	1.342109090909091	up	0.0285	0.5955732509308426
100001757	4.186684210526316	2.6648731707317075	1.5503545454545455	down	0.1716	1.4332099254817279
100002113	0.9338605263157894	0.8677707317073171	0.7842454545454546	down	0.0346	0.25190183473323235
100004322	1.707375	1.5475	0.9855363636363637	down	0.1154	0.7927989511550207
100009233	1.4766368421052631	1.3100682926829268	0.7260727272727273	down	0.1039	1.0241290908221896
100005946	1.1386052631578947	0.9774634146341463	0.8585181818181818	down	0.0622	0.40734708039697215
100015759	1.495517105263158	1.3286756097560977	0.7969545454545455	down	0.1025	0.9080750645289288
100001988	2.9311039473684213	3.777226829268293	8.857081818181818	up	0.1175	1.5953873139376968
100001605	1.329246052631579	1.015309756097561	0.8703545454545455	down	0.0824	0.6109330637004421
100001121	2.16445	4.760212195121952	6.402263636363636	up	0.1126	1.5645816124169865
100001868	1.774592105263158	1.565739024390244	0.8008727272727273	down	0.1282	1.1478425590032637
100021012	1.3596368421052631	1.053409756097561	0.9753909090909091	down	0.1255	0.4791689290186008
1162	1.0171894736842104	1.1089829268292684	1.8298636363636365	up	0.0336	0.847147703560709
100009331	1.5236723684210527	1.2842024390243902	0.8514	down	0.1065	0.8396437217266997
100021374	1.3913776315789474	1.1242	0.6598181818181817	down	0.1252	1.0763735944010755
100015643	1.0563552631578947	1.1374146341463416	1.5427363636363636	up	0.0476	0.5463964330418216
100020423	1.0667763157894736	1.1602048780487806	1.8792363636363636	up	0.0511	0.8168888350738803
100005717	1.0622644736842106	1.2168780487804878	1.3215	up	0.0401	0.3150334240252215
100001999	1.2232921052631578	1.352380487804878	2.0168909090909093	up	0.0858	0.7213641119753063
100002488	2.386418421052632	2.6924658536585366	4.8295	up	0.1068	1.01702681485122
100002126	1.727117105263158	2.0979414634146343	5.105254545454545	up	0.0954	1.5636169884309004
100020478	1.1618447368421052	1.061570731707317	0.8482818181818181	down	0.0459	0.4538017419497152
250	1.33235	0.985980487804878	0.8258090909090909	down	0.053	0.69009291354322
100001526	1.1074855263157894	1.0094243902439024	0.9223272727272728	down	0.0306	0.2639371810606679
100003892	1.3579960526315789	1.0393487804878048	0.9548	down	0.092	0.5082088144883716
100015831	1.2020065789473684	0.9524609756097561	0.8820181818181818	down	0.0416	0.4465644916327752
100015962	1.1919697368421052	1.0703512195121951	0.8449727272727272	down	0.0297	0.4963709252201794
100001247	1.3537302631578947	1.2343146341463413	0.9014363636363636	down	0.0742	0.5866427499070713
100001006	1.1555763157894736	1.0172756097560975	0.9039090909090909	down	0.0383	0.3543629519473527
338	1.0499605263157894	1.1276707317073171	1.4095090909090908	up	0.0307	0.42485769267060064
100000010	1.5770013157894738	1.0753560975609755	0.8579090909090908	down	0.1055	0.8782871793697776
100001950	1.242778947368421	0.9591634146341463	0.7766272727272727	down	0.0442	0.6782754313780031
100015760	1.632971052631579	1.422251219512195	0.7864818181818182	down	0.1061	1.0540138977038744
100001108	1.3687815789473685	1.4951756097560975	1.917518181818182	up	0.0748	0.4863480080691744
100020496	1.1669684210526317	1.0214658536585366	0.9281363636363636	down	0.0926	0.33035683162263835
100001267	1.4328157894736842	1.2809731707317074	1.190909090909091	down	0.1177	0.2667898528532778
100000939	1.1887105263157896	1.3993268292682925	2.7070636363636362	up	0.1016	1.1873313680437771
100000792	1.2515092105263157	1.463048780487805	1.5939727272727273	up	0.0864	0.3489580365291186
100006098	1.6804776315789474	1.1330414634146342	0.9067636363636364	down	0.1068	0.8900728979791478
913	0.9756605263157895	1.0569268292682927	2.3433636363636365	up	0.0415	1.2641296793930272
100002259	1.1960236842105263	1.0832365853658537	0.9157000000000001	down	0.051	0.3852990310610234
100001129	1.6085644736842106	1.1534634146341463	1.0187545454545455	down	0.1599	0.658967266197204
935	1.7371907894736842	2.11529756097561	5.369363636363636	up	0.0944	1.6279949049059732
