chemID	simpleLRM_Fstatistics	multiLRM(chem_sig)	multiLRM(sex_sig)	multiLRM(age_sig)
TAG52:0FA20:0	0.181369125165479	0.0570513672671125	0.258467099537523	0.67640694645399
TAG58:6FA22:5	0.496365082880822	0.712705023289111	0.322841810903342	0.71850842340663
TAG50:1FA20:1	0.479062010156329	0.216002060990032	0.269167112583506	0.667624366848192
TAG54:6FA20:3	0.767880847846535	0.387240576339316	0.302666843631777	0.732856560840047
CE(24:0)	0.308009494619588	0.845715240808051	0.303877348000683	0.707026863981036
LCER(22:0)	0.865352146428238	0.952360845123701	0.318283170504884	0.696600013190698
TAG48:4FA16:1	0.713327639584333	0.531492769387024	0.292411414559945	0.735890787864602
TAG51:4FA16:0	0.923701361959308	0.803691411618444	0.312568505622109	0.694532662990722
PC(16:0/18:1)	0.598320277905103	0.474671771588991	0.417890439720271	0.618235012492952
TAG50:3FA14:1	0.309975981273744	0.346032984339956	0.308425381369708	0.658434085791788
CE(17:0)	0.816759274798322	0.275083706505211	0.395720285245231	0.633051279501366
TAG56:6FA22:6	0.604919067895651	0.704450742524372	0.315399470943219	0.732806075533065
PC(18:1/16:1)	0.349039760966815	0.771515918832347	0.403957585882376	0.661280616758448
TAG53:3FA16:0	0.858474306903847	0.816174004603545	0.308969764576382	0.696047997964231
TAG54:4FA20:4	0.49844701404094	0.775964188553769	0.300864128696641	0.694756849809184
DAG(14:0/20:4)	0.118847413899988	0.0236685437174095	0.277104171447045	0.620699481081227
CE(18:2)	0.274647850785725	0.458066940650676	0.228852515995298	0.741234126025705
DAG(14:1/18:1)	0.957115543842721	0.938759404549549	0.318834629744958	0.69608396842674
DCER(20:0)	0.259277265877792	0.0702629630433114	0.238878536314636	0.849745627230003
LCER(20:1)	0.397073231853875	0.0917481808702894	0.527118063699586	0.560198199973722
TAG54:3FA16:0	0.948627533743682	0.972016998969195	0.313783402436221	0.696584984669413
TAG48:3FA14:0	0.87411840565478	0.874755117318833	0.310061616859198	0.702304785081981
TAG56:1FA18:1	0.409425671969247	0.206111116567798	0.263469718928566	0.654598604711316
TAG58:9FA18:1	0.135548001100096	0.349228316547397	0.337482307057975	0.77927486248301
PE(P18:1/22:4)	0.688750730738931	0.895789854277327	0.309382261222308	0.685908168848385
TAG54:4FA16:0	0.823969403147726	0.974990699272628	0.312813653662075	0.693082277464763
PC(18:2/16:1)	0.895597678628238	0.910291639693434	0.344167080568676	0.717414938418598
DAG(14:0/18:1)	0.737491266689373	0.428748698421132	0.28822313838779	0.665955774496324
TAG46:2FA14:1	0.159922182786841	0.349328857852944	0.296105844272921	0.669569612183109
TAG52:4FA20:0	0.365623398140361	0.300223878353562	0.298793578261731	0.69896968693512
PC(18:0/18:2)	0.889351782556918	0.76979711895987	0.441444025946519	0.663685338642944
PE(P16:0/22:4)	0.431979371511523	0.979666195986737	0.32184025202063	0.693869892882008
TAG50:4FA16:0	0.986513193705531	0.325169942356186	0.297964727979807	0.723854044543993
DAG(18:1/20:1)	0.781206192150011	0.923406485148588	0.312029963535568	0.688229483332928
LPC(15:0)	0.526097075147787	0.0604979590536908	0.176912143379282	0.832914190014674
TAG48:3FA18:2	0.657913679665503	0.877787607870123	0.313917469224071	0.700737714099312
TAG52:6FA22:6	0.894916861933581	0.934842316776946	0.312688554572754	0.689429896604683
TAG56:7FA18:3	0.424437975900826	0.529972148320638	0.30827948568013	0.708683435015354
PC(18:0/22:6)	0.788928458478928	0.902779308536381	0.311195620254668	0.728843819677819
SM(26:1)	0.426139158855092	0.518889948874196	0.398188231563157	0.63809200768157
TAG48:2FA14:0	0.653551490694534	0.673571648105618	0.309092926705287	0.685453711179012
TAG48:3FA18:1	0.415583795562636	0.793074314321323	0.318752879041677	0.704282707843233
DAG(16:1/18:2)	0.658493748300705	0.706351116384015	0.295041720994013	0.714813158006495
TAG53:6FA18:3	0.822824735072716	0.898341554220019	0.321512588876763	0.696037235758106
PC(16:0/12:0)	0.356427036999621	0.818027292584597	0.301062809676789	0.73396609794706
TAG51:5FA18:2	0.324505104840358	0.479241811721442	0.306008352925707	0.702678508914814
PE(P16:0/20:4)	0.973735056636274	0.917126614401598	0.310581544965682	0.701635958469748
TAG49:1FA16:1	0.259011351089602	0.548663329085981	0.305093751634481	0.690263947485204
TAG56:5FA20:1	0.0987740890310349	0.257914226637563	0.307789737566704	0.710079754018817
LPE(18:0)	0.843344031508852	0.247930948264591	0.198316775911888	0.761675182000107
FFA(20:4)	0.827362102179043	0.979215160053113	0.312821425476761	0.694696140745033
TAG46:1FA14:1	0.206802566512234	0.119902653388282	0.183893953845058	0.708454763329125
TAG46:3FA14:0	0.886719520836391	0.738677911967139	0.307309536602416	0.6837571463804
PE(P18:1/22:5)	0.666819317970299	0.316630457622118	0.43991803376706	0.610643108865009
TAG50:1FA14:0	0.564760844620314	0.275408497905538	0.269648888330145	0.655748325932901
TAG56:8FA20:4	0.819423350978568	0.994407962621774	0.313431909348735	0.694126460708465
TAG56:4FA20:1	0.246649528449564	0.387127885203658	0.325978323393139	0.719918060959289
MAG(18:3)	0.549839773871492	0.733313739274163	0.385915807503965	0.669454059854961
PE(18:0/20:4)	0.876197359236737	0.428499781413625	0.251567945862196	0.784707449021461
TAG53:2FA18:1	0.610436599962531	0.461256983383528	0.299725186709568	0.658817547159823
TAG54:7FA22:5	0.604784273025829	0.517912320543853	0.323571142214999	0.721428620459155
TAG60:12FA22:6	0.464438321100234	0.97054234061662	0.313214655508871	0.698891363976905
PC(18:0/20:2)	0.59948532232429	0.353028443779142	0.545716511906709	0.637379511671783
LPC(18:2)	0.0475763658904679	0.0963754752454704	0.298761303951358	0.463844010630535
PC(15:0/18:2)	0.650472121518697	0.315830633441391	0.53741447420665	0.568386327082548
DAG(18:1/18:1)	0.6432221663078	0.624989449133284	0.311305306639631	0.72811682175527
TAG56:4FA22:4	0.415980826065914	0.690547482378036	0.294279805706359	0.708163796786167
TAG56:9FA20:5	0.108698135910462	0.4047442375065	0.335450643470402	0.74222240584277
