chemID	simpleLRM_Fstatistics	multiLRM(chem_sig)	multiLRM(sex_sig)	multiLRM(age_sig)
100021136	0.0285958956798763	0.224351001227344	0.308337537159925	0.948586235524479
100000882	0.957391521128367	0.561626249214099	0.288960074145843	0.914311034771399
409	0.0481421636379243	0.170960915939651	0.315353410835105	0.683059553818383
100002254	0.678268093887257	0.0499916192581455	0.187694294880546	0.927121865827247
361	0.00531549621244703	0.0902799801678207	0.192557237605809	0.949961416813887
100019975	0.415061903816713	0.828369102252401	0.274386233157089	0.955593202332621
100000257	0.000526276281658474	0.00510592140738253	0.286757228491675	0.726057427128865
100001232	0.942798824536383	0.883047245583584	0.287632617404439	0.940111657280759
100001948	0.363207175740453	0.429220891122872	0.29361386766566	0.797625150561395
100001073	0.633475855131416	0.77415555379297	0.326699704932977	0.881871980326025
100015637	0.967661940483569	0.421615080613472	0.294296739603963	0.943946671484625
100006360	0.654188991616821	0.678008324961345	0.25860019916366	0.98284734924678
1488	0.421384703006672	0.467428679420239	0.27837829568176	0.9216796218822
100002253	0.695377206507953	0.885789451334276	0.270598754114442	0.968902003198632
1023	0.880218483981011	0.894773110575593	0.272252672220177	0.940997623354209
100004284	0.650311064895921	0.820546260418331	0.269588689796261	0.955419800643525
100001251	0.728093396026139	0.935839819063125	0.277099910817976	0.952030618646254
362	0.647085150306328	0.594082189602682	0.254903779352744	0.938610429908565
100006620	0.8528675801535	0.820487394479382	0.274904266455323	0.959156214531598
111	0.285000466039632	0.140943033304959	0.22793562204144	0.936914521036774
100009045	0.770538186743762	0.289633150191736	0.228739119933359	0.914398721219132
100002927	0.81587463044645	0.877849900454368	0.270116070823131	0.963687666555886
100015641	0.765478643173045	0.863850333778993	0.267190356784164	0.96117937682154
1114	0.141597148911646	0.982926990220245	0.274673187682066	0.948194482600696
100020409	0.291018948741409	0.382734327871852	0.274705880076462	0.813048063610116
158	0.161939005045217	0.332216464582359	0.338146369894936	0.976606415443356
1224	0.0543909013406161	0.205890840241273	0.2144443504053	0.992687667921273
100001620	0.45461917088689	0.363973925656658	0.236308477550056	0.952021646623196
100020893	0.231953999887574	0.0654658389557275	0.253233811361657	0.631378988346506
100002458	0.771851648149365	0.602350833231541	0.310811293867869	0.890509427142141
100001112	0.932222064297245	0.907233294330036	0.27252797720529	0.939545522932971
100002953	0.400188810766865	0.845353624747426	0.271462804423279	0.961380118967909
1141	0.33693474012369	0.0501168351177837	0.356633943865311	0.751395919330639
100015834	0.504481555660908	0.995168383113353	0.274990324939454	0.948393571409706
100004561	0.635751786862756	0.938830582892572	0.276217507819961	0.946336838264679
100020497	0.823705078249218	0.679055642461455	0.255864257557628	0.982665551806168
498	0.0588319147020794	0.283609011944064	0.271402660976507	0.978059122177353
100006051	0.817615698930466	0.8108933463276	0.278346762824214	0.945534653616778
1668	0.587368851247114	0.594615407819263	0.270719758351568	0.877740866423595
100004523	0.343794633315339	0.861314200952347	0.282608837702287	0.930795765748657
100001604	0.267224416170435	0.572975509812647	0.270303490426225	0.993539467408077
100001002	0.159993068984091	0.504813633867057	0.287418870129009	0.937354231451284
100001987	0.067303907516742	0.287364739676525	0.787504802843287	0.787310355888589
100002462	0.534142662981324	0.314408869654025	0.334228944683662	0.807394202499485
466	0.536151385756178	0.0608023367640513	0.301683095286079	0.929260294047067
100000665	0.996822932314111	0.40724332575798	0.310347230879322	0.890257461311079
445	0.997807984063896	0.417110573329004	0.304637133487711	0.999025999906145
2029	0.0855153608003041	0.359513457555667	0.297284818708675	0.976936245417292
100006438	0.146554736504353	0.249771922497784	0.320548901446944	0.953428605479897
100001398	0.170945762532626	0.539889536183045	0.252688468134713	0.969936795587586
235	0.486269811514543	0.542910403846697	0.248691235228639	0.976423129067419
100000997	0.617393975548173	0.634697610319316	0.276755679241882	0.922342426298615
100002094	0.154777353468483	0.236809673669432	0.230409402808724	0.837850953868201
1052	0.543392268326213	0.713309326709867	0.252137672583683	0.983232737955945
100020823	0.313628542869834	0.520920885214292	0.254199824599011	0.931559109145738
100001806	0.303734529169319	0.63566201700564	0.319818226244115	0.957718349107525
100006092	0.60395355393699	0.711192437816329	0.285576974896831	0.926210531076249
100001415	0.0786653866017358	0.0513232062977248	0.278510014479106	0.574504302995338
100000008	0.0281427347621184	0.0620692141787417	0.306252849378686	0.77022264506171
565	0.00574523172274503	0.0269579949764457	0.273467040799704	0.951524042778732
100015851	0.171205100451078	0.170365240416083	0.358602135296532	0.909829125556134
100001866	0.442896956104443	0.86886159397319	0.290329684814401	0.927194916572732
100020546	0.00245251311498596	0.0230593377868154	0.513281189564781	0.814398312336678
100016110	0.481098461388644	0.414773745369734	0.222201206152974	0.924209530638619
100001254	0.00270993700885253	0.00644782303238179	0.368091147068091	0.805043510599921
100006260	0.361308857182407	0.806013709920953	0.278444227627128	0.948312960993619
826	0.633632709909653	0.848145108936536	0.27472369083307	0.94478528632021
100001872	0.413140918293525	0.765004824883875	0.275238604257173	0.951858598866641
100000263	0.365887718983189	0.379635485433985	0.340858434186652	0.933422848531791
100021198	0.729732952301928	0.0624015255122825	0.18749558226977	0.600452567017488
100015967	0.0317071357060997	0.0973984229067452	0.339883735969569	0.751709832817872
278	0.261708463331834	0.324246845210565	0.258806847584095	0.831937960186204
519	0.657389086750861	0.29985125353718	0.332163436463271	0.87837523633912
100009337	0.12503678777231	0.337094441206278	0.369354216834327	0.928406715518326
100002185	0.433484895471354	0.887990378810888	0.270171949912761	0.935935320772453
100001278	0.343906945512107	0.251917694760644	0.340354602194493	0.902646300879028
100002103	0.986235128259187	0.545835933766451	0.274839616507022	0.888089264941944
980	0.713034741924162	0.392482478941069	0.307385657465211	0.929778665462742
100000016	0.97000784636813	0.566973300700354	0.271402473786634	0.922571726224672
100020372	0.202268266190144	0.522654656852434	0.272419265149064	0.874164016244311
100001662	0.656506296183502	0.118523864179006	0.101900796439222	0.966184547980214
100019972	0.927894642048797	0.694147869510419	0.281502467747418	0.934496294459969
254	0.800297969107449	0.786945817610563	0.272214677821062	0.951864137125941
100002009	0.143417364486849	0.486511987569472	0.26758372452368	0.828724624973476
100010895	0.331973831133615	0.44803170274931	0.329081245542076	0.937772355103572
1140	0.838852680579612	0.867780841693162	0.274132797829796	0.969372156780924
100008951	0.517774362582178	0.427971840363131	0.299030838303332	0.900010688625015
1084	0.440206596274357	0.812676186323424	0.273671144869782	0.985249843178098
100002796	0.132052458443572	0.490388789123718	0.249876178850905	0.89318495879753
358	0.847056901060989	0.891368816753405	0.270784923121406	0.930175592694378
100002070	0.926565976549698	0.680591524597911	0.265856232831934	0.976121856394574
1628	0.380973244446235	0.15320728893838	0.331337483491751	0.935551998488759
823	0.782065450251765	0.490364413960517	0.23667311645703	0.995422545572931
100004414	0.410663530758449	0.073204649511349	0.362753194553325	0.874222852995108
100006129	0.702455405467814	0.676387135717959	0.257460646305704	0.961897026110588
100002028	0.36085886427668	0.507975067692152	0.372655449720828	0.757522125927441
100021707	0.443668216160541	0.60458577597055	0.245500240454084	0.981312911580055
100000054	0.920511051233678	0.86121602268663	0.271893431518127	0.947455720073509
100010869	0.36860999614349	0.245474489577869	0.282472771964713	0.831380942778307
100004575	0.0319257128614639	0.087873279796059	0.351303995172175	0.698640064798929
100001212	0.985909917364395	0.756978895868911	0.276581893276465	0.892890360134841
818	0.131471398841524	0.41705724207939	0.3298669540745	0.892810607580826
100001092	0.0014167356726896	0.0161969751463827	0.270456656288452	0.92957794817723
100020371	0.965045467998849	0.9595597684574	0.275372395111953	0.948823994940347
100004112	0.213092810464867	0.522541678702764	0.291074618330461	0.953277338118125
1125	0.505752662457244	0.360581298954921	0.303860030069811	0.983136018244532
100020491	0.947534178908704	0.572805645881494	0.239045246860059	0.961888174700716
100003151	0.00192204706275996	0.0220088282075625	0.417409485821004	0.833322759189503
100000011	0.381420302152443	0.156198754398714	0.204217013930179	0.960842063701155
100003594	0.497118657346555	0.927256838723128	0.283264589555165	0.953698799566445
806	0.727988142550922	0.172871592152717	0.272276535251712	0.718681091897339
100001211	0.94568653052592	0.576585200814553	0.283852558699692	0.927811907761858
100002417	0.543338186436682	0.706803603458467	0.267648801014681	0.918045804077859
100009335	0.611865343803645	0.21052814486364	0.224834419683592	0.952194973215143
100000781	0.802085041947178	0.943894544960969	0.275352244324185	0.951948581465165
803	0.0149118845968665	0.0226355864893349	0.259261481185411	0.859289692611014
50	0.559959373819692	0.802212746516073	0.278147872479688	0.93521317945335
796	0.414925848242547	0.0440131190905253	0.305058040264918	0.931121510394348
100005834	0.96305166773271	0.580927497342668	0.328043863342722	0.931289581617972
100001580	0.917785981676115	0.485771603119486	0.298816504988962	0.952764572726864
480	0.988868019468636	0.492272936686004	0.23207167677482	0.985402258844016
100001540	0.248648862621131	0.655640042704321	0.37027452759442	0.946788897601675
339	0.46695394953138	0.102938057207422	0.246779259365199	0.857393974562751
1110	0.759230760082744	0.932384668920764	0.277120695913274	0.932831722405937
100015836	0.254234467524755	0.20840925718161	0.397712980190472	0.917170687914758
100009271	0.479575658406145	0.472247470100615	0.311073553996904	0.931585318336629
100015638	0.936648228090032	0.403645728319449	0.28863970528704	0.930529051128531
100021667	0.96324181361915	0.591621054768226	0.304676553433639	0.926215757066627
100001279	0.792533100817464	0.670422536469282	0.286691599772324	0.973682418664623
100004208	0.024280164810424	0.114651705142241	0.421572968928938	0.93258926939819
100003695	0.130097711818153	0.125905634976477	0.296832427649597	0.723685716537522
100000802	0.967208138817243	0.720857289453052	0.279030041220775	0.944922067667834
100002769	0.853860110639646	0.0849847162627118	0.195038927961641	0.928227813287154
100015835	0.145837945873852	0.289529361053196	0.411881139165993	0.863200842970527
229	0.797625119732413	0.332468737421654	0.312862728114434	0.947928493391294
100001266	0.00899064742313153	0.0262855409025983	0.349544323384442	0.765146717174005
1342	0.306999763303701	0.356747750568912	0.235442954858173	0.963003589514491
100002102	0.900622272759293	0.633696581652861	0.304283416525917	0.985990344635659
100020254	0.1785935210694	0.563653928002716	0.266661524495206	0.979218714718852
1231	0.414833532752604	0.208327706505082	0.331567128472746	0.900696129242283
100020492	0.98092107593748	0.888027912373718	0.270265327518186	0.947950605113113
100001402	0.329697195282944	0.533612280095836	0.306557810631875	0.968178216401673
415	0.00957854650029736	0.095465707626143	0.322681602301556	0.97443519732564
100003109	0.72679564367065	0.978537253161547	0.274478275449131	0.946400457213701
275	0.603120217376625	0.861192372799599	0.275445137607904	0.935374849246228
1143	0.189503695014657	0.0735340065447409	0.249218341428962	0.959525153842278
279	0.213873301581779	0.245320249740609	0.273792169109936	0.79492931453122
100001198	0.872361450504943	0.948333141479613	0.283326508494258	0.944489516045476
1648	0.335897774280425	0.908545750577523	0.27404931491075	0.95304297042035
100001590	0.419733824574819	0.402963820057334	0.265248816802757	0.859748709211801
100001733	0.484185343386267	0.920555105671025	0.272312707472308	0.954868986641587
100008933	0.0165687244988976	0.00245562888988653	0.377780863508333	0.894167971451849
100001550	0.41283045847008	0.438872533157163	0.256405396563814	0.881288631126765
1215	0.0539615245275441	0.195962321260891	0.227273977642881	0.908259738241254
100002356	0.265849070742853	0.0996082371648594	0.332875526422326	0.959084094430079
100002749	0.798949024373265	0.789119522850712	0.276776353896846	0.951856387983853
100006379	0.101472901942545	0.140331787633517	0.321999454168304	0.653708073216399
100015966	0.0707390316862032	0.168637684278057	0.298384782611366	0.755547916871912
100001392	0.758238914038324	0.855397030233107	0.277387496566544	0.948010798921669
100020425	0.0878247595829745	0.0493188690265227	0.22822267693494	0.690969304698277
100004299	0.293600894246647	0.721968509682599	0.296436559971365	0.979646397099415
100001734	0.547724856185245	0.54899446756399	0.287729962509122	0.883923895356828
1002	0.797053262396215	0.867986970655474	0.274572233468404	0.947394136177779
100001337	0.272813999349811	0.839459126684925	0.264158606428241	0.953559792852471
100001452	0.614138980406461	0.999825488707232	0.273366772084826	0.949806497562399
314	0.502871649170699	0.294687127812426	0.287548601191319	0.968279942488804
100009264	0.634173349562779	0.705660021637316	0.249517815657907	0.997632201462655
100004634	0.460902342339015	0.512586935379884	0.247101773796563	0.96320310408989
100000711	0.789142208177696	0.685412121222683	0.304429237366156	0.973372583248798
100020536	0.0245583381732524	0.0895655969986675	0.338395082525165	0.944921909533028
100004318	0.318599804287947	0.576718905884207	0.281319771414331	0.943514919515748
100005850	0.871385297348667	0.496841228423204	0.345217812908034	0.890328041713342
100006619	0.271870601510153	0.123121397815667	0.313339876338588	0.948127151391135
356	0.596247071132448	0.691476665214063	0.264729373533618	0.956513524933691
1221	0.503751593219419	0.509399789210601	0.368352815223003	0.985541979673978
100001397	0.724943615314408	0.811659858672573	0.273491665604314	0.944862052291011
100019981	0.665617990014361	0.872491811459366	0.278087287889013	0.96717688488779
100001208	0.416303625854674	0.226770459047679	0.235415050072492	0.732243256621469
503	0.0110046519760181	0.0146752691846908	0.170849344964395	0.775869048489085
100006375	0.177139557882469	0.66175499585982	0.295904399223396	0.922550755200842
100001295	0.771038592977477	0.574332164961613	0.266099931069328	0.950044291338922
100020427	0.0388808635466643	0.0295386739545566	0.264647441951525	0.611971364181267
100002784	0.550587574341969	0.3803962268173	0.234120861788042	0.987041826835653
917	0.0741429733158366	0.232191660209556	0.300000342757517	0.878482043173538
1869	0.331619832011053	0.204804913812942	0.295753406551463	0.820966450925056
240	0.146565539277886	0.0888730496972061	0.166567364332087	0.750970549034885
798	0.00466705842889141	0.0881148054433911	0.407830229845587	0.885506430221147
100002952	0.167850695947497	0.629793813503678	0.273523245477886	0.999168081291342
98	0.645734954828842	0.892970180813374	0.285523044964676	0.953867081951474
100008998	0.219005711861994	0.239523461633892	0.203744186455084	0.931322408920246
