chemID	r_mean	l_mean	m_mean	h_mean	monotonic_status	pval	endpoint_log2fc
TAG52:0FA20:0	0.3894728813559322	0.30663529411764706	0.4287365853658537	0.5403272727272728	dynamic	0.525	0.4723106248215207
TAG58:6FA22:5	0.34415084745762714	0.3402529411764706	0.3163853658536585	0.29366363636363635	stable	0.6479	0.22887643114520181
TAG50:1FA20:1	0.18528135593220338	0.13680588235294117	0.20604878048780487	0.20594545454545454	dynamic	0.5651	0.15254456815079137
TAG54:6FA20:3	0.5789254237288135	0.5538823529411765	0.6353756097560975	0.48256363636363636	stable	0.8418	0.26265830925138106
CE(24:0)	0.2585067796610169	0.26994705882352943	0.24533658536585365	0.2403909090909091	stable	0.9946	0.10481977909794023
LCER(22:0)	0.23624237288135594	0.19969411764705883	0.1901170731707317	0.2783909090909091	stable	0.9835	0.23684434799890056
TAG48:4FA16:1	0.34615762711864406	0.27081764705882355	0.3889878048780488	0.33341818181818184	stable	0.5955	0.05409635745289908
TAG51:4FA16:0	1.2264186440677967	1.1851352941176472	1.2269829268292682	1.2244363636363635	stable	1.0	0.002333738032401529
PC(16:0/18:1)	202.38712711864406	189.42053529411766	198.48918780487804	213.25027272727272	stable	0.9938	0.07543005662837687
TAG50:3FA14:1	0.9765728813559322	0.9157176470588235	1.055709756097561	1.0836181818181818	stable	0.6922	0.15005688439200376
CE(17:0)	7.022494915254237	5.996458823529411	6.7119682926829265	7.1527	stable	0.9813	0.02650425823879572
TAG56:6FA22:6	0.8050525423728814	0.8606529411764706	0.5987243902439024	0.9327272727272727	dynamic	0.627	0.21237235718174793
PC(18:1/16:1)	7.470608474576271	7.215805882352941	7.801043902439025	8.069227272727273	stable	0.962	0.11120477035091754
TAG53:3FA16:0	0.8726118644067796	0.7392529411764706	0.9072365853658537	0.8172818181818182	stable	0.6454	0.09450644967467486
TAG54:4FA20:4	1.6913254237288136	1.715370588235294	1.9951390243902438	1.8122545454545456	stable	0.6669	0.09963133569207232
DAG(14:0/20:4)	0.030046610169491526	0.028914705882352943	0.04001707317073171	0.040818181818181816	dynamic	0.5712	0.4420096846069486
CE(18:2)	1385.216186440678	1244.9453647058824	1323.6068	1302.464609090909	stable	0.9998	0.08886697908593254
DAG(14:1/18:1)	0.14861864406779662	0.15241176470588236	0.15176829268292683	0.14493636363636364	stable	0.9363	0.03619550838886965
DCER(20:0)	0.05972542372881356	0.05456470588235294	0.051534146341463416	0.058963636363636364	stable	0.9906	0.01851968403823313
LCER(20:1)	0.03690508474576271	0.03265882352941177	0.03394878048780488	0.04122727272727273	stable	0.9966	0.15977942393993844
TAG54:3FA16:0	3.8478389830508473	3.6821588235294116	3.9341804878048783	3.3204363636363636	stable	0.7823	0.21267557976004942
TAG48:3FA14:0	2.6082610169491525	1.8902764705882353	2.805031707317073	2.442881818181818	dynamic	0.4309	0.09450418131563214
TAG56:1FA18:1	0.382764406779661	0.31482941176470586	0.40210975609756094	0.5334090909090909	dynamic	0.7621	0.47878573299150357
TAG58:9FA18:1	0.5780169491525423	0.5621529411764705	0.38878048780487806	0.4857090909090909	dynamic	0.5798	0.251019308180165
PE(P18:1/22:4)	0.8607322033898305	0.8447294117647058	0.8175048780487805	0.9188545454545455	stable	0.9044	0.09427205441162417
TAG54:4FA16:0	4.972762711864407	4.730747058823529	5.430934146341463	4.647290909090909	stable	0.7566	0.09765763401576855
PC(18:2/16:1)	12.097654237288136	10.652058823529412	12.040856097560976	11.356554545454545	stable	0.9768	0.09120212944733481
DAG(14:0/18:1)	0.4162406779661017	0.33503529411764704	0.4305634146341463	0.41201818181818184	stable	0.6034	0.014709959227638339
TAG46:2FA14:1	0.4318881355932203	0.3301588235294118	0.542580487804878	0.6200818181818182	dynamic	0.6303	0.5218009031268814
TAG52:4FA20:0	0.5195576271186441	0.4570529411764706	0.5098146341463414	0.39186363636363636	dynamic	0.1916	0.4069320737211121
PC(18:0/18:2)	184.32242372881356	158.76127647058823	176.92289268292683	189.3379	stable	0.9975	0.038731633399028645
PE(P16:0/22:4)	2.8004796610169493	2.6191117647058824	2.743490243902439	2.999890909090909	stable	0.8904	0.09923608763617836
TAG50:4FA16:0	1.5230271186440678	1.1998058823529412	1.7278048780487805	1.3724636363636364	stable	0.5858	0.1501737050163185
DAG(18:1/20:1)	0.10489661016949153	0.09713529411764706	0.10445365853658536	0.09134545454545455	stable	0.913	0.1995632110580803
LPC(15:0)	0.19771016949152542	0.1726764705882353	0.18404634146341464	0.18659090909090909	stable	0.9223	0.08350838170452708
TAG48:3FA18:2	6.652196610169492	4.046176470588235	6.001495121951219	5.155845454545455	dynamic	0.6112	0.3676217892356377
TAG52:6FA22:6	0.4120050847457627	0.3678235294117647	0.35201951219512195	0.5329545454545455	stable	0.3128	0.37135035139135997
TAG56:7FA18:3	0.3802762711864407	0.36525294117647056	0.39549756097560973	0.30064545454545455	stable	0.8146	0.3389847726096197
PC(18:0/22:6)	13.0204	13.446576470588235	11.891826829268293	14.552681818181817	stable	0.9089	0.1605112721793831
SM(26:1)	0.5503203389830509	0.5429470588235294	0.5372560975609756	0.5889	stable	1.0	0.0977510241097513
TAG48:2FA14:0	10.684189830508474	7.918441176470588	11.808385365853658	11.059236363636364	dynamic	0.4823	0.04977425714402115
TAG48:3FA18:1	4.593066101694915	2.3728294117647057	3.442226829268293	2.986381818181818	down	0.0559	0.6210589161350323
DAG(16:1/18:2)	0.8867288135593221	0.8185470588235294	1.0330682926829269	0.7836454545454545	stable	0.7268	0.17829187346887082
TAG53:6FA18:3	2.8425322033898306	2.9036176470588235	2.828748780487805	2.8257	stable	1.0	0.008568388473682858
PC(16:0/12:0)	0.5606	0.46585882352941177	0.4733512195121951	0.6085454545454545	stable	0.9237	0.11839328290410078
TAG51:5FA18:2	0.2469	0.1836235294117647	0.2123829268292683	0.21027272727272728	dynamic	0.2809	0.23166509425652637
PE(P16:0/20:4)	10.286442372881355	10.809747058823529	9.836856097560975	10.010854545454546	stable	0.9869	0.039178973253938106
TAG49:1FA16:1	0.28028305084745764	0.22644117647058823	0.3401	0.3582818181818182	stable	0.4294	0.35421032760314003
TAG56:5FA20:1	0.4725135593220339	0.3810352941176471	0.4014170731707317	0.33852727272727273	dynamic	0.2853	0.48108366359787363
LPE(18:0)	1.1413694915254238	1.0835411764705882	1.0579121951219512	1.1988363636363637	stable	0.9886	0.07086884427025397
FFA(20:4)	5.25124406779661	5.493747058823529	5.614453658536585	4.903745454545454	stable	1.0	0.09877515791693149
TAG46:1FA14:1	1.0968050847457627	1.0480941176470588	1.2406121951219513	1.3640545454545454	stable	0.7951	0.3145941711021248
TAG46:3FA14:0	0.28520169491525427	0.16774705882352942	0.2849878048780488	0.28252727272727274	dynamic	0.6308	0.013592416059773427
PE(P18:1/22:5)	0.9078949152542373	0.9082882352941176	0.8710926829268293	0.9854363636363637	stable	0.9836	0.11823738786529005
TAG50:1FA14:0	3.2457949152542374	2.669370588235294	3.2930341463414634	3.6785363636363635	stable	0.4433	0.18056000654256232
TAG56:8FA20:4	2.263379661016949	2.1531529411764705	2.6090365853658537	2.1243363636363637	stable	0.8098	0.09146638566919174
TAG56:4FA20:1	1.1210762711864406	1.0151588235294118	0.9812853658536586	0.8604272727272727	stable	0.6604	0.3817592743393254
MAG(18:3)	0.09379661016949152	0.08782941176470588	0.09263170731707317	0.09760909090909091	stable	0.9998	0.05747973636476758
PE(18:0/20:4)	15.620616949152542	16.483876470588235	16.37597804878049	14.740363636363638	stable	0.9802	0.08367931970015365
