chemID	r_mean	l_mean	m_mean	h_mean	monotonic_status	pval	endpoint_log2fc
TAG52:0FA20:0	0.40692203389830506	0.4633	0.3695926829268293	0.42506363636363637	stable	0.2576	0.06292644242171094
TAG58:6FA22:5	0.3394237288135593	0.38924705882352945	0.293790243902439	0.3275181818181818	stable	0.4264	0.05151242741376749
TAG50:1FA20:1	0.1791406779661017	0.19980588235294117	0.1840609756097561	0.22347272727272727	dynamic	0.7013	0.3190058036503389
TAG54:6FA20:3	0.5971322033898305	0.6091058823529412	0.5512707317073171	0.6130454545454546	stable	0.6482	0.03794367171221194
CE(24:0)	0.2554745762711864	0.25571764705882355	0.2505707317073171	0.2591363636363636	stable	0.9619	0.02053175020774033
LCER(22:0)	0.23007457627118644	0.2356294117647059	0.20362926829268294	0.20557272727272727	stable	0.9195	0.16245269237486726
TAG48:4FA16:1	0.3460542372881356	0.36371176470588235	0.3413951219512195	0.3678	stable	0.3732	0.08792330970754261
TAG51:4FA16:0	1.219550847457627	1.2423117647058823	1.2087560975609757	1.2408454545454546	stable	1.0	0.024973530607949303
PC(16:0/18:1)	208.99884067796611	186.12303529411764	193.95048292682927	199.80057272727274	stable	0.9579	0.06493422104736542
TAG50:3FA14:1	1.004306779661017	0.9506294117647058	1.0303439024390244	0.9754545454545455	stable	0.473	0.0420534757998735
CE(17:0)	6.8365	6.268723529411765	6.628170731707317	8.041872727272727	stable	0.9088	0.23427358883186103
TAG56:6FA22:6	0.7793508474576272	1.0467823529411764	0.627609756097561	0.6752636363636364	dynamic	0.7381	0.20682207666111418
PC(18:1/16:1)	7.783923728813559	6.8622764705882355	7.6857804878048785	7.3647	stable	0.8467	0.07987081538284982
TAG53:3FA16:0	0.8812881355932203	0.8585058823529411	0.8260878048780488	0.888909090909091	stable	0.408	0.012422098739656507
TAG54:4FA20:4	1.7688593220338984	1.9468941176470589	1.646341463414634	2.3386454545454547	dynamic	0.5273	0.40285384692478765
DAG(14:0/20:4)	0.031983898305084746	0.03824117647058824	0.03030609756097561	0.052209090909090906	dynamic	0.7025	0.706955247915622
CE(18:2)	1348.5240915254237	1269.0225470588234	1364.5962731707318	1309.2785272727272	stable	0.9985	0.04260925634911415
DAG(14:1/18:1)	0.14259830508474577	0.15301176470588235	0.15277317073170732	0.17255454545454546	stable	0.7958	0.2750956438432054
DCER(20:0)	0.0578728813559322	0.06084117647058823	0.05333048780487805	0.052504545454545457	stable	0.9521	0.14044514828793508
LCER(20:1)	0.03714915254237288	0.03698823529411765	0.03335609756097561	0.035436363636363634	stable	0.973	0.06809873310074065
TAG54:3FA16:0	3.8945966101694918	3.6750176470588234	3.735241463414634	3.8221818181818183	stable	0.5599	0.02707749848249255
TAG48:3FA14:0	2.5147745762711864	2.6849470588235294	2.538482926829268	2.709681818181818	stable	0.3299	0.10769437140312123
TAG56:1FA18:1	0.3793508474576271	0.44935882352941175	0.4089024390243902	0.3184909090909091	stable	0.0639	0.2522805674461065
TAG58:9FA18:1	0.5342101694915254	0.7186882352941176	0.4076560975609756	0.4084	dynamic	0.7119	0.3874245738818771
PE(P18:1/22:4)	0.8628237288135593	0.8616411764705882	0.8282829268292683	0.8413272727272727	stable	0.7276	0.036398741208634136
TAG54:4FA16:0	5.132772881355932	5.057229411764706	4.822712195121951	5.5515	stable	0.5328	0.11313921181133621
PC(18:2/16:1)	11.906635593220338	11.16395294117647	12.150360975609756	11.181845454545455	stable	0.8791	0.09060750407821601
DAG(14:0/18:1)	0.3955559322033898	0.47863529411764705	0.3819292682926829	0.4823090909090909	stable	0.3788	0.28607629494152453
TAG46:2FA14:1	0.4547406779661017	0.46542352941176474	0.4606512195121951	0.5938363636363636	dynamic	0.7302	0.3850213762148215
TAG52:4FA20:0	0.5155152542372882	0.5150823529411764	0.47450731707317073	0.45546363636363635	stable	0.5926	0.17867924227424933
PC(18:0/18:2)	182.43266440677965	172.8906882352941	176.28613658536585	180.01088181818182	stable	0.9743	0.019279944506840275
PE(P16:0/22:4)	2.8919745762711866	2.9824588235294116	2.581019512195122	2.553181818181818	stable	0.7152	0.17975859025636234
TAG50:4FA16:0	1.5122033898305085	1.725105882352941	1.4215682926829267	1.760118181818182	stable	0.3592	0.21902010715671588
