chemID	r_mean	l_mean	m_mean	h_mean	monotonic_status	pval	endpoint_log2fc
TAG52:0FA20:0	0.45169322033898307	0.28738823529411767	0.3673512195121951	0.46514545454545453	dynamic	0.3504	0.04233866866240016
TAG58:6FA22:5	0.3180338983050848	0.3174823529411765	0.34518536585365855	0.3615909090909091	stable	0.8146	0.18517786044697254
TAG50:1FA20:1	0.20429322033898306	0.13492352941176472	0.1770780487804878	0.21486363636363637	dynamic	0.4087	0.0727800132613013
TAG54:6FA20:3	0.5399169491525424	0.6228882352941176	0.604880487804878	0.6988090909090909	stable	0.9363	0.3721608698126816
CE(24:0)	0.2518745762711864	0.2612529411764706	0.25777560975609753	0.24303636363636363	stable	0.9998	0.05153331740259716
LCER(22:0)	0.22681864406779662	0.212	0.21315121951219512	0.22406363636363635	stable	0.9978	0.01763070136360322
TAG48:4FA16:1	0.3528915254237288	0.28703529411764706	0.3525829268292683	0.40792727272727275	stable	0.7678	0.20908717970529458
TAG51:4FA16:0	1.219171186440678	1.217135294117647	1.205819512195122	1.2927363636363636	stable	1.0	0.08452737462082631
PC(16:0/18:1)	200.23407966101695	192.98623529411765	199.64145609756096	214.9929909090909	stable	0.9995	0.10260208610384876
TAG50:3FA14:1	0.9862406779661017	0.8652058823529412	1.0369243902439025	1.1798454545454546	stable	0.845	0.2585862325758584
CE(17:0)	6.664374576271187	6.055882352941176	7.192209756097561	7.1917	stable	0.9975	0.10986334967734027
TAG56:6FA22:6	0.8232220338983051	0.6321294117647059	0.7186292682926829	0.7415272727272727	stable	0.4872	0.1507818423905021
PC(18:1/16:1)	7.408438983050847	7.37245294117647	7.765948780487805	8.2914	stable	0.991	0.16244613359744933
TAG53:3FA16:0	0.8679322033898305	0.8005941176470588	0.8050634146341463	1.128409090909091	stable	0.809	0.3786359347619682
TAG54:4FA20:4	1.7242966101694917	1.8476705882352942	1.7744243902439025	2.253609090909091	stable	0.8249	0.3862293231867801
DAG(14:0/20:4)	0.033606779661016946	0.02894705882352941	0.034	0.0441	stable	0.5621	0.39202635144903525
CE(18:2)	1335.7360084745762	1318.4840470588235	1341.1997365853658	1388.6339272727273	stable	1.0	0.05603141973890927
DAG(14:1/18:1)	0.14990847457627118	0.14677647058823529	0.14982926829268292	0.15395454545454546	stable	0.9854	0.03842251953239333
DCER(20:0)	0.057327118644067795	0.05014117647058824	0.058490243902439024	0.05273636363636364	stable	0.9989	0.12041967304262872
LCER(20:1)	0.03570338983050848	0.03382941176470588	0.036873170731707317	0.03496363636363636	stable	0.9998	0.030205817385175436
TAG54:3FA16:0	3.730137288135593	3.6611294117647057	3.764673170731707	4.616045454545454	stable	0.9042	0.3074287003634831
TAG48:3FA14:0	2.707391525423729	2.0525294117647057	2.4426560975609757	3.0111	stable	0.7302	0.1533870855655843
TAG56:1FA18:1	0.4064050847457627	0.30548823529411767	0.4083951219512195	0.3976181818181818	stable	0.2332	0.031534724255904166
TAG58:9FA18:1	0.5172627118644068	0.4357235294117647	0.5225390243902439	0.5084090909090909	stable	0.5802	0.024907367588798014
PE(P18:1/22:4)	0.8553898305084746	0.7421823529411765	0.8641585365853659	0.9321	stable	0.9696	0.12390268666435351
TAG54:4FA16:0	4.896061016949153	5.061594117647059	4.982541463414634	6.218663636363637	stable	0.8886	0.34498304713684597
PC(18:2/16:1)	11.807266101694916	11.284494117647059	11.866795121951219	12.585463636363636	stable	0.995	0.0920834085471029
DAG(14:0/18:1)	0.4322322033898305	0.33743529411764706	0.3996829268292683	0.43763636363636366	stable	0.7779	0.017926054101912364
TAG46:2FA14:1	0.4870322033898305	0.3449764705882353	0.482890243902439	0.5238909090909091	stable	0.4835	0.10524925871660946
TAG52:4FA20:0	0.5175338983050848	0.4680294117647059	0.4505609756097561	0.6066090909090909	stable	0.9181	0.22911375721149219
PC(18:0/18:2)	182.4748627118644	176.5904705882353	175.45970975609757	177.14701818181817	stable	1.0	0.04275055399156974
PE(P16:0/22:4)	2.783515254237288	2.5745176470588236	2.7718243902439026	3.0541909090909094	stable	0.967	0.13388225436896994
TAG50:4FA16:0	1.5260084745762712	1.3783764705882353	1.4886878048780487	1.9717545454545453	stable	0.7608	0.3697169944070809
DAG(18:1/20:1)	0.10081694915254237	0.08980588235294118	0.10346829268292683	0.12822727272727275	stable	0.9738	0.3469649398163283
LPC(15:0)	0.1861093220338983	0.1625294117647059	0.20065731707317072	0.2025818181818182	stable	0.9736	0.12235437696684243
TAG48:3FA18:2	7.04445593220339	3.9830176470588237	5.25250487804878	5.941209090909091	dynamic	0.4679	0.24573172382153255
TAG52:6FA22:6	0.4640084745762712	0.3155470588235294	0.323009756097561	0.44294545454545453	dynamic	0.4982	0.06702210224313924
TAG56:7FA18:3	0.34028983050847456	0.4138352941176471	0.4024634146341463	0.41407272727272726	stable	0.9228	0.2831201460276656
PC(18:0/22:6)	13.50403220338983	11.820288235294118	12.61198536585366	11.787781818181818	stable	0.9725	0.19609798682813642
SM(26:1)	0.539928813559322	0.5539058823529411	0.5628439024390244	0.5323272727272728	stable	1.0	0.02045572718924521
TAG48:2FA14:0	11.610493220338983	8.481170588235294	9.913053658536585	12.285627272727272	stable	0.6724	0.08154225989286737
TAG48:3FA18:1	4.874491525423728	2.1107117647058824	3.0759853658536587	3.2470909090909092	down	0.0361	0.5861039578976881
DAG(16:1/18:2)	0.9431830508474577	0.8114882352941176	0.8341487804878049	1.2331818181818182	stable	0.8644	0.3867758256706866
TAG53:6FA18:3	2.821227118644068	2.8737470588235294	2.846251219512195	2.9209	stable	1.0	0.050090154279670875
PC(16:0/12:0)	0.5166271186440679	0.5855294117647059	0.5379121951219512	0.4188181818181818	stable	0.9732	0.3027993007899595
TAG51:5FA18:2	0.22359152542372882	0.21730588235294118	0.2185609756097561	0.2602090909090909	stable	0.8539	0.21880585816098103
PE(P16:0/20:4)	9.946830508474577	9.612682352941176	10.849760975609756	9.907045454545454	stable	0.9987	0.005782022305435205
TAG49:1FA16:1	0.2980593220338983	0.24243529411764705	0.29125365853658536	0.4202818181818182	stable	0.6121	0.4957575499793117
TAG56:5FA20:1	0.41434406779661015	0.42411764705882354	0.4195219512195122	0.5164636363636363	stable	0.8513	0.3178375069752246
LPE(18:0)	1.101906779661017	1.0418823529411765	1.1212170731707316	1.2389272727272727	stable	0.9984	0.1690893228076809
FFA(20:4)	5.30445593220339	5.624358823529412	5.37569756097561	5.306390909090909	stable	1.0	0.0005261750796247588
TAG46:1FA14:1	1.1196033898305084	1.2723647058823528	1.0956951219512194	1.4353181818181817	stable	0.9091	0.35838282939028043
TAG46:3FA14:0	0.2964186440677966	0.1893235294117647	0.2578365853658537	0.2902181818181818	dynamic	0.4814	0.03049828744359217
PE(P18:1/22:5)	0.8576932203389831	0.8381117647058823	0.9780170731707317	0.9646181818181818	stable	0.9985	0.1694962864008986
TAG50:1FA14:0	3.379476271186441	2.520141176470588	3.141141463414634	3.7582909090909093	stable	0.6218	0.15327705782257997
TAG56:8FA20:4	2.1784847457627117	2.6219352941176473	2.3998634146341464	2.6348454545454545	stable	0.9196	0.2743933326208852
TAG56:4FA20:1	0.9981610169491525	0.9643294117647059	1.0611170731707318	1.3007	stable	0.8211	0.38194378418994984
MAG(18:3)	0.09373050847457627	0.08921176470588235	0.09319756097560976	0.09371818181818181	stable	1.0	0.00018974372185681217
PE(18:0/20:4)	16.190357627118644	15.129582352941176	15.345034146341463	17.62009090909091	stable	0.9976	0.1220865141852995
TAG53:2FA18:1	5.714608474576271	5.429394117647059	6.4919975609756095	7.9386636363636365	stable	0.8807	0.47424151181142354
TAG54:7FA22:5	0.25822881355932203	0.23147058823529412	0.24328048780487804	0.2799	stable	0.7793	0.11626149920188897
TAG60:12FA22:6	0.2613457627118644	0.18712058823529412	0.22672682926829268	0.20631363636363637	stable	0.2159	0.34112058882889584
PC(18:0/20:2)	1.7528491525423728	1.6011176470588235	1.622978048780488	1.6252909090909091	stable	0.9955	0.1090038776554182
LPC(18:2)	7.9031271186440675	7.968717647058823	7.920319512195122	8.113418181818181	stable	0.9918	0.03788623618059139
