MLR.clp.sc.ready.ignor.norm.qc.fillna.rl.mh.tsv
chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/2class_v2/MLR.clp.sc.ready.ignor.norm.qc.fillna.rl.tsv	/Users/m221138/RA_project/data/filled_qc_data/2class_v2/MLR.clp.sc.ready.ignor.norm.qc.fillna.mh.tsv
FFA(18:1)	0.645351645881817	120.8437	126.785203846154
TAG50:5FA20:4	0.175305219179535	0.274505263157895	0.336761538461538
TAG53:3FA18:1	0.831920326523181	11.2696513157895	11.1301557692308
TAG50:5FA16:1	0.829949399616363	0.306111842105263	0.332225
TAG50:4FA16:1	0.943419578296976	2.67290657894737	2.83909423076923
TAG52:4FA20:4	0.123859722598163	2.40346052631579	3.17900769230769
PC(18:1/20:5)	0.661012377247259	2.05551315789474	1.83865
DAG(18:2/20:4)	0.195975176840022	0.444785526315789	0.525940384615385
TAG54:7FA18:2	0.117087061577325	5.27369736842105	4.081975
TAG56:7FA22:4	0.528531034301163	0.175755263157895	0.188286538461538
DAG(18:2/22:6)	0.175578850426397	0.127381578947368	0.0876653846153846
TAG49:2FA15:0	0.268223211789676	1.45265263157895	1.68269230769231
TAG46:3FA12:0	0.670298695439326	0.496038157894737	0.415030769230769
TAG47:0FA16:0	0.2521155761149	0.772213157894737	0.939703846153846
PC(18:2/18:2)	0.234651249049207	15.4229052631579	14.6638134615385
PC(18:2/20:3)	0.981023618539996	2.19441315789474	2.28834807692308
CE(15:0)	0.863268410357709	6.47564342105263	6.43094230769231
TAG54:1FA16:0	0.300405207437216	0.773378947368421	0.857469230769231
TAG49:2FA17:0	0.172224688290485	0.253801315789474	0.304603846153846
TAG54:8FA18:3	0.0969297498132432	0.729528947368421	0.549007692307692
DAG(16:1/18:0)	0.109779138108812	0.191727631578947	0.213319230769231
PC(16:0/18:0)	0.921457625968785	13.4031197368421	13.7366980769231
TAG54:5FA18:3	0.070091482095659	9.28568552631579	7.55345384615385
LPE(20:3)	0.778000737833654	0.151834210526316	0.158778846153846
TAG55:1FA18:1	0.30875300566039	0.678944736842105	0.526826923076923
TAG55:2FA18:2	0.348858326244975	0.512711842105263	0.406961538461538
PC(18:0/20:4)	0.832535718650028	91.1380302631579	93.4691403846154
TAG54:5FA20:3	0.5086217358119	3.17452894736842	3.40973653846154
TAG56:3FA20:1	0.520663165930491	1.26053289473684	1.08445384615385
TAG48:3FA14:1	0.166193621995334	1.26147763157895	1.57599615384615
TAG56:8FA20:5	0.278591705532337	1.63741842105263	1.12206538461538
DAG(14:0/16:0)	0.197075305297841	0.244069736842105	0.289276923076923
SM(26:0)	0.578983821750116	0.308953947368421	0.303198076923077
