chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.l.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
PC(16:0/14:0)	error	1.33219411764706	1.70812033898305
TAG48:2FA18:0	error	0.288423529411765	0.735986440677966
TAG50:5FA18:2	error	0.650352941176471	0.921172881355932
TAG52:7FA20:5	error	0.183017647058824	0.232118644067797
TAG48:1FA18:0	error	0.857452941176471	1.56021525423729
TAG56:6FA22:4	error	1.09629411764706	1.08271355932203
TAG52:2FA16:1	error	4.07796470588235	4.0855406779661
TAG49:0FA15:0	error	0.246229411764706	0.309961016949153
TAG46:1FA12:0	error	1.91345294117647	4.26732881355932
TAG51:3FA15:0	error	2.26282941176471	2.65849491525424
TAG54:7FA18:3	error	2.96587058823529	3.8769813559322
TAG57:2FA18:1	error	0.476611764705882	0.480449152542373
PC(16:0/20:1)	error	0.883255882352941	0.882332203389831
TAG38:0FA12:0	error	0.107923529411765	0.643135593220339
TAG49:0FA18:0	error	0.231070588235294	0.311852542372881
TAG51:2FA16:1	error	0.601023529411765	0.638477966101695
TAG54:3FA18:1	error	119.073717647059	126.93786440678
TAG54:3FA20:3	error	0.540647058823529	0.556338983050848
TAG58:7FA18:0	error	0.300541176470588	0.316125423728814
DCER(24:1)	error	0.151758823529412	0.162520338983051
DAG(16:1/18:1)	error	0.788423529411765	0.832315254237288
LPE(20:1)	error	0.0302529411764706	0.0305949152542373
DAG(14:0/14:0)	error	0.0212058823529412	0.0340237288135593
TAG48:2FA14:1	error	1.65055882352941	1.9601
TAG56:9FA18:3	error	0.278217647058824	0.296230508474576
PE(18:0/18:0)	error	0.390347058823529	0.388852542372881
TAG50:3FA16:1	error	19.3668529411765	21.4701474576271
TAG51:1FA18:1	error	2.65731764705882	3.06374237288136
TAG52:1FA18:1	error	36.1927764705882	37.5674508474576
PI(18:0/18:2)	error	4.91247647058823	5.73637627118644
TAG49:1FA15:0	error	1.50243529411765	1.8918406779661
PE(P18:1/20:4)	error	10.1580470588235	9.06570169491525
TAG51:0FA17:0	error	0.313541176470588	0.389694915254237
TAG48:3FA16:0	error	1.49954705882353	2.15548305084746
CE(12:0)	error	0.655405882352941	0.872537288135593
TAG53:1FA18:0	error	0.517335294117647	0.610883050847458
CE(18:1)	error	469.405341176471	502.847808474576
PE(P18:0/20:4)	error	24.8864411764706	23.4929745762712
TAG54:3FA18:3	error	0.421741176470588	0.502681355932203
TAG54:4FA18:1	error	97.7090941176471	107.832027118644
TAG58:8FA20:4	error	0.4693	0.440774576271186
PE(18:0/22:4)	error	0.912529411764706	0.99938813559322
TAG44:2FA18:1	error	0.322447058823529	0.409445762711864
PE(16:0/20:3)	error	0.202535294117647	0.222944915254237
TAG46:2FA14:0	error	1.07678823529412	1.73180677966102
PE(18:2/16:1)	error	0.281829411764706	0.35015593220339
TAG56:4FA16:0	error	0.275258823529412	0.279701694915254
DAG(18:1/20:4)	error	0.665864705882353	0.621228813559322
TAG52:3FA18:0	error	2.64355882352941	3.16450508474576
TAG58:10FA20:5	error	0.203641176470588	0.238433898305085
PC(18:0/18:3)	error	1.51238823529412	2.09299491525424
TAG55:7FA18:1	error	1.02224117647059	1.07126610169492
TAG60:11FA22:5	error	0.103835294117647	0.0985779661016949
DAG(18:2/20:3)	error	0.165229411764706	0.160464406779661
TAG40:0FA16:0	error	0.231194117647059	0.8432
TAG54:5FA16:0	error	5.14706470588235	5.31176101694915
TAG58:6FA22:4	error	0.367758823529412	0.345367796610169
TAG56:4FA18:2	error	1.01628823529412	1.16035084745763
PE(O16:0/22:5)	error	0.511873529411765	0.515614406779661
PE(O18:0/22:6)	error	1.12898823529412	1.10122627118644
SM(18:1)	error	10.9221176470588	10.4003423728814
TAG51:5FA18:3	error	0.161823529411765	0.217033898305085
TAG54:6FA22:5	error	0.808170588235294	0.805184745762712
TAG56:4FA18:0	error	0.862947058823529	0.868366101694915
TAG51:3FA18:1	error	8.83659411764706	9.20505254237288
LPC(18:0)	error	25.9845647058824	26.9666355932203
FFA(20:5)	error	8.64130588235294	8.7516
TAG54:6FA18:1	error	7.45064117647059	9.06334406779661
TAG52:6FA18:1	error	0.298570588235294	0.348101694915254
