chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.m.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
TAG51:4FA20:4	error	0.164985365853659	0.135342372881356
TAG56:4FA20:2	error	0.769804878048781	0.807408474576271
DAG(15:0/18:2)	error	0.324465853658537	0.274464406779661
TAG46:1FA16:0	error	5.74308048780488	6.31898305084746
DAG(16:0/16:0)	error	0.893556097560976	0.796333898305085
TAG54:5FA18:2	error	46.4365951219512	53.2664203389831
TAG42:1FA12:0	error	0.562479268292683	1.12829152542373
DAG(18:1/20:2)	error	0.163975609756098	0.155089830508475
TAG52:7FA16:0	error	0.50519756097561	0.515618644067797
TAG55:5FA18:1	error	0.319353658536585	0.335935593220339
TAG52:2FA20:0	error	0.187024390243902	0.185257627118644
TAG46:1FA14:0	error	4.29183902439024	3.69860847457627
DAG(16:1/20:2)	error	0.0787560975609756	0.0675525423728814
TAG53:5FA18:1	error	8.94344390243903	9.03175593220339
CER(18:0)	error	0.115126829268293	0.108493220338983
CE(24:1)	error	0.473875609756098	0.451357627118644
PC(18:2/20:4)	error	10.3100317073171	9.9763813559322
PC(16:0/16:0)	error	15.4916634146341	16.1031762711864
TAG50:6FA20:4	error	0.146763414634146	0.148508474576271
TAG52:2FA18:0	error	17.0796780487805	16.572506779661
TAG55:2FA18:1	error	0.489287804878049	0.72231186440678
CER(24:1)	error	0.606475609756098	0.607359322033898
PE(18:0/18:2)	error	7.98925609756098	7.97748305084746
TAG52:0FA18:0	error	3.98800243902439	4.28534745762712
TAG50:4FA14:0	error	4.86378048780488	5.25932033898305
TAG52:2FA20:2	error	0.595814634146342	0.482128813559322
TAG58:6FA18:0	error	0.262743902439024	0.292576271186441
TAG55:6FA20:4	error	0.425334146341463	0.378728813559322
PE(P18:0/22:4)	error	2.82040975609756	2.94356949152542
TAG51:2FA18:1	error	8.16673170731707	7.55079491525424
TAG50:2FA18:2	error	37.4595487804878	33.2206728813559
TAG53:3FA18:2	error	3.60222682926829	3.60182542372881
CER(24:0)	error	1.76720731707317	1.90453728813559
DCER(22:1)	error	0.0604926829268293	0.0638338983050847
TAG46:2FA12:0	error	2.13667073170732	2.96073559322034
SM(22:1)	error	33.4749780487805	34.139806779661
TAG48:1FA16:0	error	25.4301414634146	20.2252186440678
TAG56:3FA18:2	error	0.519236585365854	0.561757627118644
DAG(18:2/22:5)	error	0.102163414634146	0.0992542372881356
TAG57:9FA22:6	error	3.44660487804878	3.46726610169492
PC(18:1/18:1)	error	12.1081463414634	12.9220728813559
TAG52:4FA22:4	error	0.163687804878049	0.131801694915254
PI(16:0/20:3)	error	0.40770243902439	0.424291525423729
TAG50:2FA20:2	error	0.185319512195122	0.158861016949153
TAG58:10FA22:6	error	0.520353658536585	0.875713559322034
TAG54:4FA22:1	error	0.220473170731707	0.247361016949153
TAG42:0FA14:0	error	0.677653658536585	1.01401186440678
TAG47:0FA17:0	error	0.235636585365854	0.218933898305085
TAG48:2FA16:1	error	6.8991756097561	5.34297627118644
TAG54:3FA20:2	error	2.45213170731707	2.3999406779661
TAG42:1FA16:1	error	0.176251219512195	0.183033898305085
FFA(18:4)	error	3.12824634146341	3.09834915254237
DAG(16:0/22:6)	error	0.0496439024390244	0.0605372881355932
SM(14:0)	error	17.1802902439024	18.5405576271186
TAG47:1FA16:1	error	0.27000243902439	0.230330508474576
TAG51:4FA15:0	error	1.03741707317073	1.09618644067797
TAG47:2FA16:1	error	0.132051219512195	0.111666101694915
PC(16:0/22:6)	error	47.1761219512195	52.820806779661
LPC(17:0)	error	0.624126829268293	0.695689830508475
TAG55:3FA18:1	error	0.855834146341463	1.00022033898305
TAG46:3FA18:2	error	0.979126829268293	1.03033559322034
TAG53:1FA17:0	error	0.622046341463415	0.623091525423729
HCER(24:0)	error	0.67500243902439	0.762340677966102
TAG53:6FA20:4	error	0.1642	0.146008474576271
TAG54:3FA18:2	error	19.7002195121951	21.7190372881356
TAG48:5FA18:3	error	0.200736585365854	0.342722033898305
TAG50:2FA14:1	error	0.287460975609756	0.266247457627119
TAG52:4FA22:1	error	0.167309756097561	0.169222033898305
TAG52:1FA16:0	error	30.8500829268293	29.7765711864407
TAG54:4FA16:1	error	0.584485365853659	0.579593220338983
TAG48:4FA12:0	error	1.02806097560976	1.65550338983051
TAG58:7FA16:0	error	0.2011	0.245277966101695
TAG51:2FA16:0	error	4.97094390243902	4.3813593220339
TAG56:6FA18:3	error	0.226870731707317	0.246722033898305
LCER(16:0)	error	3.31043414634146	3.51067118644068
TAG52:6FA18:2	error	1.74994390243902	1.89317796610169
DCER(22:2)	error	0.0946512195121951	0.0958966101694915
DAG(18:0/18:3)	error	0.0673439024390244	0.067471186440678
TAG48:2FA18:2	error	10.0744292682927	9.36575254237288
LPC(20:1)	error	0.268909756097561	0.319793220338983
TAG54:8FA20:5	error	0.312129268292683	0.426683050847458
FFA(22:0)	error	6.26006341463415	6.00792372881356
TAG53:1FA18:1	error	1.10089512195122	1.16628644067797
TAG55:6FA20:3	error	2.20558048780488	2.19077288135593
TAG51:4FA18:3	error	0.473063414634146	0.469576271186441
TAG58:10FA22:5	error	0.0942414634146341	0.115461016949153
CE(20:0)	error	0.724165853658537	0.857972881355932
FFA(14:1)	error	3.92052682926829	3.58281355932203
TAG48:1FA16:1	error	5.51030487804878	3.95045084745763
TAG53:2FA18:0	error	0.98020243902439	0.979530508474576
TAG54:6FA18:2	error	20.1957024390244	24.0116169491525
FFA(12:0)	error	10.6396292682927	10.8302728813559
