chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.hd4.ready.ignor.norm.qc.fillna.h.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.hd4.ready.ignor.norm.qc.fillna.r.tsv
100000781	0.786523121474925	0.954572727272727	1.13066949152542
803	0.102085175717511	1.13945454545455	0.984132203389831
50	0.982147628026434	1.36203636363636	1.35583559322034
796	0.0533885611699915	1.17627272727273	1.11920338983051
100005834	0.621706906012368	1.07341818181818	1.12716440677966
100001580	0.0877332016545413	0.879009090909091	1.04578983050847
480	0.127519375889619	1.03414545454545	1.04017627118644
100001540	0.900616901818262	1.1375	1.3047186440678
339	0.0734441217198672	1.71116363636364	1.26883050847458
1110	0.219105849203439	1.08980909090909	1.02189322033898
100015836	0.052915785882283	0.808363636363636	1.04916271186441
100009271	0.515031727519359	1.56476363636364	1.24804237288136
100015638	0.872106153205602	1.13946363636364	1.16363728813559
100021667	0.506629648540397	0.924772727272727	0.955106779661017
100001279	0.593765884312174	2.09771818181818	1.26292203389831
100004208	0.981399606285241	0.869154545454545	1.52080677966102
100003695	0.512269963286051	1.16361818181818	1.00910508474576
100000802	0.0708178213556011	1.05633636363636	1.03757796610169
100002769	0.110367818059293	1.12410909090909	1.07856440677966
100015835	0.781601330336972	0.993890909090909	1.18218305084746
229	0.058277595077779	1.03111818181818	1.17676101694915
100001266	0.736305548312768	0.993363636363636	1.10379152542373
1342	0.982166947759069	9.91799090909091	9.65597118644068
100002102	0.718278178980869	1.09317272727273	1.01253559322034
100020254	0.895712619358476	1.25748181818182	1.37324915254237
1231	0.0591175121894429	1.086	1.16713898305085
100020492	0.963701402729964	0.8704	1.20296101694915
100001402	0.948666087306279	1.11657272727273	1.40191016949153
415	0.540137838261971	1.01454545454545	1.08333389830508
100003109	0.760675510165737	1.44090909090909	1.13363728813559
275	0.523621487392145	1.04965454545455	1.04028644067797
1143	0.0590105361019423	1.22552727272727	1.32606610169492
279	0.0564226929084793	1.02123636363636	0.993071186440678
100001198	0.0471131991715571	1.20736363636364	1.37580169491525
1648	error	4.54689090909091	2.36924576271186
100001590	0.0138014905718956	1.15045454545455	0.992576271186441
100001733	0.468947882983026	1.23086363636364	1.45052203389831
100008933	error	1.44850909090909	1.01924237288136
100001550	error	1.56732727272727	1.47274745762712
1215	0.0554773351673196	1.23392727272727	1.00570847457627
100002356	0.949240536749519	1.24167272727273	1.15349152542373
100002749	0.594531662839545	1.06333636363636	1.16058813559322
100006379	error	1.18671818181818	1.05109661016949
100015966	0.0280900047142489	3.73338181818182	1.19836610169492
100001392	0.637261294128234	0.966581818181818	1.14716440677966
100020425	0.0375157545454291	1.66207272727273	1.09348644067797
100004299	0.0920514903128432	1.37752727272727	1.31822033898305
100001734	0.0487054707840376	1.01270909090909	1.00215593220339
1002	error	1.07511818181818	1.04598305084746
100001337	0.0494844579582158	0.907045454545455	1.32880847457627
100001452	0.0814719272923534	1.20443636363636	1.12699830508475
314	0.402412948336035	1.11562727272727	1.26203220338983
100009264	0.713807951495917	2.3041	1.63342372881356
100004634	0.957934630413108	9.09136363636364	6.13553389830509
100000711	0.0946130014066387	1.2748	1.25432881355932
100020536	0.77782844600996	1.02949090909091	2.11373728813559
100004318	0.688846669682841	1.00983636363636	1.00278474576271
100005850	0.641334673099484	0.849254545454545	1.14348813559322
100006619	0.0855998643082551	1.55980909090909	1.15789322033898
356	0.0716174317508648	0.907072727272727	0.980796610169491
1221	0.598519286459823	1.02476363636364	0.983822033898305
100001397	0.970067653795847	0.971163636363636	0.996720338983051
100019981	0.0669915424833363	1.09020909090909	1.13260508474576
100001208	0.666950972937336	1.30786363636364	1.24975084745763
503	0.814203296908049	0.986018181818182	1.03879830508475
100006375	0.634454638263134	1.24192727272727	1.77450169491525
100001295	0.763582359669574	1.07687272727273	1.06196271186441
100020427	0.122408805050316	1.9815	1.11488305084746
100002784	0.482182156582141	1.45781818181818	1.17980508474576
917	0.211195457283528	1.02865454545455	1.02587627118644
1869	0.91446404212779	5.00458181818182	19.2370711864407
240	0.270910232802699	1.39105454545455	1.07363220338983
798	0.67945027846927	1.34210909090909	0.947720338983051
100002952	0.54838383195258	1.61255454545455	1.53887457627119
98	0.558537761105397	1.11981818181818	1.09197796610169
100008998	error	1.11953636363636	1.02293220338983
477	0.139878024930269	1.01355454545455	1.04371694915254
100020545	0.691186273442754	1.51250909090909	1.63831694915254
100021666	0.70255140947593	1.18162727272727	1.25484745762712
1256	0.0795610365163498	0.970672727272727	1.01419322033898
533	0.0197626977600731	1.20221818181818	1.03576271186441
100001757	0.860153432892619	1.55035454545455	3.72115423728814
1024	0.656025117498727	1.41377272727273	1.42599152542373
267	0.465488641091886	1.04811818181818	1.08304745762712
100002113	0.588063562060555	0.784245454545455	0.959101694915254
100001756	0.891382281961617	1.26646363636364	1.86462203389831
100001193	0.600957346758492	1.21621818181818	1.30403898305085
100001668	0.873563417121869	1.30815454545455	1.24432881355932
1124	0.595448738634335	1.00366363636364	1.00371355932203
100021331	0.848099159019679	1.4825	1.28412711864407
1090	0.0487890033266219	0.977290909090909	1.2381
566	0.0784712693916655	1.05655454545455	1.04108644067797
100003119	0.65780237357513	1.32234545454545	1.15409661016949
100006367	0.661227778281722	1.24705454545455	1.16669152542373
100004322	0.605039826848297	0.985536363636364	1.83992203389831
100001034	0.0369579340411715	1.19153636363636	1.16092033898305
112	0.0712410275985121	1.44978181818182	1.17655762711864
507	0.950467464489588	1.38934545454545	1.15825084745763
100009233	0.0533368506232185	0.726072727272727	1.43003389830508
100000406	0.83275837127686	1.12465454545455	1.00118983050847
100004046	0.454334018407357	1.09330909090909	1.16869830508475
1025	0.988264760864631	1.17854545454545	1.22875084745763
100001106	0.807183984152848	1.23889090909091	1.02322372881356
1128	0.050613463962397	0.923054545454545	1.07247627118644
561	0.727396475528146	1.32156363636364	1.04951355932203
100001614	0.740829549663706	1.10996363636364	1.33362372881356
100000961	0.728749127961638	1.15055454545455	1.08481525423729
100002397	0.402947097550567	1.34035454545455	1.14473728813559
100009407	0.465814500934186	0.996718181818182	1.04311016949153
100002910	0.0946847225879016	1.24422727272727	1.41018644067797
100005946	0.877079077341027	0.858518181818182	1.05050677966102
100019794	0.608675213139718	4.50214545454545	5.3602186440678
100015759	0.043613573183259	0.796954545454545	1.45155423728814
100020417	0.199383060404861	1.40799090909091	1.17783220338983
100001054	0.839064314336046	1.02593636363636	1.16863389830508
100001437	0.727520989070446	1.00999090909091	1.11335084745763
504	0.92489892701267	1.40556363636364	1.36857627118644
100001988	0.0396505583352677	8.85708181818182	3.2646593220339
1082	error	0.967127272727273	1.11545084745763
100001403	0.925797216674631	1.12256363636364	1.09619322033898
100001664	error	1.0764	1.02891355932203
461	0.0533069764121135	1.05766363636364	0.989803389830508
100000463	0.772987329694312	1.39703636363636	1.16204237288136
100020208	0.627260216445165	1.3041	1.07423050847458
381	0.013287754624171	1.33803636363636	1.08694745762712
100010901	0.53739624406137	0.963772727272727	1.08392881355932
100001468	0.545520843588587	1.17494545454545	1.23414237288136
100000840	0.457093279223292	1.14857272727273	1.04028644067797
100020014	0.753141124048609	11.1804181818182	3.77138305084746
100001993	0.830860750517647	2.71140909090909	1.80181016949153
100001051	0.0147716546348429	1.4651	1.05327796610169
100006116	0.0646027316008212	2.58248181818182	4.83911186440678
1108	0.66649228815163	1.37830909090909	1.22385084745763
100019966	error	1.20842727272727	1.00038813559322
100001743	0.0587748448325497	1.75846363636364	1.39615254237288
100001294	0.953734052883351	1.04628181818182	1.10213220338983
100001609	0.0837205379581254	1.08081818181818	1.08802033898305
418	0.602869838064027	1.08294545454545	1.05134915254237
100001178	0.113070556872829	6.36128181818182	5.85637118644068
189	0.925667116463178	1.05313636363636	1.08731016949153
563	0.0760252829498508	1.03830909090909	1.00739661016949
424	0.0432220967435348	0.977354545454545	1.01349661016949
100000776	0.845409755529206	1.04718181818182	1.08704406779661
1001	0.1066446523678	1.24153636363636	1.06325084745763
1135	0.018895220190982	4.02675454545455	1.94743050847458
100021093	0.0463844624165149	1.38574545454545	1.53016779661017
100020219	0.836454598702514	1.10319090909091	1.20060338983051
194	0.0738005709348509	1.16909090909091	1.07786440677966
100008930	0.0467617327358991	0.957009090909091	1.0077186440678
340	0.871687341208284	1.06273636363636	1.04795254237288
100010896	0.684219602806197	1.12584545454545	1.09146779661017
100000787	0.0190348028042383	1.36938181818182	1.04648983050847
100000639	0.743826771569777	2.32205454545455	1.27562711864407
100001851	0.153392790819282	1.17953636363636	1.08740508474576
179	0.0721346667852726	1.72703636363636	1.69400508474576
100000626	0.821316277695933	1.20569090909091	1.08327966101695
100001605	0.962190963254545	0.870354545454545	1.35952542372881
330	0.162286904211335	1.22386363636364	1.01882372881356
100001162	0.0599248338675991	1.09461818181818	1.05904237288136
100001167	error	1.77598181818182	1.082
100002067	0.947165096934656	1.6826	1.40769661016949
100019968	0.00441106282598836	1.35978181818182	1.09634406779661
100002014	0.980552396757642	6.04322727272727	3.24652203389831
100004083	0.641478166990537	1.662	1.33456271186441
100001315	0.0580710184271942	1.12189090909091	1.11680338983051
535	0.808347338458109	1.06357272727273	1.0466220338983
93	0.0648467995133388	1.24850909090909	1.05639491525424
100001989	0.0434707990902354	1.76203636363636	1.23010169491525
100001740	0.956763549089737	2.64626363636364	2.52047796610169
482	0.685484469404008	1.18206363636364	1.02719322033898
1629	0.00107894361822164	3.69965454545455	1.80771355932203
100001399	0.98743352003934	1.1929	1.12386440677966
376	0.0696870809496188	1.08523636363636	1.05407966101695
342	0.0440601255175278	2.85464545454545	1.95947118644068
100001253	0.632678899589736	1.18030909090909	1.35702881355932
100000708	0.755614377176009	1.29932727272727	1.1233220338983
244	0.0168020575507093	1.53031818181818	1.17266440677966
100006726	0.0398549770163791	1.04729090909091	1.13243898305085
100000036	0.10172380105096	1.06668181818182	1.08777457627119
100001257	0.512004899167175	1.24306363636364	1.23102542372881
100000445	0.934813518455937	1.70288181818182	1.22755254237288
100004088	0.998454255731399	0.890745454545455	1.12310677966102
100001423	0.617295815672987	1.3182	1.43688474576271
100001276	0.0419603649974681	1.14236363636364	0.989677966101695
100001876	0.752601835278294	1.21152727272727	1.12504237288136
100009082	0.0306367408255938	1.28144545454545	1.14332033898305
100001121	0.631701006519535	6.40226363636364	1.87022881355932
117	0.97190184908195	3.13541818181818	7.10667966101695
100001868	0.945970307040621	0.800872727272727	1.90032033898305
1134	error	1.03007272727273	1.0112186440678
100021012	0.801090636950839	0.975390909090909	1.25474915254237
100001181	0.0632252811693617	1.2606	1.4459406779661
100021467	0.503546841735115	1.28947272727273	1.23068983050847
100000447	0.937670771900544	1.12986363636364	1.49882372881356
1162	0.139931443142327	1.82986363636364	1.0207186440678
100019982	0.0527929435000862	1.64063636363636	1.53849661016949
100001613	0.455304268646435	0.931054545454545	1.25414915254237
100006644	0.0360092036711604	1.63690909090909	1.19900508474576
100000096	0.0182213417862185	1.57639090909091	1.18716271186441
926	0.453983621027083	1.03373636363636	1.16377288135593
100020004	0.562520221769434	1.42679090909091	1.18040508474576
363	error	1.24565454545455	1.02250338983051
1111	0.457329969201485	1.08288181818182	1.12108305084746
100021712	0.874995134339741	1.9672	1.28700847457627
460	0.0895933209669712	1.06828181818182	1.07931355932203
100009331	0.0525430997401022	0.8514	1.48068474576271
100000442	0.840313938752009	0.950581818181818	1.45490508474576
100002945	0.133257108364733	1.3348	1.11476440677966
192	0.831911427391961	1.18764545454545	1.04527966101695
100020241	error	0.993418181818182	1.09057796610169
100000580	2.27346076970619e-05	1.17043636363636	1.00021016949153
100002466	0.19021755686258	1.16079090909091	1.01052033898305
849	0.796617033383918	1.22075454545455	1.41833559322034
501	0.873587268899524	3.83029090909091	21.4100627118644
100000282	error	1.3821	1.16620508474576
100001577	0.778604797344888	1.21997272727273	1.41655084745763
355	0.589241506972743	0.993709090909091	1.02146101694915
100000841	0.0288782378661496	1.01676363636364	0.994498305084746
100000846	0.864352710577314	3.11076363636364	3.31074237288136
100004295	0.0384275538319908	2.73494545454545	2.18211186440678
100001586	error	1.38408181818182	1.04826440677966
407	0.859929607643115	0.929145454545454	1.05056610169492
1137	0.685168437051819	0.993454545454545	1.10897118644068
100021374	0.129940261030798	0.659818181818182	1.56088474576271
100001593	0.554544921575484	1.01	1.10106949152542
100015971	0.68071862824221	1.11538181818182	0.869250847457627
100001022	0.757728717941891	0.934318181818182	1.0417186440678
1094	0.794106628689853	1.11031818181818	0.960083050847458
100002122	0.927199620165583	1.72165454545455	1.99193389830508
100000706	0.413563538044055	1.00052727272727	1.08005254237288
100001055	0.491676966518723	0.978790909090909	1.2351593220339
1235	0.0443567962860848	1.08565454545455	1.05143220338983
100020204	0.553006226975857	1.47829090909091	1.43419830508475
100015643	0.696328815971373	1.54273636363636	1.07466610169492
313	0.900322319279481	1.42929090909091	1.04685084745763
100001413	0.955418320831938	1.2951	1.18952372881356
100020423	0.00884003389537107	1.87923636363636	1.07411355932203
892	0.679528394208508	1.05224545454545	1.1023186440678
212	0.394853679029211	1.17430909090909	1.04753389830508
100006105	3.53013974032186e-14	1.16700909090909	2.05138644067797
437	0.0693144483340022	1.10482727272727	1.15144576271186
100019892	0.726647966680745	1.02233636363636	1.28998305084746
100005716	0.526796028658813	1.10617272727273	0.868045762711864
537	0.000858533850127667	1.19946363636364	1.05161694915254
100001990	0.7806470740017	1.45762727272727	1.64813050847458
100003397	error	1.54591818181818	1.09180847457627
100001320	0.0972224024910119	1.20682727272727	0.999803389830508
100005717	0.692317587732701	1.3215	1.13102372881356
100001207	0.759807822143891	1.03798181818182	1.187
100001999	0.0433034416033794	2.01689090909091	1.21388474576271
100002488	0.00881755873427125	4.8295	2.22137457627119
62	0.455068299666616	1.31100909090909	1.58965593220339
100000467	0.625790391542705	1.31795454545455	1.15941186440678
297	0.843309338076765	1.75686363636364	1.04188305084746
100000285	0.569253437878842	0.845727272727273	1.10110677966102
100006056	0.847970725295069	0.948236363636364	1.05092203389831
100002126	0.0202400748588519	5.10525454545455	1.63591186440678
100002129	0.944557494298872	1.80108181818182	1.40563220338983
100020478	0.510520994207032	0.848281818181818	1.19270338983051
100004089	0.5741617183776	1.05873636363636	1.39118474576271
100001755	0.0514329409580817	2.20896363636364	2.31289491525424
100000551	0.605847946847994	0.964636363636364	1.09386271186441
100003260	0.0833769337824077	1.33818181818182	1.06233389830508
100010955	0.47819790742606	1.65181818181818	1.29597118644068
100020851	0.800339002304093	1.28451818181818	1.4746813559322
100016069	0.634871156954885	1.1264	1.16446271186441
100002027	0.738313706273545	0.878390909090909	1.33393389830508
1123	error	2.66073636363636	1.37874915254237
100001150	0.762078760821878	1.16886363636364	1.15213389830508
100001657	0.772566376529425	1.5873	1.13297288135593
310	0.69970821124693	1.85652727272727	2.12397288135593
100001314	0.105188729701159	1.16052727272727	1.04813898305085
452	0.037675215318888	1.31678181818182	1.53263728813559
144	error	1.51966363636364	1.11943389830508
100001182	error	1.14842727272727	1.13828644067797
100015965	0.910202623661747	1.08255454545455	2.05214237288136
100006108	0.0365094461527134	1.53364545454545	1.34697288135593
100001400	0.948974095281221	1.15709090909091	1.19593389830508
100004541	0.464014499490587	1.11987272727273	1.07955423728814
932	0.550089607062895	1.25731818181818	1.54147796610169
100001992	0.928719029154813	1.56619090909091	1.68005593220339
100009252	0.177314482016522	6.14399090909091	3.51154237288136
100021104	0.807369369558604	2.03737272727273	1.35592372881356
100015838	0.834652893710677	0.887645454545455	1.18382881355932
250	0.0730512812698248	0.825809090909091	1.3507
100002537	0.906437665298913	1.38195454545455	1.1743813559322
100001658	error	1.3535	1.37588644067797
100020416	0.656360569014965	1.04967272727273	1.15127288135593
100006642	error	1.87307272727273	1.16786779661017
100001391	0.648360369315655	1.06625454545455	1.08886101694915
825	0.803196797449463	1.04716363636364	1.07857966101695
215	0.529092290979168	2.14818181818182	1.13273728813559
100001026	0.619688213381564	2.05670909090909	1.57576949152542
100020541	0.94827677431117	1.2553	1.05759152542373
100001526	0.813678748880003	0.922327272727273	1.08688813559322
100005384	error	1.1225	1.0233813559322
100020378	0.0475951967213089	1.00368181818182	1.21920338983051
100006115	0.044828544503401	1.11210909090909	1.06651016949153
1442	0.0400599440111491	1.16673636363636	1.0214813559322
100001843	0.164988099795795	1.05455454545455	1.09544406779661
100015837	0.529869187900736	1.00387272727273	1.11490169491525
100010834	0.0411429738958193	1.013	0.999210169491525
100001393	0.0469595380747547	1.04357272727273	1.09477796610169
100000015	0.470411378334397	0.964209090909091	1.11167457627119
100003892	0.0425915561383598	0.9548	1.36386949152542
100000042	error	2.41371818181818	1.51746440677966
100020550	0.512538095620833	1.72141818181818	1.52680338983051
182	0.53478384553264	1.03395454545455	1.13
100015723	0.943435830394908	1.47603636363636	1.11555423728814
100020343	error	1.043	1.29745423728814
512	0.479551656578558	1.25222727272727	1.08876610169492
100021100	0.745679554544671	1.16411818181818	1.18123728813559
100002528	0.0401373740171234	1.09116363636364	1.01991525423729
100001287	0.697568509550516	0.572581818181818	1.12442372881356
100001229	0.0413083659050675	1.02237272727273	1.40875423728814
181	0.610774678495256	1.08502727272727	1.67846779661017
100015831	0.0567295047330902	0.882018181818182	1.22925254237288
100020515	0.695581065900657	3.29052727272727	1.88148305084746
327	0.0724620914823846	1.27805454545455	1.05548644067797
100009394	0.0489491545987436	1.02522727272727	1.23099830508475
100001596	0.0920793211037179	1.24172727272727	1.12329322033898
207	0.936881213794028	1.11840909090909	1.04947966101695
2054	0.838475981151241	1.13967272727273	1.30660847457627
100020259	0.63447441905584	1.51466363636364	1.84765254237288
100020414	error	0.950609090909091	1.16304915254237
100021131	0.0916056167612982	1.2347	1.18062542372881
100004499	0.078003053761509	1.09744545454545	1.16784915254237
880	0.869813383898391	1.09460909090909	0.959628813559322
100002049	0.921776078918968	1.62257272727273	1.93655423728814
100001739	0.0448327312300085	1.03924545454545	1.11063050847458
100001126	0.583607334687043	1.02447272727273	1.01100847457627
1113	0.794873787699179	1.12830909090909	1.04391016949153
1083	0.0495410392396786	1.22141818181818	1.11453220338983
100001730	0.0661593539205382	1.98883636363636	1.07270677966102
100001412	0.72986251301885	1.02128181818182	1.03178305084746
100005996	0.528783155240816	1.02666363636364	1.21591694915254
100015962	0.577945895371197	0.844972727272727	1.23492372881356
100020214	error	2.67199090909091	1.69790338983051
100002514	0.115390861605955	5.01686363636364	1.39088474576271
564	0.742598339434082	1.04891818181818	1.02047457627119
572	0.0787955888383431	1.16104545454545	1.00032711864407
231	0.0570680977843524	1.11145454545455	1.02846779661017
100000453	0.881222229470769	1.11319090909091	1.09516949152542
100001007	0.0335154803880925	1.24111818181818	0.989322033898305
923	0.0875123388363799	1.00252727272727	1.20792033898305
100001247	0.930760916839685	0.901436363636364	1.22999322033898
100000774	0.790500914996334	1.45609090909091	1.2229813559322
800	0.0934286444714463	1.0371	0.984772881355932
100021678	0.924885282354787	1.0485	1.16387118644068
100021711	0.440465194449535	1.20996363636364	1.05987118644068
100001274	0.0483157636766806	1.1632	1.0721186440678
100021220	0.496023790666178	0.986081818181818	1.21574237288136
100020253	0.84595448735338	1.16443636363636	1.27030677966102
100001170	0.0514063345152344	1.14891818181818	1.10177796610169
100001466	0.595960723627222	0.786854545454545	0.922747457627119
100009406	0.63707602422684	0.983218181818182	1.13672033898305
1026	0.496937571159943	1.48352727272727	1.15333898305085
100020837	0.0420326789876155	1.58313636363636	1.54560508474576
100001006	0.751413329049122	0.903909090909091	1.1238593220339
100003674	0.00525669223968511	2.06014545454545	1.47853898305085
100004396	0.546757571166994	1.49971818181818	1.13845593220339
100015923	0.0176763837047599	1.37726363636364	1.06653220338983
100000265	0.661874629192322	1.10619090909091	1.05848305084746
100001409	0.401977544253447	1.30846363636364	1.02234576271186
100003434	0.575952263762391	1.4059	1.58575593220339
100001334	0.00468229211321329	1.75340909090909	1.14273050847458
100001102	0.68335313445614	0.977918181818182	1.89274915254237
1268	0.0373741802735608	1.09674545454545	1.06100508474576
100001300	0.753283139218119	1.5547	1.25403389830508
100021324	0.98836706950721	1.35656363636364	1.10238305084746
100001617	0.866400976606708	1.05471818181818	1.55710338983051
1105	error	1.19553636363636	1.06129491525424
100021502	0.64633894804653	0.969472727272727	1.23401355932203
2051	0.078103179283189	1.07250909090909	1.03198644067797
100001256	0.980420624705055	1.21625454545455	1.25451525423729
100005466	error	1.27117272727273	1.0588406779661
100002199	0.535250302495416	1.09114545454545	1.26946271186441
338	2.56277313559814e-07	1.40950909090909	0.983830508474576
100004243	0.481063682125905	1.22478181818182	1.26643220338983
799	0.0506941457360287	0.942590909090909	1.01636440677966
100008928	0.104103480694667	1.20333636363636	1.17336779661017
815	0.863906925956458	0.884690909090909	1.0210813559322
100001456	0.914684622939353	0.892072727272727	1.04526610169492
1242	0.48904315907	1.15313636363636	1.02212881355932
100001416	0.525836862685256	1.25041818181818	1.09423559322034
100001462	0.583090929476722	1.21118181818182	0.981698305084746
1087	0.0799711752871716	1.30050909090909	1.04408813559322
100020421	0.0396251054036602	1.93122727272727	1.03768813559322
100000010	0.824995457115417	0.857909090909091	1.71383898305085
821	0.410902388336274	1.11597272727273	1.04311525423729
100006627	0.0609825990657338	1.34114545454545	1.36085084745763
