chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.fac.ready.ignor.norm.qc.fillna.m.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.fac.ready.ignor.norm.qc.fillna.r.tsv
TAG[FA22:5]	0.445456272052994	13.3488731707317	13.5596745762712
CE[FA22:6]	0.421310976528206	11.8090853658537	12.9400813559322
CER[FA16:0]	0.681140543763076	0.407739024390244	0.41306779661017
PC[FA18:1]	0.882757726007801	368.032485365854	376.792866101695
DAG[FA16:0]	0.871479531997825	9.90208292682927	9.32383728813559
DAG[FA20:5]	0.48348275120514	0.370458536585366	0.544559322033898
PC[FA20:0]	0.22559087125971	7.1798	7.50303728813559
TAG[FA22:1]	0.225143493193825	0.73860487804878	0.80776779661017
TAG[FA12:0]	0.532126596759247	18.5253731707317	28.4290542372881
PC[FA16:0]	0.874175337504057	1126.2543097561	1135.54551186441
DAG[FA22:4]	0.876515370165134	0.0937853658536585	0.0917152542372881
FFA[FA20:2]	0.985015893533071	9.24489024390244	11.2511813559322
Total[FA22:6]	1.30385402816672e-51	127.795863414634	145.555403389831
TAG[FA20:3]	0.61345816018007	20.8037609756098	18.7801677966102
PE[FA18:0]	0.312728748077706	85.9733195121951	88.702513559322
LCER[FA20:0]	0.105819604956538	0.0619658536585366	0.0691593220338983
FFA[FA18:2]	0.598668807513197	77.2377024390244	74.0601271186441
CE[FA16:0]	0.487366905947266	323.199448780488	335.906942372881
SM[FA18:1]	0.782345005527805	11.0822292682927	10.4003423728814
PC[FA22:4]	0.386018023576768	9.87479268292683	9.01684745762712
DAG[FA18:0]	0.768096016099607	2.56758292682927	2.54091186440678
LCER[FA20:1]	0.0901053770465667	0.0339487804878049	0.0369050847457627
Total[FA24:1]	0.754870688163425	67.7333682926829	66.9339711864407
LPC[FA20:0]	0.119177090265945	0.348546341463415	0.380691525423729
MAG[FA16:0]	error	0.626631707317073	0.645220338983051
LPE[FA18:1]	0.224317098391134	0.59390243902439	0.67425593220339
LPC[FA18:2]	0.113438896679262	7.32421707317073	8.52389661016949
TAG[FA20:0]	0.579963693650387	5.79503658536585	5.93513220338983
HCER[FA20:0]	0.0785205256959486	0.0902	0.104576271186441
PE[FA18:1]	0.239054923544013	32.582443902439	34.7020169491525
CE[FA20:0]	0.0904486579177334	0.724165853658537	0.857972881355932
CE[FA22:0]	0.520008172709084	0.718178048780488	0.77826779661017
PC[FA18:3]	0.859839830677713	11.451212195122	11.7335271186441
LPE[FA18:2]	0.110260116260799	0.435890243902439	0.515252542372881
Total[FA22:4]	0.871804041825649	28.5343804878049	26.865513559322
SM[FA22:0]	0.229695748808885	53.7802609756098	56.128013559322
TAG[FA14:1]	0.624593592248852	9.22489268292683	7.99632033898305
FFA[FA18:0]	0.70093769611254	458.795270731707	459.623749152542
Total[FA14:0]	0.991743553688456	185.615307317073	183.676437288136
DAG[FA22:6]	0.170875452879586	0.320187804878049	0.421625423728814
Total[FA20:3]	0.399509497505969	164.450973170732	149.684333898305
Total[FA22:2]	0.595641391355061	2.10386097560976	2.11816440677966
FFA[FA20:1]	0.969921685292246	6.76715609756098	6.71556610169492
LPE[FA18:0]	0.0803398525998777	1.05791219512195	1.14136949152542
SM[FA26:0]	0.180915772013692	0.295278048780488	0.317598305084746
DCER[FA26:0]	0.857047934516241	0.132423170731707	0.127025423728814
PC[FA20:3]	0.437659444819879	100.688370731707	90.6257983050847
FFA[FA17:0]	0.539293435227379	167.71563902439	106.969227118644
DCER[FA20:0]	0.0380539151354666	0.0515341463414634	0.0597254237288136
DAG[FA20:4]	0.192381733152696	1.72841463414634	1.37360508474576
LPC[FA16:1]	0.748704873008483	1.04521463414634	1.02059661016949
LPC[FA20:2]	0.110923697083426	0.350982926829268	0.386850847457627
FFA[FA16:0]	0.389729963841206	637.098531707317	633.312620338983
LPE[FA22:4]	0.52103666752817	0.0632390243902439	0.0568627118644068
PC[FA18:2]	0.249993880280487	785.859936585366	816.87509661017
PE[FA20:5]	0.245458425122915	4.82723658536585	6.94140847457627
DAG[FA18:3]	0.957546008250707	0.7245	0.673752542372881
DCER[FA16:0]	0.325099916928077	0.0871048780487805	0.0890542372881356
PE[FA16:1]	0.778420557283888	0.442190243902439	0.494038983050847
PE[FA22:6]	0.540762175041236	26.5297780487805	28.4471593220339
PC[FA17:0]	0.525217790916519	7.7965756097561	8.16966949152542
Total[FA18:3]	0.245654119864377	131.894421951219	139.322172881356
CE[FA20:2]	0.680101948284087	1.9656	1.90993220338983
Total[FA14:1]	0.515878250056647	14.6522243902439	13.1290694915254
Total[FA26:1]	0.417544104235205	0.571060975609756	0.592874576271186
FFA[FA22:0]	0.324853039678232	6.26006341463415	6.00792372881356
LPE[FA22:5]	0.960777336545637	0.155685365853659	0.151779661016949
FFA[FA15:0]	0.817284092160588	12.5810463414634	13.0048254237288
PI[FA16:0]	0.672566896333381	7.32792682926829	7.16763220338983
CE[FA22:4]	0.716421145001366	0.506341463414634	0.491816949152542
DCER[FA24:0]	0.258297361312994	0.202121951219512	0.216686440677966
FFA[FA22:2]	0.469472148098032	1.92852682926829	1.92953728813559
Total[FA18:4]	0.785381627532223	4.0819487804878	4.14951525423729
PI[FA20:2]	error	0.228937804878049	0.228337288135593
CE[FA18:1]	0.63373005404842	481.264353658537	502.847808474576
FFA[FA14:1]	0.422345485429858	3.92052682926829	3.58281355932203
FFA[FA12:0]	0.775045066861283	10.6396292682927	10.8302728813559
SM[FA24:1]	0.83817606366837	59.3640195121951	58.806413559322
TAG[FA20:2]	0.733975751029657	8.7260243902439	8.53546949152542
LPC[FA22:5]	0.425707646231004	0.31654512195122	0.336515254237288
PC[FA15:0]	0.445183995354509	3.19619512195122	3.08250677966102
Total[FA20:2]	0.935392297990138	29.6105317073171	31.3905305084746
TAG[FA15:0]	0.880121885537553	12.7491487804878	12.1859220338983
PI[FA16:1]	0.389469188067956	0.658407317073171	0.496909322033898
Total[FA15:0]	0.764757478931534	35.592012195122	35.8048169491525
DCER[FA22:1]	0.39167111913938	0.155436585365854	0.161213559322034
CER[FA24:0]	0.519051182123001	1.76720731707317	1.90453728813559
Total[FA18:1]	0.564863205996067	2191.40107317073	2223.06194915254
PI[FA20:3]	0.887897270013	3.08678536585366	3.02849830508475
LCER[FA14:0]	0.260316391335925	0.144051219512195	0.160537288135593
LCER[FA22:0]	0.0586878724069507	0.190117073170732	0.236242372881356
LPC[FA18:1]	error	10.3643317073171	11.6623050847458
FFA[FA22:6]	0.460120788159701	4.72022682926829	4.75382203389831
PI[FA18:2]	0.27450938496932	9.0440756097561	9.21895254237288
PC[FA18:0]	0.425555459778725	371.853502439024	374.413137288136
DAG[FA14:1]	0.66676532878469	0.251963414634146	0.240232203389831
SM[FA20:1]	0.889343812743818	8.2984487804878	8.29540847457627
CE[FA18:0]	0.922638697641188	36.0587634146342	35.9571559322034
DAG[FA15:0]	0.786471541146628	0.454412195121951	0.398125423728814
CE[FA20:4]	0.434801380788115	224.74416097561	215.998633898305
DCER[FA24:1]	0.336784442397587	0.156331707317073	0.162520338983051
LCER[FA24:1]	0.126021318162174	0.283624390243902	0.328801694915254
PC[FA22:6]	5.52850916383795e-173	64.5444024390244	72.0772186440678
HCER[FA24:1]	0.488477932986952	0.448512195121951	0.488013559322034
Total[FA22:5]	3.2730524967241e-194	59.4060731707317	59.5912288135593
PE[FA20:3]	0.330997505143299	4.78143414634146	4.41564576271186
SM[FA16:0]	0.256567588387112	164.11677804878	171.858742372881
CER[FA22:0]	0.726444100422913	0.688219512195122	0.712574576271186
HCER[FA16:0]	0.557058136664175	0.621156097560976	0.657738983050847
Total[FA18:2]	0.179694008186142	2877.55556097561	2987.64320338983
CE[FA20:3]	0.368580856475062	30.2430634146341	28.1873677966102
Total[FA20:0]	0.178798298774532	69.4968365853659	73.634320338983
PC[FA20:1]	0.701828270834677	1.30280731707317	1.34537457627119
TAG[FA22:4]	0.399015747504349	5.07336097560976	4.18562542372881
DAG[FA20:1]	0.959436526938499	0.104453658536585	0.104896610169492
CE[FA20:5]	0.440253362228452	20.8686780487805	26.789886440678
FFA[FA16:1]	0.338490280613549	19.3140390243902	17.2020389830508
PE[FA16:0]	0.422779519219967	38.7520975609756	40.2506186440678
CER[FA24:1]	0.978387084469773	0.606475609756098	0.607359322033898
FFA[FA22:5]	0.199383024294697	4.6642243902439	4.50979661016949
TAG[FA18:3]	0.227578015854267	71.4901609756098	77.7603610169491
PC[FA12:0]	0.306523706353949	0.864660975609756	1.07873389830508
Total[FA16:1]	0.770756085380069	309.980541463415	283.114572881356
PI[FA20:4]	0.963955031231715	25.5331780487805	24.6541
SM[FA26:1]	0.648494195358282	0.537256097560976	0.550320338983051
TAG[FA18:2]	0.295630411860763	635.883695121951	654.270084745763
LPC[FA20:3]	0.55532988809716	1.79089512195122	1.7999813559322
DAG[FA20:0]	0.25504126761543	0.138110975609756	0.118537288135593
Total[FA18:0]	0.377161438768438	1189.69020243902	1205.43256779661
DAG[FA12:0]	0.588566301229456	0.422287804878049	0.579996610169492
DAG[FA18:2]	0.481408897709832	15.5256365853659	15.0289271186441
TAG[FA18:0]	0.409911358462404	142.3438	150.6383
DAG[FA18:1]	0.65355424389324	23.9202878048781	23.4628
CE[FA16:1]	0.609248301729551	97.5192390243902	91.3492271186441
CE[FA22:1]	0.589989039375339	0.245492682926829	0.253506779661017
CE[FA22:5]	0.658532692149874	2.41233170731707	2.36636101694915
LPE[FA16:1]	0.304803376603498	0.0373536585365854	0.0329135593220339
MAG[FA18:0]	0.0770898018400652	0.962041463414634	1.13233050847458
PE[FA22:4]	0.269847538113468	9.06479024390244	9.2068
PE[FA22:5]	0.454313362467796	9.81978292682927	9.94194915254237
PI[FA18:0]	0.602944393105334	32.9888	32.2891576271186
TAG[FA16:0]	0.780765240792444	869.24316097561	815.9017
Total[FA20:1]	0.782963223158573	28.518443902439	28.9244288135593
