chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.h.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.m.tsv
TAG47:2FA18:2	error	0.319109090909091	0.308282926829268
TAG50:5FA18:1	error	0.189463636363636	0.203973170731707
TAG53:4FA18:0	error	1.11564545454545	1.11112926829268
PC(16:0/20:3)	error	64.3976272727273	66.2131487804878
TAG56:6FA18:2	error	2.07584545454545	2.69842682926829
PC(14:0/20:4)	error	3.67270909090909	3.99397804878049
PC(18:1/22:5)	error	1.28099545454545	1.29480853658537
LCER(24:1)	error	0.366954545454545	0.283624390243902
DAG(15:0/18:1)	error	0.130909090909091	0.129946341463415
TAG45:1FA16:0	error	0.194145454545455	0.154185365853659
TAG56:4FA20:3	error	0.637527272727273	0.699590243902439
TAG60:10FA22:6	error	0.185618181818182	0.131356097560976
TAG54:5FA22:1	error	0.1929	0.231534146341463
PE(16:0/22:6)	error	4.49734545454545	3.9797
LPE(18:2)	error	0.462354545454545	0.435890243902439
TAG54:6FA20:4	error	7.55388181818182	9.97796585365854
TAG54:2FA18:1	error	32.7415636363636	31.4960951219512
TAG56:8FA16:1	error	0.265009090909091	0.257482926829268
TAG58:9FA20:4	error	0.795809090909091	0.894214634146342
PE(16:0/18:1)	error	0.991663636363636	0.942609756097561
DAG(16:1/16:1)	error	0.0911545454545454	0.103551219512195
PC(18:1/22:6)	error	3.78663636363636	3.0699743902439
TAG52:4FA20:2	error	0.1978	0.257
TAG42:0FA16:0	error	1.25628181818182	1.01398536585366
TAG52:2FA20:1	error	0.572609090909091	0.636165853658537
TAG52:4FA16:1	error	17.4406727272727	22.693012195122
TAG58:8FA22:5	error	0.658636363636364	0.794041463414634
TAG56:8FA16:0	error	1.05096363636364	0.900926829268293
FFA(20:2)	error	1.80617272727273	9.24489024390244
TAG46:3FA18:1	error	0.508663636363636	0.572187804878049
TAG50:4FA20:4	error	0.598527272727273	0.662090243902439
TAG53:2FA17:0	error	3.15946363636364	3.22804634146341
PE(18:1/18:2)	error	2.05708181818182	2.05819512195122
TAG51:1FA17:0	error	2.86348181818182	2.6529
TAG54:2FA20:2	error	0.274354545454545	0.305556097560976
TAG56:6FA18:1	error	4.7497	5.55045121951219
FFA(22:1)	error	11.8414363636364	12.881243902439
LPC(16:1)	error	1.07416363636364	1.04521463414634
PC(14:0/20:3)	error	1.04715454545455	1.05685243902439
TAG48:3FA12:0	error	2.38423636363636	2.82007804878049
TAG54:6FA16:0	error	3.27783636363636	3.61640975609756
TAG46:0FA14:0	error	3.84868181818182	3.41263902439024
FFA(22:5)	error	4.46304545454545	4.6642243902439
TAG56:2FA20:1	error	0.363372727272727	0.338792682926829
TAG58:5FA18:1	error	0.178181818181818	0.197614634146341
TAG50:4FA20:3	error	0.133663636363636	0.143812195121951
TAG52:1FA20:0	error	0.409081818181818	0.359414634146341
PE(O18:0/22:5)	error	0.477090909090909	0.443219512195122
TAG53:7FA18:3	error	0.338045454545455	0.334114634146341
TAG50:3FA18:0	error	0.385845454545455	0.332470731707317
TAG46:3FA18:3	error	0.295236363636364	0.288758536585366
TAG54:7FA18:1	error	0.701481818181818	0.704351219512195
TAG55:4FA18:2	error	0.461418181818182	0.44649756097561
PE(P18:0/22:6)	error	8.24673636363636	6.57480243902439
FFA(18:1)	error	105.671	132.449990243902
TAG50:5FA20:4	error	0.323163636363636	0.340409756097561
TAG53:3FA18:1	error	10.6901090909091	11.2482170731707
TAG50:5FA16:1	error	0.260754545454545	0.3514
TAG50:4FA16:1	error	2.25276363636364	2.99640243902439
TAG52:4FA20:4	error	2.69678181818182	3.30838536585366
PC(18:1/20:5)	error	1.94054545454545	1.81131219512195
DAG(18:2/20:4)	error	0.412072727272727	0.556490243902439
TAG54:7FA18:2	error	3.78415454545455	4.16187804878049
TAG56:7FA22:4	error	0.137445454545455	0.201926829268293
DAG(18:2/22:6)	error	0.110218181818182	0.0816146341463415
TAG49:2FA15:0	error	1.6643	1.68762682926829
TAG46:3FA12:0	error	0.413481818181818	0.415446341463415
TAG47:0FA16:0	error	1.06916363636364	0.904970731707317
PC(18:2/18:2)	error	16.1681545454545	14.2602097560976
PC(18:2/20:3)	error	2.35629090909091	2.27011951219512
CE(15:0)	error	6.95541818181818	6.29022926829268
TAG54:1FA16:0	error	1.07593636363636	0.798856097560976
TAG49:2FA17:0	error	0.323918181818182	0.299421951219512
TAG54:8FA18:3	error	0.539927272727273	0.551443902439024
DAG(16:1/18:0)	error	0.210545454545455	0.214063414634146
PC(16:0/18:0)	error	14.3048181818182	13.5842756097561
TAG54:5FA18:3	error	6.72097272727273	7.77680243902439
LPE(20:3)	error	0.170118181818182	0.155736585365854
TAG55:1FA18:1	error	0.604345454545455	0.506029268292683
TAG55:2FA18:2	error	0.453781818181818	0.3944
PC(18:0/20:4)	error	84.5535545454545	95.8611268292683
TAG54:5FA20:3	error	2.87161818181818	3.55410975609756
TAG56:3FA20:1	error	1.01645454545455	1.10269756097561
TAG48:3FA14:1	error	1.58680909090909	1.57309512195122
TAG56:8FA20:5	error	1.38154545454545	1.0524487804878
DAG(14:0/16:0)	error	0.304509090909091	0.285190243902439
SM(26:0)	error	0.332718181818182	0.295278048780488
TAG51:4FA18:2	error	1.60981818181818	1.89888536585366
TAG56:7FA16:0	error	2.43067272727273	2.51483414634146
TAG48:4FA18:2	error	1.45334545454545	1.87058292682927
TAG50:5FA18:3	error	0.687245454545454	0.825621951219512
TAG53:0FA16:0	error	0.821818181818182	0.750248780487805
TAG44:1FA16:1	error	0.701781818181818	0.519436585365854
TAG60:11FA22:6	error	0.272381818181818	0.171765853658537
LPC(20:0)	error	0.3664	0.348546341463415
TAG52:4FA14:0	error	0.437436363636364	0.467424390243902
TAG53:6FA18:1	error	2.87895454545455	2.80757804878049
PI(18:1/18:2)	error	1.10815454545455	0.932073170731707
TAG52:4FA18:0	error	0.331690909090909	0.35020487804878
PE(18:1/20:3)	error	0.327681818181818	0.328839024390244
MAG(16:1)	error	0.0516727272727273	0.0512890243902439
SM(22:0)	error	57.0650272727273	53.7802609756098
TAG55:8FA20:4	error	0.384545454545455	0.396207317073171
TAG58:6FA18:1	error	0.536027272727273	0.58990243902439
TAG56:5FA16:0	error	1.20558181818182	1.50383414634146
DAG(18:2/20:5)	error	0.157309090909091	0.125770731707317
TAG58:2FA18:1	error	0.493218181818182	0.423734146341463
CE(22:0)	error	0.814363636363636	0.718178048780488
TAG54:5FA22:4	error	0.339090909090909	0.424817073170732
TAG58:3FA18:1	error	0.309718181818182	0.277314634146341
TAG56:3FA20:2	error	0.201336363636364	0.214580487804878
TAG52:2FA18:2	error	21.2914909090909	23.3693243902439
TAG53:4FA16:0	error	0.285118181818182	0.308548780487805
LCER(22:1)	error	0.0753727272727273	0.0639878048780488
LPC(20:4)	error	2.09907272727273	2.40001951219512
TAG48:2FA12:0	error	2.83070909090909	2.89019268292683
TAG58:7FA22:4	error	0.245881818181818	0.315731707317073
PC(18:0/18:0)	error	1.20343636363636	1.06887073170732
CE(18:3)	error	51.1565363636364	47.7017024390244
TAG51:4FA20:4	error	0.173409090909091	0.164985365853659
TAG56:4FA20:2	error	0.661063636363636	0.769804878048781
DAG(15:0/18:2)	error	0.324927272727273	0.324465853658537
TAG46:1FA16:0	error	6.81865454545455	5.74308048780488
DAG(16:0/16:0)	error	0.878518181818182	0.893556097560976
TAG54:5FA18:2	error	38.0739	46.4365951219512
TAG42:1FA12:0	error	0.484772727272727	0.562479268292683
DAG(18:1/20:2)	error	0.142554545454545	0.163975609756098
TAG52:7FA16:0	error	0.579345454545455	0.50519756097561
TAG55:5FA18:1	error	0.315563636363636	0.319353658536585
TAG52:2FA20:0	error	0.185154545454545	0.187024390243902
TAG46:1FA14:0	error	4.71856363636364	4.29183902439024
DAG(16:1/20:2)	error	0.0718454545454545	0.0787560975609756
TAG53:5FA18:1	error	8.99972727272727	8.94344390243903
CER(18:0)	error	0.105909090909091	0.115126829268293
CE(24:1)	error	0.436963636363636	0.473875609756098
PC(18:2/20:4)	error	9.72092727272727	10.3100317073171
PC(16:0/16:0)	error	16.3526909090909	15.4916634146341
TAG50:6FA20:4	error	0.129772727272727	0.146763414634146
TAG52:2FA18:0	error	16.5767363636364	17.0796780487805
TAG55:2FA18:1	error	0.544536363636364	0.489287804878049
CER(24:1)	error	0.5962	0.606475609756098
PE(18:0/18:2)	error	7.3598	7.98925609756098
TAG52:0FA18:0	error	4.99246363636364	3.98800243902439
TAG50:4FA14:0	error	3.97599090909091	4.86378048780488
TAG52:2FA20:2	error	0.488554545454545	0.595814634146342
TAG58:6FA18:0	error	0.257336363636364	0.262743902439024
TAG55:6FA20:4	error	0.381436363636364	0.425334146341463
PE(P18:0/22:4)	error	3.06449090909091	2.82040975609756
TAG51:2FA18:1	error	7.81418181818182	8.16673170731707
TAG50:2FA18:2	error	31.2606727272727	37.4595487804878
TAG53:3FA18:2	error	3.27451818181818	3.60222682926829
CER(24:0)	error	2.07490909090909	1.76720731707317
DCER(22:1)	error	0.0673363636363636	0.0604926829268293
TAG46:2FA12:0	error	2.28824545454545	2.13667073170732
SM(22:1)	error	34.1290818181818	33.4749780487805
TAG48:1FA16:0	error	25.6153909090909	25.4301414634146
TAG56:3FA18:2	error	0.587236363636364	0.519236585365854
DAG(18:2/22:5)	error	0.0798909090909091	0.102163414634146
TAG57:9FA22:6	error	3.47235454545455	3.44660487804878
PC(18:1/18:1)	error	13.8246545454545	12.1081463414634
TAG52:4FA22:4	error	0.136409090909091	0.163687804878049
PI(16:0/20:3)	error	0.489527272727273	0.40770243902439
TAG50:2FA20:2	error	0.174981818181818	0.185319512195122
TAG58:10FA22:6	error	0.687018181818182	0.520353658536585
TAG54:4FA22:1	error	0.1846	0.220473170731707
TAG42:0FA14:0	error	0.792009090909091	0.677653658536585
TAG47:0FA17:0	error	0.259390909090909	0.235636585365854
TAG48:2FA16:1	error	6.35470909090909	6.8991756097561
TAG54:3FA20:2	error	2.03737272727273	2.45213170731707
TAG42:1FA16:1	error	0.236627272727273	0.176251219512195
FFA(18:4)	error	2.92225454545455	3.12824634146341
DAG(16:0/22:6)	error	0.0741818181818182	0.0496439024390244
SM(14:0)	error	18.8468818181818	17.1802902439024
TAG47:1FA16:1	error	0.294836363636364	0.27000243902439
TAG51:4FA15:0	error	0.906981818181818	1.03741707317073
TAG47:2FA16:1	error	0.1362	0.132051219512195
PC(16:0/22:6)	error	52.9872545454545	47.1761219512195
LPC(17:0)	error	0.635363636363636	0.624126829268293
TAG55:3FA18:1	error	0.8636	0.855834146341463
TAG46:3FA18:2	error	0.892572727272727	0.979126829268293
TAG53:1FA17:0	error	0.736409090909091	0.622046341463415
HCER(24:0)	error	0.788854545454545	0.67500243902439
TAG53:6FA20:4	error	0.154818181818182	0.1642
TAG54:3FA18:2	error	18.9417818181818	19.7002195121951
TAG48:5FA18:3	error	0.176827272727273	0.200736585365854
TAG50:2FA14:1	error	0.356363636363636	0.287460975609756
TAG52:4FA22:1	error	0.127936363636364	0.167309756097561
TAG52:1FA16:0	error	31.3942727272727	30.8500829268293
TAG54:4FA16:1	error	0.464	0.584485365853659
TAG48:4FA12:0	error	0.828427272727273	1.02806097560976
TAG58:7FA16:0	error	0.254109090909091	0.2011
TAG51:2FA16:0	error	4.86577272727273	4.97094390243902
TAG56:6FA18:3	error	0.197981818181818	0.226870731707317
LCER(16:0)	error	3.91083636363636	3.31043414634146
TAG52:6FA18:2	error	1.33535454545455	1.74994390243902
DCER(22:2)	error	0.0977727272727273	0.0946512195121951
DAG(18:0/18:3)	error	0.0659909090909091	0.0673439024390244
TAG48:2FA18:2	error	9.04242727272727	10.0744292682927
LPC(20:1)	error	0.321509090909091	0.268909756097561
TAG54:8FA20:5	error	0.341218181818182	0.312129268292683
FFA(22:0)	error	5.79472727272727	6.26006341463415
TAG53:1FA18:1	error	1.22320909090909	1.10089512195122
TAG55:6FA20:3	error	2.14968181818182	2.20558048780488
TAG51:4FA18:3	error	0.428663636363636	0.473063414634146
TAG58:10FA22:5	error	0.0857909090909091	0.0942414634146341
CE(20:0)	error	0.773790909090909	0.724165853658537
FFA(14:1)	error	3.30755454545455	3.92052682926829
TAG48:1FA16:1	error	5.17107272727273	5.51030487804878
TAG53:2FA18:0	error	1.07754545454545	0.98020243902439
TAG54:6FA18:2	error	16.4414090909091	20.1957024390244
FFA(12:0)	error	9.27123636363636	10.6396292682927
TAG51:1FA18:0	error	0.890545454545455	0.726960975609756
DAG(18:1/22:6)	error	0.154827272727273	0.108865853658537
DAG(18:1/20:3)	error	0.233627272727273	0.276578048780488
CE(20:3)	error	29.7991363636364	30.2430634146341
TAG36:0FA12:0	error	0.0795	0.350328048780488
TAG53:2FA18:2	error	0.691227272727273	0.641726829268293
TAG53:1FA16:0	error	0.557209090909091	0.50280487804878
DAG(16:0/18:3)	error	0.163818181818182	0.206929268292683
PC(18:2/22:6)	error	1.92770909090909	1.86708780487805
PC(16:0/20:5)	error	17.0889636363636	14.1970292682927
TAG47:2FA14:0	error	0.249563636363636	0.240856097560976
PE(18:0/22:6)	error	5.40639090909091	4.90190243902439
HCER(24:1)	error	0.461381818181818	0.448512195121951
PI(18:0/16:0)	error	0.162045454545455	0.173326829268293
TAG53:4FA18:2	error	3.1609	3.55406341463415
TAG54:5FA16:1	error	0.682827272727273	0.851951219512195
PE(16:0/20:4)	error	2.50420909090909	2.6934756097561
TAG52:1FA18:0	error	25.2833454545455	23.9787585365854
PI(18:1/18:1)	error	1.6796	1.1959756097561
TAG54:5FA20:4	error	10.5154636363636	12.5864243902439
DAG(18:1/18:2)	error	7.03440909090909	8.83902195121951
TAG56:8FA18:2	error	1.79826363636364	1.81896829268293
TAG56:8FA18:1	error	0.738881818181818	0.633524390243902
TAG46:1FA16:1	error	1.96244545454545	1.76020487804878
TAG53:5FA18:3	error	0.424518181818182	0.45689756097561
DAG(18:0/18:1)	error	0.681545454545455	0.661321951219512
TAG42:1FA14:0	error	0.300163636363636	0.260687804878049
DAG(16:0/18:0)	error	0.851027272727273	0.751948780487805
TAG46:2FA16:1	error	1.305	1.21346097560976
TAG56:7FA16:1	error	0.245972727272727	0.306507317073171
PC(18:0/22:5)	error	5.21955454545455	5.23375609756098
TAG47:1FA17:0	error	0.179154545454545	0.147407317073171
TAG49:0FA17:0	error	0.682563636363636	0.593575609756098
PC(18:0/22:4)	error	1.95418181818182	2.10836829268293
TAG54:8FA22:6	error	0.407827272727273	0.329919512195122
LCER(20:0)	error	0.0786	0.0619658536585366
TAG44:1FA14:0	error	1.22005454545455	1.11154634146341
TAG50:3FA20:3	error	0.378745454545455	0.368934146341463
TAG54:5FA18:0	error	1.2892	1.21467073170732
TAG48:1FA14:0	error	16.1160272727273	15.644256097561
TAG40:0FA12:0	error	0.327545454545455	0.442417073170732
DAG(16:0/20:4)	error	0.237190909090909	0.272712195121951
TAG52:6FA16:1	error	1.0237	1.35700731707317
TAG54:0FA16:0	error	0.381427272727273	0.254090243902439
CE(22:1)	error	0.2335	0.245492682926829
DAG(16:0/20:3)	error	0.101454545454545	0.108441463414634
TAG52:4FA20:3	error	1.17502727272727	1.32931707317073
TAG51:3FA16:1	error	0.7178	0.818436585365854
TAG52:3FA20:0	error	0.373745454545455	0.45340487804878
TAG47:1FA18:1	error	0.622136363636364	0.569107317073171
TAG53:3FA17:0	error	3.14024545454545	3.45336341463415
TAG54:7FA20:5	error	1.91091818181818	1.70936829268293
TAG56:6FA20:5	error	0.553754545454545	0.3925
TAG50:0FA18:0	error	7.18930909090909	6.44973170731707
TAG50:4FA18:1	error	1.39255454545455	1.54440487804878
PE(18:1/22:5)	error	0.455527272727273	0.429507317073171
TAG46:2FA18:1	error	1.89876363636364	1.91603170731707
TAG47:1FA14:0	error	0.5899	0.518870731707317
PC(18:0/18:1)	error	35.1759181818182	28.6723487804878
TAG50:0FA16:0	error	17.2118636363636	16.7915073170732
TAG54:6FA22:6	error	1.66006363636364	1.03006585365854
TAG56:7FA20:4	error	4.86798181818182	5.82116829268293
TAG52:4FA16:0	error	57.3851636363636	74.138612195122
TAG42:1FA16:0	error	0.544554545454546	0.402037804878049
LPC(22:6)	error	0.312845454545455	0.311820731707317
PI(18:0/20:2)	error	0.246731818181818	0.228937804878049
TAG52:2FA18:1	error	244.833009090909	265.221758536585
TAG52:3FA16:1	error	19.0466636363636	22.2601463414634
TAG51:3FA18:3	error	0.2026	0.196360975609756
TAG52:7FA18:1	error	0.248309090909091	0.245548780487805
DAG(18:1/22:5)	error	0.118072727272727	0.143739024390244
TAG56:5FA20:2	error	0.566527272727273	0.703865853658537
TAG46:1FA18:0	error	0.360945454545455	0.27555487804878
TAG56:5FA20:4	error	3.24547272727273	4.00814390243902
TAG56:2FA20:0	error	0.852654545454545	0.746841463414634
DAG(18:0/18:2)	error	0.773772727272727	0.790873170731707
DAG(16:0/20:5)	error	0.0893727272727273	0.060590243902439
PC(18:1/20:3)	error	6.53182727272727	6.66462682926829
DAG(14:1/16:0)	error	0.101927272727273	0.10019512195122
TAG48:5FA18:2	error	0.179109090909091	0.195509756097561
TAG54:3FA18:0	error	19.6442	20.200312195122
TAG49:3FA16:0	error	0.249672727272727	0.2469
TAG49:3FA16:1	error	0.345581818181818	0.402914634146341
FFA(20:0)	error	10.9146545454545	11.6752926829268
PE(P18:1/18:1)	error	0.710027272727273	0.563187804878049
TAG54:8FA20:4	error	0.1895	0.219790243902439
CE(14:1)	error	1.46083636363636	1.05479024390244
SM(20:1)	error	7.5708	8.2984487804878
TAG51:0FA16:0	error	0.781654545454545	0.654334146341463
DCER(16:0)	error	0.104772727272727	0.0871048780487805
TAG56:6FA18:0	error	1.05176363636364	1.18597073170732
TAG48:4FA18:1	error	0.336690909090909	0.374017073170732
TAG50:1FA16:0	error	101.300745454545	108.535968292683
TAG52:5FA14:0	error	0.440163636363636	0.482370731707317
PE(P16:0/18:2)	error	2.42498181818182	2.22297073170732
