chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.hd4.ready.ignor.norm.qc.fillna.l.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.hd4.ready.ignor.norm.qc.fillna.r.tsv
50	0.92012145631704	1.18022941176471	1.35583559322034
796	0.412471842662254	1.10024705882353	1.11920338983051
100005834	error	1.03172352941176	1.12716440677966
100001580	0.485729510874781	1.02914117647059	1.04578983050847
480	0.0644390416554011	0.996258823529412	1.04017627118644
100001540	error	1.02812941176471	1.3047186440678
339	0.24518841238511	1.31265294117647	1.26883050847458
1110	0.811832175032384	1.05198235294118	1.02189322033898
100015836	0.853235003652792	1.03807647058824	1.04916271186441
100009271	0.754266655569349	1.42438823529412	1.24804237288136
100015638	0.736440219210629	0.996794117647059	1.16363728813559
100021667	error	0.837805882352941	0.955106779661017
100001279	0.25195042006122	0.969464705882353	1.26292203389831
100004208	0.436409942379858	1.32559411764706	1.52080677966102
100003695	0.0277369861924989	1.25831764705882	1.00910508474576
100000802	0.320527686822314	1.11354705882353	1.03757796610169
100002769	error	0.998205882352941	1.07856440677966
100015835	0.443162328741231	1.08838235294118	1.18218305084746
229	0.549002137789503	1.18236470588235	1.17676101694915
100001266	0.435921097946945	0.9804	1.10379152542373
1342	0.746642376767996	0.967770588235294	9.65597118644068
100002102	0.293948827223019	1.07862941176471	1.01253559322034
100020254	error	1.11843529411765	1.37324915254237
1231	0.585101816167615	1.17967058823529	1.16713898305085
100020492	0.130007718677867	1.77316470588235	1.20296101694915
100001402	0.342126327185727	1.87078235294118	1.40191016949153
415	0.0929849934105937	1.04534117647059	1.08333389830508
100003109	0.56011090559155	0.799694117647059	1.13363728813559
275	0.722280300970943	1.05411764705882	1.04028644067797
1143	0.112541785331227	0.931470588235294	1.32606610169492
279	0.140314714885809	1.05647647058824	0.993071186440678
100001198	0.641821239114376	1.23165882352941	1.37580169491525
1648	0.117935600229665	2.28476470588235	2.36924576271186
100001590	0.379779648507277	1.07773529411765	0.992576271186441
100001733	0.452522384736416	1.61005882352941	1.45052203389831
100008933	error	0.889923529411765	1.01924237288136
100001550	0.259730241349408	0.987252941176471	1.47274745762712
1215	error	0.948458823529412	1.00570847457627
100002356	9.93758872506989e-207	0.981023529411765	1.15349152542373
100002749	0.93766931641773	1.31762941176471	1.16058813559322
100006379	0.976967243127843	1.1091	1.05109661016949
100015966	0.801436842098463	1.18938235294118	1.19836610169492
100001392	0.221829678801291	1.38287058823529	1.14716440677966
100020425	0.130848561563781	1.00466470588235	1.09348644067797
100004299	0.871966532911535	1.46251176470588	1.31822033898305
100001734	0.50993000168765	1.0264	1.00215593220339
1002	0.971954411131531	1.09591764705882	1.04598305084746
100001337	error	1.01847058823529	1.32880847457627
100001452	0.560001011930094	1.07399411764706	1.12699830508475
314	0.195934629281525	0.947029411764706	1.26203220338983
100009264	0.924511261112042	1.86852352941176	1.63342372881356
100004634	0.320039140844276	1.04386470588235	6.13553389830509
100000711	0.0436591909268905	1.04325882352941	1.25432881355932
100020536	0.058777292467138	1.71707647058824	2.11373728813559
100004318	0.000628628960350035	0.730182352941177	1.00278474576271
100005850	0.540110144285923	1.34732941176471	1.14348813559322
100006619	0.254822767287352	0.897294117647059	1.15789322033898
356	0.0415746760398562	1.14248235294118	0.980796610169491
1221	0.127096814896005	1.03144117647059	0.983822033898305
100001397	0.232792611468486	1.31363529411765	0.996720338983051
100019981	0.430744546910746	1.35520588235294	1.13260508474576
100001208	error	1.15078823529412	1.24975084745763
503	error	0.996670588235294	1.03879830508475
100006375	0.164226679375198	1.07014705882353	1.77450169491525
100001295	0.0764184566278786	1.07395882352941	1.06196271186441
100020427	0.318821428973111	1.08784705882353	1.11488305084746
100002784	0.00988539595881444	1.10647058823529	1.17980508474576
917	0.473857920448239	1.05851764705882	1.02587627118644
1869	0.637707327679879	27.9072823529412	19.2370711864407
240	error	0.999658823529412	1.07363220338983
798	0.0585369972199444	0.681552941176471	0.947720338983051
100002952	0.616046237312808	1.23897058823529	1.53887457627119
98	error	1.13490588235294	1.09197796610169
100008998	0.863827318252512	1.08502941176471	1.02293220338983
477	0.236559683153871	0.716917647058824	1.04371694915254
100020545	0.932910540935936	1.38015882352941	1.63831694915254
100021666	0.363260405912193	1.01707647058824	1.25484745762712
1256	0.122484259848403	1.04291764705882	1.01419322033898
533	0.378413077809655	1.09068235294118	1.03576271186441
100001757	4.7853334245125e-62	5.80234705882353	3.72115423728814
1024	0.475748600938715	1.42177647058824	1.42599152542373
267	error	0.9684	1.08304745762712
100002113	0.569620262614474	0.846258823529412	0.959101694915254
100001756	0.787746473915639	1.84912352941176	1.86462203389831
100001193	0.425648607328065	1.41282352941176	1.30403898305085
100001668	0.838781498688026	1.09448823529412	1.24432881355932
1124	0.605134099326029	1.01791176470588	1.00371355932203
100021331	error	1.12264705882353	1.28412711864407
1090	0.942954775200485	1.01717058823529	1.2381
566	error	0.993623529411765	1.04108644067797
100003119	0.544216266728404	1.19025294117647	1.15409661016949
100006367	0.789158504803964	1.17348823529412	1.16669152542373
100004322	0.14730384742017	1.24735882352941	1.83992203389831
100001034	0.960004716386277	1.07918823529412	1.16092033898305
112	0.62329532584421	1.25567647058824	1.17655762711864
507	0.805123675502196	0.8731	1.15825084745763
100009233	0.482444768641136	1.63837647058824	1.43003389830508
100000406	0.751583676603931	1.01168235294118	1.00118983050847
100004046	0.786251001148285	1.33277647058824	1.16869830508475
1025	0.703328986848489	1.3276	1.22875084745763
100001106	0.356813860401408	1.33330588235294	1.02322372881356
1128	0.469745211753818	1.04554705882353	1.07247627118644
561	0.0654557547000418	0.981347058823529	1.04951355932203
100001614	0.94948895225102	1.02219411764706	1.33362372881356
100000961	0.569145582752589	1.12878823529412	1.08481525423729
100002397	0.894070856934917	1.24234705882353	1.14473728813559
100009407	0.87077419108666	1.21019411764706	1.04311016949153
100002910	0.99269451941341	1.42398235294118	1.41018644067797
100005946	0.149202055911807	1.44435882352941	1.05050677966102
100019794	0.979377754538933	4.07619411764706	5.3602186440678
100015759	0.477070984237252	1.64809411764706	1.45155423728814
100020417	error	1.04758235294118	1.17783220338983
100001054	0.800190886656566	1.14608823529412	1.16863389830508
100001437	0.5243771050472	0.994488235294118	1.11335084745763
504	0.421219522047373	1.055	1.36857627118644
100001988	0.400344690708746	1.77347058823529	3.2646593220339
1082	0.0944721637241031	0.984894117647059	1.11545084745763
100001403	0.275197433134275	1.50304117647059	1.09619322033898
100001664	0.471449576455562	1.02998823529412	1.02891355932203
461	0.0966463936128372	0.997241176470588	0.989803389830508
100000463	0.853410183432335	1.12297058823529	1.16204237288136
100020208	0.472060190993526	1.24092941176471	1.07423050847458
381	0.0454644439559457	0.923082352941176	1.08694745762712
100010901	error	1.09905882352941	1.08392881355932
100001468	0.704407011021606	1.20525294117647	1.23414237288136
100000840	0.31171981587054	1.05038823529412	1.04028644067797
100020014	error	1.76290588235294	3.77138305084746
100001993	0.445764159910114	1.93005294117647	1.80181016949153
100001051	0.75374318044919	1.22098823529412	1.05327796610169
100006116	0.360594647989173	1.41278235294118	4.83911186440678
1108	0.457079092406631	1.21343529411765	1.22385084745763
100019966	0.588980337191641	1.14447647058824	1.00038813559322
100001743	0.413591378131569	1.06602941176471	1.39615254237288
100001294	error	1.23266470588235	1.10213220338983
100001609	0.515802027416282	0.993982352941177	1.08802033898305
418	2.82014785402346e-183	1.23352352941176	1.05134915254237
100001178	0.784306097733583	6.49708235294118	5.85637118644068
189	0.252992776980314	1.21512941176471	1.08731016949153
563	0.605550682869484	1.00692941176471	1.00739661016949
424	0.503693507454666	1.00127647058824	1.01349661016949
100000776	error	1.12686470588235	1.08704406779661
1001	0.246323863455	1.20293529411765	1.06325084745763
1135	0.867332747306198	2.72084117647059	1.94743050847458
100021093	0.445424143270225	1.21611764705882	1.53016779661017
100020219	error	1.03557647058824	1.20060338983051
194	0.455911087810449	1.03309411764706	1.07786440677966
100008930	0.425727762043177	1.04038823529412	1.0077186440678
340	0.512686808878064	1.06347647058824	1.04795254237288
100010896	0.0735880063777071	0.876447058823529	1.09146779661017
100000787	0.406837603118663	1.17433529411765	1.04648983050847
100000639	0.387593828003182	1.27788235294118	1.27562711864407
100001851	0.982596882970358	1.11710588235294	1.08740508474576
179	error	1.05297058823529	1.69400508474576
100000626	0.356378016675271	0.989805882352941	1.08327966101695
100001605	0.333004301543501	1.22415882352941	1.35952542372881
330	0.377272423968572	1.08247647058824	1.01882372881356
100001162	0.125374965105676	1.05856470588235	1.05904237288136
100001167	0.926015640945351	1.21679411764706	1.082
100002067	0.682696227301942	1.39207058823529	1.40769661016949
100019968	0.388032857080096	1.19733529411765	1.09634406779661
100002014	0.39972227860288	1.13155882352941	3.24652203389831
100004083	0.443452703870519	1.52944705882353	1.33456271186441
100001315	0.875322061317657	1.17831764705882	1.11680338983051
535	0.656727936763314	0.977523529411765	1.0466220338983
93	0.956174519335824	1.14981176470588	1.05639491525424
100001989	0.717220421604288	1.10615294117647	1.23010169491525
100001740	error	1.60894117647059	2.52047796610169
482	error	0.948158823529412	1.02719322033898
1629	0.0766578281250905	1.38247647058824	1.80771355932203
100001399	0.0797379446205288	1.48158823529412	1.12386440677966
376	0.0122712999697746	1.00067647058824	1.05407966101695
342	0.0712763704935245	1.70559411764706	1.95947118644068
100001253	0.76517897651812	1.39207647058824	1.35702881355932
100000708	0.275141684129486	1.38493529411765	1.1233220338983
244	0.0134952387743554	1.00672352941176	1.17266440677966
100006726	0.780216323972262	0.937535294117647	1.13243898305085
100000036	error	1.06181176470588	1.08777457627119
100001257	0.475909770897623	1.34804117647059	1.23102542372881
100000445	error	1.11644117647059	1.22755254237288
100004088	0.476257917162339	1.08348823529412	1.12310677966102
100001423	0.344613874488603	1.29613529411765	1.43688474576271
100001276	0.100443030558441	0.897323529411765	0.989677966101695
100001876	0.312863601726971	0.947605882352941	1.12504237288136
100009082	0.380219038584749	0.986335294117647	1.14332033898305
100001121	0.0024286013942571	3.18557058823529	1.87022881355932
117	0.853182213273947	1.50531176470588	7.10667966101695
100001868	1.8868638237277e-52	1.33824117647059	1.90032033898305
1134	0.845762379735929	1.06284117647059	1.0112186440678
100021012	0.0964602719446099	1.72365882352941	1.25474915254237
100001181	0.57991374900468	1.18977058823529	1.4459406779661
100021467	0.305169770756251	1.37265882352941	1.23068983050847
100000447	error	2.21501176470588	1.49882372881356
1162	0.130368764007185	1.00494117647059	1.0207186440678
100019982	error	1.22985882352941	1.53849661016949
100001613	error	1.05677058823529	1.25414915254237
100006644	0.623841082764052	1.40762352941176	1.19900508474576
100000096	0.226197099737579	0.932452941176471	1.18716271186441
926	0.217467251886907	0.966258823529412	1.16377288135593
100020004	0.374963258435375	1.10936470588235	1.18040508474576
363	0.330596335446137	1.09942352941176	1.02250338983051
1111	0.854751580700472	1.07388823529412	1.12108305084746
100021712	0.656036888084257	1.28860588235294	1.28700847457627
460	0.0433156751290052	0.950694117647059	1.07931355932203
100009331	error	1.67286470588235	1.48068474576271
100000442	0.363652407278833	1.93989411764706	1.45490508474576
100002945	error	0.944941176470588	1.11476440677966
192	0.943958218712506	0.968305882352941	1.04527966101695
100020241	error	0.992670588235294	1.09057796610169
100000580	0.592087207464533	0.984641176470588	1.00021016949153
100002466	0.599291287863968	1.00870588235294	1.01052033898305
849	0.889146222642068	1.48227058823529	1.41833559322034
501	1.27906176863867e-10	33.5810588235294	21.4100627118644
100000282	1.03996848408112e-11	1.11124117647059	1.16620508474576
100001577	0.0514993708182084	1.18417058823529	1.41655084745763
355	0.359807584924991	0.985358823529412	1.02146101694915
100000841	0.656934987612276	0.992129411764706	0.994498305084746
100000846	error	1.04153529411765	3.31074237288136
100004295	0.329899350963454	1.56136470588235	2.18211186440678
100001586	error	1.21982941176471	1.04826440677966
407	0.271465013194453	1.00886470588235	1.05056610169492
1137	0.696475643337785	1.12245882352941	1.10897118644068
100021374	0.154351769859471	0.803088235294118	1.56088474576271
100001593	error	1.2799	1.10106949152542
100015971	0.0158651292169993	1.18492941176471	0.869250847457627
100001022	error	1.11251176470588	1.0417186440678
1094	0.0645298893656807	1.06473529411765	0.960083050847458
100002122	0.418026489333391	1.91640588235294	1.99193389830508
100000706	0.63345980163677	1.21660588235294	1.08005254237288
100001055	0.303943432329732	1.22658823529412	1.2351593220339
1235	error	1.03980588235294	1.05143220338983
100020204	0.00671644345542046	1.30255294117647	1.43419830508475
100015643	0.368597463715765	0.992805882352941	1.07466610169492
313	0.342960703511102	0.945741176470588	1.04685084745763
100001413	0.442314693976164	0.904070588235294	1.18952372881356
100020423	0.0227978659884739	1.04131176470588	1.07411355932203
892	0.659183651569635	0.991270588235294	1.1023186440678
212	0.145713818073907	1.08357058823529	1.04753389830508
100006105	0.0517183266674257	1.13821176470588	2.05138644067797
437	error	1.0846	1.15144576271186
100019892	0.143967162764313	1.04046470588235	1.28998305084746
100005716	0.341182761174054	0.885158823529412	0.868045762711864
537	0.71085677997574	1.09778235294118	1.05161694915254
100001990	0.567303893873633	1.18312352941176	1.64813050847458
100003397	0.786153230303154	1.12259411764706	1.09180847457627
100001320	0.502280600451422	1.05111176470588	0.999803389830508
100005717	0.106068607735806	0.823629411764706	1.13102372881356
100001207	error	1.01711176470588	1.187
100001999	0.506217560502947	1.25594117647059	1.21388474576271
100002488	0.82585131459678	2.95921764705882	2.22137457627119
62	0.392722878086227	1.00425882352941	1.58965593220339
100000467	0.360313183461451	0.863723529411765	1.15941186440678
297	0.305315539569713	0.951458823529412	1.04188305084746
100000285	0.879252628878568	0.906711764705882	1.10110677966102
100006056	0.892053128956199	1.03689411764706	1.05092203389831
100002126	0.460903762133109	2.04365294117647	1.63591186440678
100002129	0.736325353317566	1.18683529411765	1.40563220338983
100020478	0.394981715589241	1.05474705882353	1.19270338983051
100004089	0.0821889695094661	0.922735294117647	1.39118474576271
100001755	0.180156837929182	1.18658823529412	2.31289491525424
100000551	0.697792067265267	1.06940588235294	1.09386271186441
100003260	0.41250721484574	1.00400588235294	1.06233389830508
100010955	0.494508656914197	1.6524	1.29597118644068
100020851	0.542207822449875	1.0827	1.4746813559322
100016069	error	1.58045294117647	1.16446271186441
100002027	0.338663618843799	1.15932941176471	1.33393389830508
1123	0.612051656944623	1.44631764705882	1.37874915254237
100001150	0.847875595764021	1.01860588235294	1.15213389830508
100001657	0.898607638601151	1.14161176470588	1.13297288135593
310	0.388455449817116	1.09705294117647	2.12397288135593
100001314	0.00227640435103949	1.12967647058824	1.04813898305085
452	0.585441795797841	1.43211176470588	1.53263728813559
144	0.368976030754047	0.968052941176471	1.11943389830508
100001182	0.851499745370727	0.970217647058824	1.13828644067797
100015965	0.85524580223079	1.86684705882353	2.05214237288136
100006108	error	1.19974117647059	1.34697288135593
100001400	0.642433871811695	1.36665294117647	1.19593389830508
100004541	0.685790634525922	1.11542941176471	1.07955423728814
932	0.38819010121389	1.10428823529412	1.54147796610169
100001992	error	1.69807647058824	1.68005593220339
100009252	0.0360173841982089	7.0499	3.51154237288136
100021104	0.194501911438972	1.55104117647059	1.35592372881356
100015838	error	1.27165882352941	1.18382881355932
250	0.414014421473379	1.26866470588235	1.3507
100002537	error	1.38931176470588	1.1743813559322
100001658	0.752225335073909	1.16502352941176	1.37588644067797
100020416	0.759035335629329	1.02572352941176	1.15127288135593
100006642	0.0463456372987911	1.57462352941176	1.16786779661017
100001391	0.347700507912135	1.17650588235294	1.08886101694915
825	0.323065612663197	0.936588235294118	1.07857966101695
215	0.327434970045862	0.841652941176471	1.13273728813559
100001026	0.632953633674946	1.61057647058824	1.57576949152542
100020541	0.294926810101769	1.21464705882353	1.05759152542373
100001526	error	1.17897058823529	1.08688813559322
100005384	0.745170352182049	1.06431764705882	1.0233813559322
100020378	0.324321174732419	1.01340588235294	1.21920338983051
100006115	error	1.33643529411765	1.06651016949153
1442	0.7376185185922	1.08344705882353	1.0214813559322
100001843	0.0398067548839109	1.0995	1.09544406779661
100015837	0.929785261948993	1.15798235294118	1.11490169491525
100010834	0.00944594913429305	2.37908235294118	0.999210169491525
100001393	error	1.02688823529412	1.09477796610169
100000015	0.182787107204123	0.9207	1.11167457627119
100003892	error	1.33761176470588	1.36386949152542
100000042	0.0754031481356979	1.05157058823529	1.51746440677966
100020550	0.932101722811223	1.48263529411765	1.52680338983051
182	0.823128462407792	1.30947647058824	1.13
100015723	error	0.944	1.11555423728814
100020343	0.478659114999138	1.19308235294118	1.29745423728814
512	error	1.01364117647059	1.08876610169492
100021100	0.558320523189138	1.39820588235294	1.18123728813559
100002528	error	1.00757647058824	1.01991525423729
100001287	error	0.998582352941176	1.12442372881356
100001229	0.734712791192431	1.19039411764706	1.40875423728814
181	0.887521377367777	1.08708235294118	1.67846779661017
100015831	0.940077789645838	1.10744705882353	1.22925254237288
100020515	0.0377758580593971	0.926988235294118	1.88148305084746
327	error	0.947635294117647	1.05548644067797
100009394	0.400959397388506	1.18028823529412	1.23099830508475
100001596	0.456388423471053	1.27235882352941	1.12329322033898
207	0.562006859264864	0.919276470588235	1.04947966101695
2054	0.944620560738509	1.18989411764706	1.30660847457627
100020259	0.480239872596004	2.13284705882353	1.84765254237288
100020414	0.590309091559233	0.973847058823529	1.16304915254237
100021131	error	1.31455294117647	1.18062542372881
100004499	0.0542446995022276	0.979394117647059	1.16784915254237
880	0.413147084024378	1.06833529411765	0.959628813559322
100002049	0.911897675186601	1.23627058823529	1.93655423728814
100001739	0.510822829958522	1.0734	1.11063050847458
100001126	0.895850924820602	1.07325294117647	1.01100847457627
1113	error	1.00728235294118	1.04391016949153
1083	0.376024143492945	0.995417647058824	1.11453220338983
100001730	0.953288290313502	1.10605882352941	1.07270677966102
100001412	0.914579928484771	1.03882941176471	1.03178305084746
100005996	0.294898850263599	1.4309	1.21591694915254
100015962	error	1.04289411764706	1.23492372881356
100020214	0.150671851250171	1.72588235294118	1.69790338983051
100002514	0.610196062288287	1.19056470588235	1.39088474576271
564	0.174442847136129	1.09217647058824	1.02047457627119
572	0.320061121432403	1.07557647058824	1.00032711864407
231	0.421352730916955	1.01747647058824	1.02846779661017
100000453	0.340943766770562	1.3038	1.09516949152542
100001007	0.0243824620590399	1.22004705882353	0.989322033898305
923	0.537698888879294	1.23229411764706	1.20792033898305
100001247	0.177381834829834	1.78317058823529	1.22999322033898
100000774	0.367684205431277	1.00382941176471	1.2229813559322
800	0.671250619351841	1.04963529411765	0.984772881355932
100021678	error	0.959023529411765	1.16387118644068
100021711	0.0222170821828953	1.79119411764706	1.05987118644068
100001274	0.586328046368869	1.05632352941176	1.0721186440678
100021220	0.648156687095771	1.39058235294118	1.21574237288136
100020253	0.788963627297233	1.16375294117647	1.27030677966102
100001170	0.967744932652405	1.07744117647059	1.10177796610169
100001466	0.748296331483219	0.856529411764706	0.922747457627119
100009406	0.3789173981515	1.33771176470588	1.13672033898305
1026	0.00397948369814097	1.07728823529412	1.15333898305085
100020837	0.117144564945895	0.949805882352941	1.54560508474576
100001006	0.150282982037286	1.26565294117647	1.1238593220339
100003674	0.0564007343689227	1.14945294117647	1.47853898305085
100004396	0.0578154202677748	1.60722941176471	1.13845593220339
100015923	0.400608183274964	1.27296470588235	1.06653220338983
100000265	0.109598224388329	0.960405882352941	1.05848305084746
100001409	0.294569133970198	1.05257647058824	1.02234576271186
100003434	0.1185055567437	1.04379411764706	1.58575593220339
100001334	0.575184342106697	1.07408823529412	1.14273050847458
100001102	error	1.19015294117647	1.89274915254237
1268	0.0449169385557848	1.04273529411765	1.06100508474576
100001300	0.784703030290157	1.13464117647059	1.25403389830508
100021324	0.618251008150505	0.875523529411765	1.10238305084746
100001617	0.480334951153916	1.03978235294118	1.55710338983051
1105	0.440470890677337	1.05241764705882	1.06129491525424
100021502	0.3589658673586	1.07759411764706	1.23401355932203
2051	0.235049364770903	0.969635294117647	1.03198644067797
100001256	0.0586189758636757	1.00967647058824	1.25451525423729
100005466	0.529199466341227	0.993929411764706	1.0588406779661
100002199	0.519741405363394	1.20770588235294	1.26946271186441
338	0.0135945097630864	1.27947058823529	0.983830508474576
100004243	0.667661677918515	0.968847058823529	1.26643220338983
799	0.755819669432808	1.052	1.01636440677966
100008928	error	1.08404117647059	1.17336779661017
815	0.834116557724112	1.01954117647059	1.0210813559322
100001456	0.80176793997109	0.971458823529412	1.04526610169492
1242	0.724089264830797	1.03667058823529	1.02212881355932
100001416	0.173192516213025	2.25201764705882	1.09423559322034
100001462	0.939327075977181	0.827888235294118	0.981698305084746
1087	0.863002034652494	0.999235294117647	1.04408813559322
100020421	0.572557858189388	1.07023529411765	1.03768813559322
100000010	error	1.10209411764706	1.71383898305085
821	0.605066523468401	1.0383	1.04311525423729
100006627	error	1.64255882352941	1.36085084745763
100001277	0.563962761404411	1.16507058823529	1.21037627118644
100021141	0.255979618829168	1.38151764705882	1.22613559322034
100021105	error	1.25117647058824	1.30632203389831
100001950	0.342677488506097	1.16517058823529	1.2651406779661
100020217	0.45325797751272	1.15255294117647	1.04233728813559
100006651	error	1.03498823529412	1.33358305084746
881	0.525249514720903	1.48877647058824	1.11313559322034
100001509	0.364048267612639	1.13196470588235	1.05924576271186
100021709	0.349076148401764	1.15996470588235	1.27378305084746
100001635	0.372478533865441	1.07408823529412	1.74662203389831
