chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.l.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.m.tsv
DAG(18:1/20:1)	error	0.0971352941176471	0.104453658536585
LPC(15:0)	error	0.172676470588235	0.184046341463415
TAG48:3FA18:2	error	4.04617647058824	6.00149512195122
TAG52:6FA22:6	error	0.367823529411765	0.352019512195122
TAG56:7FA18:3	error	0.365252941176471	0.39549756097561
PC(18:0/22:6)	error	13.4465764705882	11.8918268292683
SM(26:1)	error	0.542947058823529	0.537256097560976
TAG48:2FA14:0	error	7.91844117647059	11.8083853658537
TAG48:3FA18:1	error	2.37282941176471	3.44222682926829
DAG(16:1/18:2)	error	0.818547058823529	1.03306829268293
TAG53:6FA18:3	error	2.90361764705882	2.82874878048781
PC(16:0/12:0)	error	0.465858823529412	0.473351219512195
TAG51:5FA18:2	error	0.183623529411765	0.212382926829268
PE(P16:0/20:4)	error	10.8097470588235	9.83685609756098
TAG49:1FA16:1	error	0.226441176470588	0.3401
TAG56:5FA20:1	error	0.381035294117647	0.401417073170732
LPE(18:0)	error	1.08354117647059	1.05791219512195
FFA(20:4)	error	5.49374705882353	5.61445365853659
TAG46:1FA14:1	error	1.04809411764706	1.24061219512195
TAG46:3FA14:0	error	0.167747058823529	0.284987804878049
PE(P18:1/22:5)	error	0.908288235294118	0.871092682926829
TAG50:1FA14:0	error	2.66937058823529	3.29303414634146
TAG56:8FA20:4	error	2.15315294117647	2.60903658536585
TAG56:4FA20:1	error	1.01515882352941	0.981285365853659
MAG(18:3)	error	0.0878294117647059	0.0926317073170732
PE(18:0/20:4)	error	16.4838764705882	16.3759780487805
TAG53:2FA18:1	error	5.84859411764706	6.23134634146341
TAG54:7FA22:5	error	0.255923529411765	0.252987804878049
TAG60:12FA22:6	error	0.313164705882353	0.136885365853659
PC(18:0/20:2)	error	1.51251176470588	1.69427804878049
LPC(18:2)	error	7.80244117647059	7.32421707317073
PC(15:0/18:2)	error	0.977564705882353	1.18869024390244
DAG(18:1/18:1)	error	3.75253529411765	3.8559487804878
TAG56:4FA22:4	error	0.165717647058824	0.198948780487805
TAG56:9FA20:5	error	0.569188235294118	0.487934146341463
TAG49:2FA14:0	error	0.335888235294118	0.467546341463415
PC(16:0/18:3)	error	5.29324117647059	7.1343243902439
LPE(22:5)	error	0.136494117647059	0.155685365853659
TAG54:6FA20:5	error	2.46937647058824	2.15573902439024
TAG56:7FA22:6	error	6.58509411764706	4.3013
TAG51:4FA16:1	error	0.273523529411765	0.31449756097561
TAG52:5FA20:5	error	0.5748	0.604890243902439
SM(20:0)	error	39.1041882352941	43.2918878048781
TAG55:5FA20:4	error	0.279211764705882	0.322509756097561
TAG58:6FA20:4	error	0.147205882352941	0.14420243902439
PE(O18:0/20:4)	error	2.1517	2.0089
DAG(18:2/18:3)	error	0.280423529411765	0.330948780487805
TAG48:4FA18:3	error	0.451864705882353	0.677265853658537
TAG52:0FA16:0	error	2.43604117647059	2.88349756097561
TAG58:9FA22:5	error	0.400170588235294	0.37689756097561
TAG58:9FA22:6	error	1.96977058823529	1.11458780487805
PE(P18:1/16:0)	error	0.198694117647059	0.175946341463415
DAG(14:0/18:2)	error	0.282288235294118	0.390758536585366
TAG54:0FA18:0	error	0.712594117647059	0.682743902439024
TAG56:2FA16:0	error	0.177464705882353	0.239114634146341
TAG56:8FA22:5	error	0.508411764705882	0.485607317073171
PC(16:0/20:2)	error	5.1402	5.66893170731707
PC(15:0/18:1)	error	0.584973529411765	0.745240243902439
TAG56:7FA18:2	error	3.17202352941176	3.3507487804878
LPE(18:1)	error	0.603664705882353	0.59390243902439
TAG50:2FA16:1	error	26.9762352941176	34.744556097561
PC(17:0/18:1)	error	1.14893529411765	1.29120731707317
DAG(16:0/18:1)	error	2.55135294117647	3.11647073170732
LPC(22:5)	error	0.326338235294118	0.31654512195122
TAG46:0FA18:0	error	0.445082352941176	0.657868292682927
PE(18:0/20:5)	error	2.21543529411765	1.89077317073171
LPE(22:4)	error	0.0515588235294118	0.0632390243902439
TAG46:1FA18:1	error	3.585	5.65732926829268
TAG58:10FA20:4	error	0.588023529411765	0.680043902439024
DAG(14:0/16:1)	error	0.0567970588235294	0.0811085365853659
SM(24:0)	error	26.2764352941176	26.8196073170732
TAG53:6FA18:2	error	1.67649411764706	1.6430756097561
HCER(18:0)	error	0.0688117647058824	0.0661634146341463
LPC(20:3)	error	1.80164117647059	1.79089512195122
TAG53:5FA18:2	error	11.5317764705882	11.3177292682927
TAG50:1FA18:0	error	4.43611764705882	5.8042756097561
TAG52:5FA20:3	error	0.306817647058824	0.383307317073171
PE(P16:0/22:5)	error	2.69632941176471	2.59518292682927
TAG44:0FA12:0	error	0.500611764705882	0.891470731707317
TAG55:6FA18:1	error	1.45931176470588	1.4466512195122
PC(20:0/18:2)	error	2.96546470588235	3.20794878048781
PE(P18:0/18:1)	error	1.00459411764706	1.00475853658537
MAG(18:2)	error	0.101258823529412	0.102580487804878
TAG52:5FA18:2	error	16.9556882352941	18.2035170731707
SM(16:0)	error	164.170641176471	164.11677804878
TAG49:1FA18:1	error	2.1795	3.0260487804878
FFA(14:0)	error	34.5577117647059	35.8353243902439
TAG56:4FA20:4	error	0.538947058823529	0.535163414634146
TAG46:2FA18:2	error	1.49108823529412	2.79048048780488
FFA(16:0)	error	638.072341176471	637.098531707317
TAG52:5FA22:5	error	0.341441176470588	0.440365853658537
PE(P18:1/20:3)	error	0.465894117647059	0.488309756097561
TAG56:8FA18:3	error	0.450935294117647	0.502943902439024
TAG46:3FA16:1	error	0.226835294117647	0.36780243902439
TAG50:1FA18:1	error	49.0010764705882	63.7171512195122
TAG44:0FA16:0	error	1.34562941176471	2.36971463414634
CE(22:5)	error	2.29442941176471	2.41233170731707
TAG49:2FA16:1	error	0.682641176470588	0.927763414634146
TAG53:4FA18:1	error	17.5967235294118	17.3710634146341
TAG52:3FA20:3	error	0.835588235294118	1.21184146341463
TAG49:1FA17:0	error	0.455447058823529	0.672607317073171
TAG56:7FA18:1	error	3.34035294117647	2.98817804878049
TAG50:2FA18:0	error	1.5769	2.07203658536585
TAG44:2FA16:0	error	0.395817647058824	0.633626829268293
TAG44:3FA18:2	error	0.142502941176471	0.225513414634146
TAG47:0FA15:0	error	0.250052941176471	0.397819512195122
TAG54:7FA16:1	error	0.545911764705882	0.5656
TAG52:3FA20:2	error	0.609323529411765	0.761429268292683
TAG52:5FA16:1	error	8.61612352941176	8.89108292682927
TAG51:2FA15:0	error	2.23892352941176	2.54686829268293
TAG54:7FA20:4	error	1.32738235294118	1.63845609756098
PE(P18:1/18:2)	error	1.75404705882353	1.76553414634146
TAG52:1FA16:1	error	0.427117647058824	0.461712195121951
TAG47:1FA15:0	error	0.302982352941176	0.474824390243902
TAG50:5FA14:0	error	0.548188235294118	0.695678048780488
TAG55:1FA16:0	error	1.00272941176471	0.728539024390244
TAG56:3FA18:0	error	0.406823529411765	0.42490243902439
TAG50:2FA14:0	error	13.3456529411765	15.4783073170732
TAG56:2FA18:1	error	1.64930588235294	1.62685609756098
TAG51:3FA18:2	error	3.77796470588235	4.55374146341463
PC(16:0/16:1)	error	8.36585882352941	11.3043682926829
TAG51:1FA16:0	error	2.4051	3.2861243902439
TAG52:3FA18:1	error	182.663005882353	193.786809756098
TAG56:4FA18:1	error	2.50062941176471	2.41701707317073
TAG54:4FA20:1	error	0.305788235294118	0.330563414634146
TAG56:7FA18:0	error	0.232082352941176	0.202629268292683
TAG54:4FA18:3	error	1.99438823529412	2.14059024390244
TAG56:7FA20:3	error	0.669782352941176	0.74039756097561
PE(18:0/18:1)	error	1.79822941176471	1.8735487804878
TAG50:4FA14:1	error	0.647170588235294	0.766621951219512
TAG47:2FA18:2	error	0.197323529411765	0.308282926829268
TAG50:5FA18:1	error	0.168694117647059	0.203973170731707
TAG53:4FA18:0	error	1.11240588235294	1.11112926829268
PC(16:0/20:3)	error	56.0828058823529	66.2131487804878
TAG56:6FA18:2	error	2.53408235294118	2.69842682926829
PC(14:0/20:4)	error	3.60245294117647	3.99397804878049
PC(18:1/22:5)	error	1.20486470588235	1.29480853658537
LCER(24:1)	error	0.276482352941176	0.283624390243902
DAG(15:0/18:1)	error	0.0981764705882353	0.129946341463415
TAG45:1FA16:0	error	0.0977411764705882	0.154185365853659
TAG56:4FA20:3	error	0.682011764705882	0.699590243902439
TAG60:10FA22:6	error	0.219682352941176	0.131356097560976
TAG54:5FA22:1	error	0.227270588235294	0.231534146341463
PE(16:0/22:6)	error	4.41178823529412	3.9797
LPE(18:2)	error	0.383058823529412	0.435890243902439
TAG54:6FA20:4	error	8.32767058823529	9.97796585365854
TAG54:2FA18:1	error	31.6224411764706	31.4960951219512
TAG56:8FA16:1	error	0.357317647058824	0.257482926829268
TAG58:9FA20:4	error	0.748511764705882	0.894214634146342
PE(16:0/18:1)	error	0.788535294117647	0.942609756097561
DAG(16:1/16:1)	error	0.0895294117647059	0.103551219512195
PC(18:1/22:6)	error	3.36061470588235	3.0699743902439
TAG52:4FA20:2	error	0.224517647058824	0.257
TAG42:0FA16:0	error	0.596911764705882	1.01398536585366
TAG52:2FA20:1	error	0.499105882352941	0.636165853658537
TAG52:4FA16:1	error	22.5572470588235	22.693012195122
TAG58:8FA22:5	error	0.880605882352941	0.794041463414634
TAG56:8FA16:0	error	1.28130588235294	0.900926829268293
FFA(20:2)	error	1.99716470588235	9.24489024390244
TAG46:3FA18:1	error	0.407311764705882	0.572187804878049
TAG50:4FA20:4	error	0.412935294117647	0.662090243902439
TAG53:2FA17:0	error	3.00515882352941	3.22804634146341
PE(18:1/18:2)	error	1.75000588235294	2.05819512195122
TAG51:1FA17:0	error	2.02222352941176	2.6529
TAG54:2FA20:2	error	0.277723529411765	0.305556097560976
TAG56:6FA18:1	error	5.52572941176471	5.55045121951219
FFA(22:1)	error	12.2386	12.881243902439
LPC(16:1)	error	0.970017647058824	1.04521463414634
PC(14:0/20:3)	error	0.822155882352941	1.05685243902439
TAG48:3FA12:0	error	1.915	2.82007804878049
TAG54:6FA16:0	error	3.29518235294118	3.61640975609756
TAG46:0FA14:0	error	2.03864705882353	3.41263902439024
FFA(22:5)	error	4.49609411764706	4.6642243902439
TAG56:2FA20:1	error	0.331241176470588	0.338792682926829
TAG58:5FA18:1	error	0.195	0.197614634146341
TAG50:4FA20:3	error	0.0979941176470588	0.143812195121951
TAG52:1FA20:0	error	0.274729411764706	0.359414634146341
PE(O18:0/22:5)	error	0.401182352941176	0.443219512195122
TAG53:7FA18:3	error	0.340058823529412	0.334114634146341
TAG50:3FA18:0	error	0.249811764705882	0.332470731707317
TAG46:3FA18:3	error	0.160629411764706	0.288758536585366
TAG54:7FA18:1	error	0.776235294117647	0.704351219512195
TAG55:4FA18:2	error	0.375023529411765	0.44649756097561
PE(P18:0/22:6)	error	7.90754117647059	6.57480243902439
FFA(18:1)	error	125.715105882353	132.449990243902
TAG50:5FA20:4	error	0.228294117647059	0.340409756097561
TAG53:3FA18:1	error	11.1215647058824	11.2482170731707
TAG50:5FA16:1	error	0.267147058823529	0.3514
TAG50:4FA16:1	error	2.37818235294118	2.99640243902439
TAG52:4FA20:4	error	2.36924705882353	3.30838536585366
PC(18:1/20:5)	error	1.80715	1.81131219512195
DAG(18:2/20:4)	error	0.4565	0.556490243902439
TAG54:7FA18:2	error	4.22121764705882	4.16187804878049
TAG56:7FA22:4	error	0.176964705882353	0.201926829268293
DAG(18:2/22:6)	error	0.140723529411765	0.0816146341463415
TAG49:2FA15:0	error	1.19312941176471	1.68762682926829
TAG46:3FA12:0	error	0.244811764705882	0.415446341463415
TAG47:0FA16:0	error	0.563676470588235	0.904970731707317
PC(18:2/18:2)	error	12.5216	14.2602097560976
PC(18:2/20:3)	error	1.95858235294118	2.27011951219512
CE(15:0)	error	5.37398823529412	6.29022926829268
TAG54:1FA16:0	error	0.652547058823529	0.798856097560976
TAG49:2FA17:0	error	0.200970588235294	0.299421951219512
TAG54:8FA18:3	error	0.5587	0.551443902439024
DAG(16:1/18:0)	error	0.199305882352941	0.214063414634146
PC(16:0/18:0)	error	12.4593588235294	13.5842756097561
TAG54:5FA18:3	error	8.12608235294118	7.77680243902439
LPE(20:3)	error	0.135452941176471	0.155736585365854
TAG55:1FA18:1	error	0.561170588235294	0.506029268292683
TAG55:2FA18:2	error	0.424405882352941	0.3944
PC(18:0/20:4)	error	95.3307588235294	95.8611268292683
TAG54:5FA20:3	error	3.12810588235294	3.55410975609756
TAG56:3FA20:1	error	1.19310588235294	1.10269756097561
TAG48:3FA14:1	error	1.02517058823529	1.57309512195122
TAG56:8FA20:5	error	1.22626470588235	1.0524487804878
DAG(14:0/16:0)	error	0.178794117647059	0.285190243902439
SM(26:0)	error	0.278952941176471	0.295278048780488
TAG51:4FA18:2	error	1.61621176470588	1.89888536585366
TAG56:7FA16:0	error	3.00502352941176	2.51483414634146
TAG48:4FA18:2	error	1.23788235294118	1.87058292682927
TAG50:5FA18:3	error	0.635094117647059	0.825621951219512
TAG53:0FA16:0	error	0.755441176470588	0.750248780487805
TAG44:1FA16:1	error	0.299488235294118	0.519436585365854
TAG60:11FA22:6	error	0.285394117647059	0.171765853658537
LPC(20:0)	error	0.375964705882353	0.348546341463415
TAG52:4FA14:0	error	0.369041176470588	0.467424390243902
TAG53:6FA18:1	error	2.86511764705882	2.80757804878049
PI(18:1/18:2)	error	0.807194117647059	0.932073170731707
TAG52:4FA18:0	error	0.299023529411765	0.35020487804878
PE(18:1/20:3)	error	0.271688235294118	0.328839024390244
MAG(16:1)	error	0.0517	0.0512890243902439
SM(22:0)	error	48.9254	53.7802609756098
TAG55:8FA20:4	error	0.402576470588235	0.396207317073171
TAG58:6FA18:1	error	0.603994117647059	0.58990243902439
TAG56:5FA16:0	error	1.30447647058824	1.50383414634146
DAG(18:2/20:5)	error	0.145305882352941	0.125770731707317
TAG58:2FA18:1	error	0.491176470588235	0.423734146341463
CE(22:0)	error	0.718964705882353	0.718178048780488
TAG54:5FA22:4	error	0.314711764705882	0.424817073170732
TAG58:3FA18:1	error	0.282276470588235	0.277314634146341
TAG56:3FA20:2	error	0.214094117647059	0.214580487804878
TAG52:2FA18:2	error	20.2581941176471	23.3693243902439
TAG53:4FA16:0	error	0.254535294117647	0.308548780487805
LCER(22:1)	error	0.0623470588235294	0.0639878048780488
LPC(20:4)	error	2.73192352941176	2.40001951219512
TAG48:2FA12:0	error	2.1576	2.89019268292683
TAG58:7FA22:4	error	0.294911764705882	0.315731707317073
PC(18:0/18:0)	error	1.02045882352941	1.06887073170732
CE(18:3)	error	39.5293588235294	47.7017024390244
TAG51:4FA20:4	error	0.123011764705882	0.164985365853659
TAG56:4FA20:2	error	0.792994117647059	0.769804878048781
DAG(15:0/18:2)	error	0.120764705882353	0.324465853658537
TAG46:1FA16:0	error	3.28119411764706	5.74308048780488
DAG(16:0/16:0)	error	0.638570588235294	0.893556097560976
TAG54:5FA18:2	error	44.7254705882353	46.4365951219512
TAG42:1FA12:0	error	0.316867647058824	0.562479268292683
DAG(18:1/20:2)	error	0.161441176470588	0.163975609756098
TAG52:7FA16:0	error	0.380370588235294	0.50519756097561
TAG55:5FA18:1	error	0.299352941176471	0.319353658536585
TAG52:2FA20:0	error	0.150217647058824	0.187024390243902
TAG46:1FA14:0	error	2.64277058823529	4.29183902439024
DAG(16:1/20:2)	error	0.0674647058823529	0.0787560975609756
TAG53:5FA18:1	error	9.14773529411765	8.94344390243903
CER(18:0)	error	0.114617647058824	0.115126829268293
CE(24:1)	error	0.485647058823529	0.473875609756098
PC(18:2/20:4)	error	9.82188823529412	10.3100317073171
PC(16:0/16:0)	error	14.5198	15.4916634146341
TAG50:6FA20:4	error	0.0947058823529412	0.146763414634146
TAG52:2FA18:0	error	14.1168705882353	17.0796780487805
TAG55:2FA18:1	error	0.424911764705882	0.489287804878049
CER(24:1)	error	0.612629411764706	0.606475609756098
PE(18:0/18:2)	error	6.73835882352941	7.98925609756098
TAG52:0FA18:0	error	3.69765882352941	3.98800243902439
TAG50:4FA14:0	error	3.93959411764706	4.86378048780488
TAG52:2FA20:2	error	0.426658823529412	0.595814634146342
TAG58:6FA18:0	error	0.280670588235294	0.262743902439024
TAG55:6FA20:4	error	0.383723529411765	0.425334146341463
PE(P18:0/22:4)	error	2.69821176470588	2.82040975609756
TAG51:2FA18:1	error	7.00002352941176	8.16673170731707
TAG50:2FA18:2	error	27.5227529411765	37.4595487804878
TAG53:3FA18:2	error	3.26776470588235	3.60222682926829
CER(24:0)	error	1.71373529411765	1.76720731707317
DCER(22:1)	error	0.0626058823529412	0.0604926829268293
TAG46:2FA12:0	error	1.203	2.13667073170732
SM(22:1)	error	32.4187235294118	33.4749780487805
TAG48:1FA16:0	error	16.1673294117647	25.4301414634146
TAG56:3FA18:2	error	0.469352941176471	0.519236585365854
DAG(18:2/22:5)	error	0.108041176470588	0.102163414634146
TAG57:9FA22:6	error	3.53079411764706	3.44660487804878
PC(18:1/18:1)	error	12.4156352941176	12.1081463414634
TAG52:4FA22:4	error	0.1193	0.163687804878049
PI(16:0/20:3)	error	0.341488235294118	0.40770243902439
TAG50:2FA20:2	error	0.125835294117647	0.185319512195122
TAG58:10FA22:6	error	0.953782352941177	0.520353658536585
TAG54:4FA22:1	error	0.230829411764706	0.220473170731707
TAG42:0FA14:0	error	0.342547058823529	0.677653658536585
TAG47:0FA17:0	error	0.159270588235294	0.235636585365854
TAG48:2FA16:1	error	4.56743529411765	6.8991756097561
TAG54:3FA20:2	error	2.31077058823529	2.45213170731707
TAG42:1FA16:1	error	0.121764705882353	0.176251219512195
FFA(18:4)	error	3.105	3.12824634146341
DAG(16:0/22:6)	error	0.0593	0.0496439024390244
SM(14:0)	error	16.0456823529412	17.1802902439024
TAG47:1FA16:1	error	0.1675	0.27000243902439
TAG51:4FA15:0	error	0.854217647058824	1.03741707317073
TAG47:2FA16:1	error	0.0855	0.132051219512195
PC(16:0/22:6)	error	55.3103176470588	47.1761219512195
LPC(17:0)	error	0.665952941176471	0.624126829268293
TAG55:3FA18:1	error	0.756605882352941	0.855834146341463
TAG46:3FA18:2	error	0.621076470588235	0.979126829268293
TAG53:1FA17:0	error	0.551523529411765	0.622046341463415
HCER(24:0)	error	0.673070588235294	0.67500243902439
TAG53:6FA20:4	error	0.133305882352941	0.1642
TAG54:3FA18:2	error	18.7392117647059	19.7002195121951
TAG48:5FA18:3	error	0.133935294117647	0.200736585365854
TAG50:2FA14:1	error	0.233464705882353	0.287460975609756
TAG52:4FA22:1	error	0.1531	0.167309756097561
TAG52:1FA16:0	error	27.8933235294118	30.8500829268293
TAG54:4FA16:1	error	0.563958823529412	0.584485365853659
TAG48:4FA12:0	error	0.689511764705882	1.02806097560976
TAG58:7FA16:0	error	0.187723529411765	0.2011
TAG51:2FA16:0	error	3.97875294117647	4.97094390243902
TAG56:6FA18:3	error	0.219482352941176	0.226870731707317
LCER(16:0)	error	3.21068823529412	3.31043414634146
TAG52:6FA18:2	error	1.58987058823529	1.74994390243902
DCER(22:2)	error	0.0892294117647059	0.0946512195121951
DAG(18:0/18:3)	error	0.0552823529411765	0.0673439024390244
TAG48:2FA18:2	error	6.32531176470588	10.0744292682927
LPC(20:1)	error	0.310017647058824	0.268909756097561
TAG54:8FA20:5	error	0.338082352941177	0.312129268292683
FFA(22:0)	error	6.15085294117647	6.26006341463415
TAG53:1FA18:1	error	0.978829411764706	1.10089512195122
TAG55:6FA20:3	error	2.1904	2.20558048780488
TAG51:4FA18:3	error	0.365270588235294	0.473063414634146
TAG58:10FA22:5	error	0.111464705882353	0.0942414634146341
CE(20:0)	error	0.811505882352941	0.724165853658537
FFA(14:1)	error	3.11261176470588	3.92052682926829
TAG48:1FA16:1	error	3.23737647058824	5.51030487804878
TAG53:2FA18:0	error	0.893311764705882	0.98020243902439
TAG54:6FA18:2	error	18.5849176470588	20.1957024390244
FFA(12:0)	error	9.47616470588235	10.6396292682927
TAG51:1FA18:0	error	0.577523529411765	0.726960975609756
DAG(18:1/22:6)	error	0.169717647058824	0.108865853658537
DAG(18:1/20:3)	error	0.246794117647059	0.276578048780488
CE(20:3)	error	27.1089823529412	30.2430634146341
TAG36:0FA12:0	error	0.082214705882353	0.350328048780488
TAG53:2FA18:2	error	0.535147058823529	0.641726829268293
TAG53:1FA16:0	error	0.4004	0.50280487804878
DAG(16:0/18:3)	error	0.141217647058824	0.206929268292683
PC(18:2/22:6)	error	1.73374117647059	1.86708780487805
PC(16:0/20:5)	error	14.8496529411765	14.1970292682927
TAG47:2FA14:0	error	0.151623529411765	0.240856097560976
PE(18:0/22:6)	error	5.33119411764706	4.90190243902439
HCER(24:1)	error	0.460111764705882	0.448512195121951
PI(18:0/16:0)	error	0.146723529411765	0.173326829268293
TAG53:4FA18:2	error	3.40208235294118	3.55406341463415
TAG54:5FA16:1	error	0.751958823529412	0.851951219512195
PE(16:0/20:4)	error	2.53982352941176	2.6934756097561
TAG52:1FA18:0	error	21.4498529411765	23.9787585365854
PI(18:1/18:1)	error	1.12789411764706	1.1959756097561
TAG54:5FA20:4	error	11.0131647058824	12.5864243902439
DAG(18:1/18:2)	error	8.55958235294118	8.83902195121951
TAG56:8FA18:2	error	2.02921764705882	1.81896829268293
TAG56:8FA18:1	error	0.704529411764706	0.633524390243902
TAG46:1FA16:1	error	1.016	1.76020487804878
TAG53:5FA18:3	error	0.432317647058824	0.45689756097561
DAG(18:0/18:1)	error	0.601717647058824	0.661321951219512
TAG42:1FA14:0	error	0.172	0.260687804878049
DAG(16:0/18:0)	error	0.635488235294118	0.751948780487805
TAG46:2FA16:1	error	0.744341176470588	1.21346097560976
TAG56:7FA16:1	error	0.323494117647059	0.306507317073171
PC(18:0/22:5)	error	4.62978823529412	5.23375609756098
TAG47:1FA17:0	error	0.0984647058823529	0.147407317073171
TAG49:0FA17:0	error	0.393994117647059	0.593575609756098
PC(18:0/22:4)	error	1.81224117647059	2.10836829268293
TAG54:8FA22:6	error	0.473641176470588	0.329919512195122
LCER(20:0)	error	0.0623764705882353	0.0619658536585366
TAG44:1FA14:0	error	0.639876470588235	1.11154634146341
TAG50:3FA20:3	error	0.236764705882353	0.368934146341463
TAG54:5FA18:0	error	1.10411176470588	1.21467073170732
TAG48:1FA14:0	error	10.7324117647059	15.644256097561
TAG40:0FA12:0	error	0.151317647058824	0.442417073170732
DAG(16:0/20:4)	error	0.211564705882353	0.272712195121951
TAG52:6FA16:1	error	1.25261764705882	1.35700731707317
TAG54:0FA16:0	error	0.1886	0.254090243902439
CE(22:1)	error	0.242947058823529	0.245492682926829
DAG(16:0/20:3)	error	0.0834647058823529	0.108441463414634
TAG52:4FA20:3	error	1.02318823529412	1.32931707317073
TAG51:3FA16:1	error	0.696229411764706	0.818436585365854
TAG52:3FA20:0	error	0.414758823529412	0.45340487804878
TAG47:1FA18:1	error	0.383352941176471	0.569107317073171
TAG53:3FA17:0	error	3.20130588235294	3.45336341463415
TAG54:7FA20:5	error	1.96010588235294	1.70936829268293
TAG56:6FA20:5	error	0.487482352941176	0.3925
TAG50:0FA18:0	error	4.93681176470588	6.44973170731707
TAG50:4FA18:1	error	1.25925294117647	1.54440487804878
PE(18:1/22:5)	error	0.429911764705882	0.429507317073171
TAG46:2FA18:1	error	1.37369411764706	1.91603170731707
TAG47:1FA14:0	error	0.350282352941176	0.518870731707317
PC(18:0/18:1)	error	27.3711529411765	28.6723487804878
TAG50:0FA16:0	error	12.7400294117647	16.7915073170732
TAG54:6FA22:6	error	1.18839411764706	1.03006585365854
TAG56:7FA20:4	error	5.22559411764706	5.82116829268293
TAG52:4FA16:0	error	66.1127705882353	74.138612195122
TAG42:1FA16:0	error	0.270997058823529	0.402037804878049
LPC(22:6)	error	0.400920588235294	0.311820731707317
PI(18:0/20:2)	error	0.197288235294118	0.228937804878049
TAG52:2FA18:1	error	252.739535294118	265.221758536585
TAG52:3FA16:1	error	22.2233470588235	22.2601463414634
TAG51:3FA18:3	error	0.131923529411765	0.196360975609756
TAG52:7FA18:1	error	0.199458823529412	0.245548780487805
DAG(18:1/22:5)	error	0.151582352941176	0.143739024390244
TAG56:5FA20:2	error	0.700447058823529	0.703865853658537
TAG46:1FA18:0	error	0.221697058823529	0.27555487804878
TAG56:5FA20:4	error	4.1468	4.00814390243902
TAG56:2FA20:0	error	0.759247058823529	0.746841463414634
DAG(18:0/18:2)	error	0.670058823529412	0.790873170731707
DAG(16:0/20:5)	error	0.0632647058823529	0.060590243902439
PC(18:1/20:3)	error	5.60024117647059	6.66462682926829
DAG(14:1/16:0)	error	0.122805882352941	0.10019512195122
TAG48:5FA18:2	error	0.1327	0.195509756097561
TAG54:3FA18:0	error	19.1851529411765	20.200312195122
TAG49:3FA16:0	error	0.171482352941176	0.2469
TAG49:3FA16:1	error	0.2988	0.402914634146341
FFA(20:0)	error	11.1832470588235	11.6752926829268
PE(P18:1/18:1)	error	0.590429411764706	0.563187804878049
TAG54:8FA20:4	error	0.169994117647059	0.219790243902439
CE(14:1)	error	0.785405882352941	1.05479024390244
SM(20:1)	error	8.08794117647059	8.2984487804878
TAG51:0FA16:0	error	0.488711764705882	0.654334146341463
DCER(16:0)	error	0.0824411764705882	0.0871048780487805
TAG56:6FA18:0	error	1.26006470588235	1.18597073170732
TAG48:4FA18:1	error	0.264735294117647	0.374017073170732
TAG50:1FA16:0	error	82.9322764705882	108.535968292683
TAG52:5FA14:0	error	0.378270588235294	0.482370731707317
