chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.h.tsv	/Users/m221138/RA_project/data/filled_qc_data/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv
DAG(16:1/18:3)	error	0.0587454545454545	0.0625864406779661
CER(20:0)	error	0.109554545454545	0.107345762711864
PC(18:2/20:5)	error	1.35508181818182	1.29282711864407
TAG52:5FA18:3	error	9.53946363636364	12.756286440678
TAG51:0FA18:0	error	0.507672727272727	0.37761186440678
TAG55:3FA18:2	error	0.320581818181818	0.3565
TAG42:2FA18:2	error	0.278	0.609818644067797
PC(14:0/18:2)	error	5.48279090909091	5.40648644067797
TAG50:3FA14:0	error	13.4966181818182	15.8596694915254
TAG54:5FA20:2	error	0.264072727272727	0.354145762711864
FFA(20:3)	error	2.07582727272727	2.18997288135593
TAG56:6FA16:0	error	2.64183636363636	3.25153050847458
PI(16:0/18:1)	error	1.70650909090909	1.35460508474576
TAG52:3FA18:3	error	2.10919090909091	2.38689322033898
TAG58:10FA18:2	error	0.305390909090909	0.354240677966102
LPC(16:0)	error	68.6465909090909	74.6544457627119
TAG44:2FA16:1	error	0.268072727272727	0.198233898305085
TAG56:10FA18:2	error	0.247263636363636	0.279391525423729
TAG56:5FA18:0	error	1.45776363636364	1.72177796610169
DAG(14:0/20:0)	error	0.0956	0.0738745762711864
TAG52:1FA20:1	error	0.587090909090909	0.554227118644068
CE(14:0)	error	27.5549727272727	23.5306813559322
DAG(18:1/22:4)	error	0.0406090909090909	0.0475864406779661
PC(18:0/20:3)	error	24.9119727272727	20.5375779661017
TAG54:2FA18:0	error	19.7426818181818	20.509479661017
TAG56:7FA22:5	error	2.36286363636364	3.09864576271186
PE(18:0/20:3)	error	1.57330909090909	1.44114576271186
TAG51:1FA15:0	error	0.596918181818182	0.489125423728814
TAG58:7FA18:1	error	0.828209090909091	1.04903559322034
PI(18:0/20:3)	error	2.66892727272727	2.44830677966102
TAG51:4FA18:1	error	1.09481818181818	1.14845084745763
TAG52:6FA18:3	error	1.52099090909091	2.15292372881356
TAG44:2FA14:0	error	0.372254545454545	0.62468813559322
TAG50:5FA14:1	error	0.314681818181818	0.32944406779661
TAG54:2FA18:2	error	2.87803636363636	2.81853220338983
TAG48:2FA16:0	error	13.2379	11.7968152542373
TAG56:6FA20:2	error	0.259790909090909	0.350201694915254
TAG56:5FA18:2	error	1.18472727272727	1.52237457627119
CER(16:0)	error	0.427463636363636	0.41306779661017
PC(18:2/18:3)	error	1.27043636363636	1.2941593220339
TAG49:2FA18:2	error	1.68378181818182	1.55953559322034
TAG54:3FA20:1	error	1.49402727272727	1.7977813559322
TAG44:0FA18:0	error	4.03310909090909	4.05587627118644
TAG54:1FA18:0	error	6.13939090909091	5.77842542372881
FFA(20:1)	error	2.87399090909091	6.71556610169492
TAG48:4FA14:0	error	0.258063636363636	0.26868813559322
TAG48:3FA16:1	error	2.25512727272727	2.27616271186441
TAG49:3FA18:3	error	0.186372727272727	0.178181355932203
SM(18:0)	error	29.2268909090909	31.6708983050847
PE(P18:0/18:2)	error	4.77490909090909	4.89671694915254
TAG53:2FA16:0	error	1.18028181818182	1.20535593220339
PC(18:1/18:3)	error	1.10891818181818	1.06750508474576
TAG53:4FA20:4	error	0.170609090909091	0.141542372881356
TAG46:3FA16:0	error	0.326618181818182	0.396815254237288
LPC(18:1)	error	11.4962818181818	11.6623050847458
TAG50:2FA18:1	error	61.2018090909091	59.5812542372881
PI(18:0/18:1)	error	1.75363636363636	1.42863389830508
TAG48:1FA18:1	error	17.8777454545455	15.589913559322
TAG54:4FA18:0	error	8.35951818181818	10.3863220338983
TAG54:6FA16:1	error	0.798545454545455	0.825689830508475
TAG56:6FA20:4	error	6.49087272727273	7.05235254237288
PC(20:0/20:4)	error	1.61925454545455	1.80276440677966
TAG54:1FA20:0	error	1.76473636363636	1.48731186440678
TAG44:2FA18:2	error	0.857936363636364	1.14807966101695
PC(18:0/20:5)	error	8.27774545454545	8.0016
TAG58:7FA22:6	error	0.698572727272727	0.686669491525424
TAG52:3FA22:1	error	0.0954	0.120869491525424
CE(16:1)	error	105.000981818182	91.3492271186441
TAG54:2FA20:1	error	2.26119090909091	2.46117966101695
TAG44:1FA16:0	error	1.84059090909091	1.34117966101695
DAG(16:0/16:1)	error	0.273	0.247866101694915
TAG46:3FA14:1	error	0.194836363636364	0.161237288135593
TAG52:6FA20:4	error	0.773154545454545	0.735928813559322
CE(16:0)	error	328.120618181818	335.906942372881
PE(P18:0/20:3)	error	1.36543636363636	1.24192711864407
DAG(12:0/16:0)	error	0.190372727272727	0.220573728813559
TAG45:0FA14:0	error	0.256645454545455	0.195405084745763
FFA(18:2)	error	57.9679818181818	74.0601271186441
LPE(16:0)	error	0.881518181818182	0.89851186440678
CE(20:1)	error	2.03836363636364	2.25676440677966
DCER(22:0)	error	0.180063636363636	0.157072881355932
PC(14:0/18:1)	error	4.68654545454545	3.97102203389831
