chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/2class/MLR.clp.sc.ready.ignor.norm.qc.fillna.r.tsv	/Users/m221138/RA_project/data/filled_qc_data/2class/MLR.clp.sc.ready.ignor.norm.qc.fillna.other.tsv
TAG55:5FA18:1	0.399787028783543	0.335935593220339	0.313821739130435
TAG52:2FA20:0	error	0.185257627118644	0.177657971014493
TAG46:1FA14:0	0.817173532769163	3.69860847457627	3.95357536231884
DAG(16:1/20:2)	0.335983132417356	0.0675525423728814	0.0748724637681159
TAG53:5FA18:1	0.978874118707525	9.03175593220339	9.00274927536232
CER(18:0)	0.526026163624123	0.108493220338983	0.113531884057971
CE(24:1)	0.298361471478432	0.451357627118644	0.470891304347826
PC(18:2/20:4)	0.963072754476498	9.9763813559322	10.0958492753623
PC(16:0/16:0)	0.24045266023547	16.1031762711864	15.389484057971
TAG50:6FA20:4	0.503342607583152	0.148508474576271	0.131228985507246
TAG52:2FA18:0	1.41798416362748e-116	16.572506779661	16.269531884058
TAG55:2FA18:1	0.16438134778761	0.72231186440678	0.482234782608696
CER(24:1)	0.516147706387884	0.607359322033898	0.606353623188406
PE(18:0/18:2)	error	7.97748305084746	7.58071594202899
TAG52:0FA18:0	error	4.28534745762712	4.0766
TAG50:4FA14:0	0.172535391963229	5.25932033898305	4.49455072463768
TAG52:2FA20:2	0.825685732312789	0.482128813559322	0.537039130434783
TAG58:6FA18:0	error	0.292576271186441	0.266298550724638
TAG55:6FA20:4	0.246448694602346	0.378728813559322	0.408084057971014
PE(P18:0/22:4)	0.256521880879866	2.94356949152542	2.82921449275362
TAG51:2FA18:1	0.795746759358548	7.55079491525424	7.82307826086956
TAG50:2FA18:2	0.583296633523252	33.2206728813559	34.0231260869565
TAG53:3FA18:2	0.575561454822959	3.60182542372881	3.46757971014493
CER(24:0)	0.725590673185458	1.90453728813559	1.80308695652174
DCER(22:1)	0.795696907649777	0.0638338983050847	0.062104347826087
TAG46:2FA12:0	error	2.96073559322034	1.9308
SM(22:1)	0.818431745770431	34.139806779661	33.3190188405797
TAG48:1FA16:0	0.877670393738168	20.2252186440678	23.177531884058
TAG56:3FA18:2	0.63723953425095	0.561757627118644	0.517786956521739
DAG(18:2/22:5)	0.803332242762298	0.0992542372881356	0.100060869565217
TAG57:9FA22:6	error	3.46726610169492	3.47145217391304
PC(18:1/18:1)	0.473193400636409	12.9220728813559	12.4575507246377
TAG52:4FA22:4	0.792455267802879	0.131801694915254	0.148402898550725
PI(16:0/20:3)	0.60062124748484	0.424291525423729	0.404433333333333
TAG50:2FA20:2	0.962911485611278	0.158861016949153	0.169015942028986
TAG58:10FA22:6	0.936449988831817	0.875713559322034	0.653710144927536
TAG54:4FA22:1	0.159304518283351	0.247361016949153	0.217305797101449
TAG42:0FA14:0	0.288640046508931	1.01401186440678	0.613321739130435
TAG47:0FA17:0	0.771981998227529	0.218933898305085	0.220608695652174
TAG48:2FA16:1	0.89900960703633	5.34297627118644	6.23788985507246
TAG54:3FA20:2	0.665552063918161	2.3999406779661	2.35118260869565
TAG42:1FA16:1	error	0.183033898305085	0.172452173913043
FFA(18:4)	0.83898374088578	3.09834915254237	3.08967971014493
DAG(16:0/22:6)	0.845105324680315	0.0605372881355932	0.0559347826086957
SM(14:0)	0.334703044113237	18.5405576271186	17.1664376811594
TAG47:1FA16:1	0.916909716780221	0.230330508474576	0.248707246376812
TAG51:4FA15:0	error	1.09618644067797	0.971486956521739
TAG47:2FA16:1	0.882409781464385	0.111666101694915	0.12124347826087
PC(16:0/22:6)	0.993876085168027	52.820806779661	50.1066115942029
LPC(17:0)	0.311847434255358	0.695689830508475	0.636223188405797
