chemID	pval	/Users/m221138/RA_project/data/filled_qc_data/2class_v2/MLR.hd4.ready.ignor.norm.qc.rl.tsv	/Users/m221138/RA_project/data/filled_qc_data/2class_v2/MLR.hd4.ready.ignor.norm.qc.mh.tsv
100006260	0.663992381705806	1.04422763157895	1.13454038461538
826	0.755209451964737	1.18180131578947	1.13786923076923
100001872	0.653859318360153	1.24655394736842	1.24047307692308
100000263	0.272735806120206	1.13091973684211	1.01473653846154
100021198	0.644749862808152	1.09803289473684	1.03617884615385
100015967	0.278947794848328	1.17185394736842	1.89223461538462
278	0.840062763627828	1.03692631578947	1.06565
519	0.240758326509876	1.14754473684211	1.32463076923077
100009337	0.616186836888741	1.54402368421053	1.19170769230769
100002185	0.971549309090485	1.02208026315789	0.953453846153846
100001278	0.172586376262974	1.24044868421053	1.57140192307692
100002103	0.3734423049578	1.08556184210526	0.9877
980	0.321588129606196	1.12684736842105	1.25310576923077
100000016	0.280756858276858	1.01496315789474	1.17196923076923
100020372	0.138094629793116	1.18245263157895	0.975242307692308
100001662	0.619855703924427	1.02775263157895	0.971503846153846
100019972	0.392831760515812	1.23569078947368	1.41989230769231
254	0.585841095051572	2.35818157894737	2.04307884615385
100002009	0.479207580170235	3.23651052631579	2.83272884615385
100010895	0.228028643265993	1.04253815789474	0.987576923076923
1140	0.878374774582734	1.03483026315789	1.05098653846154
100008951	0.326402343523178	1.05194605263158	0.922794230769231
1084	0.292268805033997	1.07217105263158	1.00851538461538
100002796	0.475967656615155	1.248375	1.13649807692308
358	0.70162636816281	1.25121052631579	1.13036923076923
100002070	0.717871365870428	1.01339473684211	0.990888461538462
1628	0.916619339274941	1.57395657894737	1.55969423076923
823	0.446945678868752	1.02545657894737	1.01175384615385
100004414	0.470236930076256	1.16539078947368	1.33256923076923
100006129	0.561733074400818	9.06136578947368	6.15816730769231
100002028	0.923322099194762	1.472775	1.44551730769231
100021707	0.720610177539361	1.08859605263158	1.06660961538462
100000054	0.852998334026733	0.990464473684211	1.02085576923077
100010869	0.683048488991784	1.08786973684211	1.08980961538462
100004575	0.0412034192516966	1.23235	0.895746153846154
100001212	0.429745081402922	1.37902894736842	1.12970769230769
818	0.957721939377288	1.00610657894737	1.01704038461538
100001092	0.0209995835448284	1.58420657894737	0.947273076923077
100020371	0.564406569129389	1.14876447368421	1.22629807692308
100004112	0.554892550977976	1.45489473684211	1.20645576923077
1125	0.918831694217928	1.04745789473684	1.02910192307692
100020491	0.527038643139452	1.06145657894737	0.899375
100003151	0.0155736100412864	1.12331315789474	0.948419230769231
100000011	0.442153516854688	1.28713026315789	1.14575384615385
100003594	0.5225986043845	0.900419736842105	1.03318269230769
806	0.708733514531146	1.05437763157895	1.04349230769231
100001211	0.407797607707957	1.33682236842105	1.53160961538462
100002417	0.876622856360367	1.76856315789474	1.51311923076923
100009335	0.300497262096411	1.33596315789474	1.21266153846154
100000781	0.482942854632835	1.20917105263158	1.12394038461538
803	0.0567097804928674	1.04586184210526	1.18914615384615
50	0.238446801865541	1.31655526315789	1.13205
796	0.144684064749826	1.11496315789474	1.24799423076923
100005834	0.925666015633574	1.10581578947368	1.14676923076923
100001580	0.343216699130518	1.04206578947368	1.18861346153846
480	0.680277156715984	1.03035263157895	1.03168461538462
100001540	0.797944867237268	1.24285	1.06162884615385
339	0.724387424743444	1.27863289473684	1.25537307692308
1110	0.628506640441644	1.02862368421053	0.998459615384615
100015836	0.317590775397405	1.04668289473684	0.889044230769231
100009271	0.399209361992326	1.28748815789474	1.57403269230769
100015638	0.737828386303993	1.12631710526316	1.13275
100021667	0.629788823980767	0.928868421052632	0.899959615384615
100001279	0.642841076284752	1.19728026315789	1.17055
100004208	0.195588931240708	1.47714078947368	1.01740961538462
100003695	0.51529993211422	1.06485	1.09961923076923
100000802	0.466946930649121	1.05457105263158	1.01166153846154
100002769	0.243483711339516	1.06058947368421	1.09050961538462
100015835	0.302954742033944	1.16120131578947	0.980934615384615
229	0.264483046575611	1.17801447368421	1.35142692307692
100001266	0.0246379142373726	1.07619078947368	0.860423076923077
1342	0.360264914929171	7.71255789473684	2.85966730769231
100002102	0.713565505622831	1.02731973684211	0.986828846153846
100020254	0.206272378329069	1.31625131578947	1.09434615384615
1231	0.192116587427294	1.16994210526316	1.41715961538462
100020492	0.282217157616018	1.33050657894737	0.987167307692308
100001402	0.671453773064203	1.50678947368421	1.75854807692308
415	0.0132448666929666	1.07483552631579	0.925073076923077
100003109	0.689475152450247	1.05893947368421	1.01556538461538
275	0.60779461958704	1.04338026315789	1.00450192307692
1143	0.391276165862447	1.23780131578947	1.11129807692308
279	0.546196727483003	1.00725394736842	1.01561346153846
100001198	0.64061637715109	1.34355921052632	1.45419807692308
1648	0.967275660656639	2.35034868421053	2.61671538461538
100001590	0.244377837989642	1.011625	1.08965
100001733	0.436175817018449	1.48620789473684	1.28527115384615
100008933	0.0902678052011417	0.990315789473684	1.25070961538462
100001550	0.911886300003284	1.36415	1.13698269230769
1215	0.239691966023819	0.992902631578947	1.09052115384615
100002356	0.210526365748246	1.11491315789474	1.35059807692308
100002749	0.866427336024335	1.19571578947368	1.13100384615385
100006379	0.437137041878282	1.06407105263158	1.09853461538462
100015966	0.331331218511554	1.19635657894737	1.53779423076923
100001392	0.361684704491077	1.19988815789474	1.07401538461538
100020425	0.180583774136339	1.07361842105263	1.19766730769231
100004299	0.173461010198437	1.35049605263158	1.02266153846154
100001734	0.646536093887705	1.00757894736842	1.02009807692308
1002	0.340705835619703	1.05715263157895	1.014275
100001337	0.771285181598141	1.25939078947368	1.29814423076923
100001452	0.810953274875916	1.11514210526316	1.07221538461538
314	0.673780370839399	1.19157105263158	1.414975
100009264	0.83220957841179	1.68601184210526	1.56350769230769
100004634	0.445813630632042	4.99660789473684	2.69220384615385
100000711	0.890389537284406	1.20711578947368	1.09675769230769
100020536	0.215097256652191	2.02501052631579	1.39126153846154
100004318	0.959131533410412	0.941807894736842	0.906684615384615
100005850	0.729137815711396	1.18908421052632	1.25121346153846
100006619	0.868607862985055	1.09960131578947	1.09865
356	0.245181139356208	1.01696315789474	0.900182692307692
1221	0.882552820100482	0.994473684210526	1.04643846153846
100001397	0.856006066990053	1.06760921052632	1.07694423076923
100019981	0.406030946944471	1.18239736842105	1.05672307692308
100001208	0.335815586654982	1.22761447368421	1.12259038461538
503	0.0381430675373114	1.029375	0.967703846153846
100006375	0.754948277560631	1.61694868421053	1.26103461538462
100001295	0.225066231302483	1.06464605263158	0.999919230769231
100020427	0.2192025860548	1.10883552631579	1.28130961538462
100002784	0.499854812308025	1.16340131578947	1.23413846153846
917	0.0568353560982049	1.03317763157895	0.960071153846154
1869	0.20111252880588	21.1764605263158	31.816025
240	0.472516676986875	1.05708552631579	1.05383461538462
798	0.065023445916741	0.888182894736842	1.09159423076923
100002952	0.264329226522219	1.47179078947368	1.20345192307692
98	0.550102246384404	1.10158026315789	1.02198461538462
100008998	0.505879289108234	1.03682236842105	1.07895192307692
477	0.593045613557555	0.970617105263158	0.955011538461538
100020545	0.0607216582243006	1.58057105263158	1.01340961538462
100021666	0.84984128756839	1.20166184210526	1.21644807692308
1256	0.79279975976757	1.02061842105263	0.996315384615385
533	0.735296109812789	1.04804736842105	1.01242115384615
100001757	0.278108458033212	4.18668421052632	2.42910961538462
1024	0.109879200522789	1.42504868421053	1.20886538461538
267	0.536662636686974	1.05740263157895	1.02376730769231
100002113	0.313158864191707	0.933860526315789	0.850101923076923
100001756	0.681770152045061	1.86115526315789	1.85570384615385
100001193	0.189646060113668	1.32837236842105	1.68671730769231
100001668	0.522022163249971	1.21081184210526	1.11666538461538
1124	0.213413221563653	1.00688947368421	0.977532692307692
100021331	0.0773259694095568	1.24800657894737	1.72423461538462
1090	0.0638470365080754	1.18868157894737	0.990190384615385
566	0.85778983125959	1.03046973684211	0.992267307692308
100003119	0.372878683998675	1.16218421052632	1.28768461538462
100006367	0.302691096555838	1.16821184210526	1.346675
100004322	0.460280473954772	1.707375	1.42862307692308
100001034	0.606120589452687	1.14263815789474	1.08069807692308
112	0.799543835075218	1.19425526315789	1.12846153846154
507	0.692776019201846	1.09446710526316	1.04430769230769
100009233	0.134125851756131	1.47663684210526	1.18653076923077
100000406	0.161941772937015	1.00353684210526	1.06591730769231
100004046	0.765446208261288	1.2054	1.04494615384615
1025	0.522195643156002	1.25086184210526	1.30980961538462
100001106	0.369097892664085	1.09258421052632	1.256225
1128	0.0694364087969881	1.06645263157895	0.937842307692308
561	0.0570756925379326	1.03426578947368	1.131725
100001614	0.273477018202926	1.26396184210526	1.50014423076923
100000961	0.78040049486797	1.09465131578947	1.03865192307692
100002397	0.462164568163495	1.16657105263158	1.07375576923077
100009407	0.48570928011385	1.08048421052632	1.02363846153846
100002910	0.390307920837114	1.41327236842105	1.35870576923077
100005946	0.272627617688142	1.13860526315789	0.952301923076923
100019794	0.193021901007135	5.07300263157895	2.91911346153846
100015759	0.112558549350868	1.49551710526316	1.21619615384615
100020417	0.788014513721057	1.14869736842105	1.09240961538462
100001054	0.876487208429251	1.16359078947368	1.14762884615385
100001437	0.141542998061636	1.08676315789474	0.993382692307692
504	0.334848691268253	1.29843421052632	0.951913461538462
100001988	0.685029652840787	2.93110394736842	4.85181153846154
1082	0.24464085782007	1.08624736842105	0.959386538461538
100001403	0.569436122001531	1.18719868421053	1.32031538461538
100001664	0.376948860883748	1.02915394736842	0.963034615384615
461	0.616413413909483	0.991467105263158	1.02572692307692
100000463	0.418084444797967	1.15330263157895	1.043975
100020208	0.546744139692209	1.11151842105263	1.18636923076923
381	0.168449710299677	1.05029342105263	1.06658461538462
100010901	0.0786911054842351	1.08731315789474	0.992823076923077
100001468	0.51186872496342	1.22768026315789	1.08014807692308
100000840	0.390464374424626	1.04254605263158	1.02319230769231
100020014	0.157261743707002	3.32211842105263	11.0432346153846
100001993	0.899209965786034	1.83049605263158	1.74391923076923
100001051	0.717078618249755	1.09079210526316	1.08982307692308
100006116	0.127189141735889	4.07269605263158	2.00336346153846
1108	0.102272135753635	1.22152105263158	1.05341923076923
100019966	0.438729569761638	1.03261842105263	1.11126153846154
100001743	0.80010674673005	1.32230921052632	1.37271730769231
100001294	0.0736947972013959	1.13133026315789	0.991501923076923
100001609	0.406939055340199	1.06698552631579	1.02806153846154
418	0.505379238664571	1.09209868421053	1.058575
100001178	0.440775231656557	5.99968815789474	3.77783653846154
189	0.833916574312433	1.11590131578947	1.05025576923077
563	0.372566537234233	1.00729210526316	0.986507692307692
424	0.288677168671511	1.01076315789474	1.12700192307692
100000776	0.0352840126511311	1.09595131578947	0.974332692307692
1001	0.0921882820732055	1.09449605263158	0.991413461538462
1135	0.542885016151155	2.12043026315789	2.50788653846154
100021093	0.106423850287159	1.45991973684211	0.970123076923077
100020219	0.118782588693752	1.16368947368421	0.979332692307692
194	0.363693435792042	1.06785	1.00965384615385
100008930	0.357597704712588	1.01502631578947	1.13344230769231
340	0.248982361367752	1.051425	1.02374230769231
100010896	0.99387004639958	1.04337105263158	1.01927884615385
100000787	0.985000220269463	1.07508684210526	1.048075
100000639	0.631541961508512	1.27613157894737	1.44021538461538
100001851	0.952736350746122	1.09404868421053	1.05666730769231
179	0.978500996545755	1.55061578947368	1.48108846153846
100000626	0.410504838866391	1.06237105263158	1.048975
100001605	0.138523791240785	1.32924605263158	0.984646153846154
330	0.896042185564485	1.03306184210526	1.04082692307692
100001162	0.594669215596259	1.05893552631579	0.983205769230769
100001167	0.747245608261968	1.11215131578947	1.17389615384615
100002067	0.40955869092964	1.40420131578947	1.17384038461538
100019968	0.865548239029443	1.11893421052632	1.13460384615385
100002014	0.825022580526544	2.77343815789474	3.33099423076923
100004083	0.085147204149005	1.37815526315789	1.05711730769231
100001315	0.262001451164577	1.13056315789474	0.955390384615385
535	0.575177821983529	1.03116578947368	0.9872
93	0.768424384211774	1.07729078947368	1.07745961538462
100001989	0.841834953949786	1.20237631578947	1.18490961538462
100001740	0.846260954923527	2.31658157894737	2.46979615384615
482	0.860755320974306	1.00951447368421	1.02095576923077
1629	0.796117930302489	1.71259473684211	1.77274038461538
100001399	0.675049819108362	1.20388157894737	1.31319038461538
376	0.67934381778619	1.04213421052632	1.034675
342	0.962481066268875	1.90268289473684	2.08695961538462
100001253	0.0109590917505317	1.36486842105263	0.9508
100000708	0.373790166983992	1.18184078947368	1.02685384615385
244	0.791762007342518	1.13554605263158	1.13265769230769
100006726	0.109265604557288	1.08884210526316	1.36821346153846
100000036	0.325052826173832	1.08196710526316	0.985942307692308
100001257	0.0290822282069838	1.2572	0.909661538461538
100000445	0.877636091247827	1.20269868421053	1.26055192307692
100004088	0.0391384481208916	1.11424473684211	0.884019230769231
100001423	0.858045335849211	1.40540131578947	1.31652692307692
100001276	0.283814388711452	0.969019736842105	1.032525
100001876	0.324284067615258	1.08535263157895	1.05056153846154
100009082	0.0741145987882723	1.10820526315789	1.02945192307692
100001121	0.129164896766337	2.16445	5.10756923076923
117	0.220453232426468	5.85374210526316	1.61059615384615
100001868	0.630145619846699	1.77459210526316	1.40394038461538
1134	0.480033659360298	1.02276578947368	1.01731538461538
100021012	0.262139922787446	1.35963684210526	1.03690576923077
100001181	0.165029525898933	1.38863947368421	1.71539230769231
100021467	0.255809317427778	1.26244605263158	1.37914615384615
100000447	0.218832299797788	1.65902368421053	2.53063269230769
1162	0.147253759976582	1.01718947368421	1.26147692307692
100019982	0.921307013719709	1.46945921052632	1.30667884615385
100001613	0.297885189349711	1.20999868421053	1.41120769230769
100006644	0.738711103134008	1.24566973684211	1.31585192307692
100000096	0.601289580559386	1.13018815789474	1.09930769230769
926	0.117958839467622	1.11959210526316	1.24488461538462
100020004	0.347560352277241	1.16451447368421	1.06861346153846
363	0.39746726291965	1.03970921052632	1.04736153846154
1111	0.239034519493871	1.11052631578947	0.983675
100021712	0.937852535872695	1.28736578947368	1.37013846153846
460	0.798115576500135	1.05054342105263	1.03899230769231
100009331	0.118292780987403	1.52367236842105	1.19264807692308
100000442	0.817309540381997	1.56338947368421	1.48894423076923
100002945	0.107411727587471	1.07677763157895	1.39535
192	0.742199901809045	1.02806184210526	1.01343269230769
100020241	0.628541716095405	1.06867763157895	1.06563076923077
100000580	0.199396950454525	0.996727631578947	1.08626730769231
100002466	0.238090493319612	1.01011447368421	1.04296346153846
849	0.957670151817427	1.43263684210526	1.50505192307692
501	0.236592605656076	24.1325223684211	39.6966634615385
100000282	0.728202031538808	1.15391052631579	1.12229038461538
100001577	0.0477656579566966	1.36457105263158	0.932911538461538
355	0.0589462494909065	1.01338552631579	0.958242307692308
100000841	0.406057686801699	0.993968421052632	0.954809615384615
100000846	0.654896651223118	2.80315657894737	5.31801153846154
100004295	0.971297513390051	2.04326052631579	1.87550192307692
100001586	0.51456629342481	1.08664078947368	1.12343076923077
407	0.0447251361125657	1.04123815789474	0.959955769230769
1137	0.918449496748223	1.11198815789474	1.09361923076923
100021374	0.181681989286389	1.39137763157895	1.02596538461538
100001593	0.290487153895913	1.14107105263158	1.02982884615385
100015971	0.504049498381962	0.939863157894737	0.874409615384615
100001022	0.123210489066526	1.05755394736842	0.956728846153846
1094	0.34452253934125	0.983492105263158	1.06490769230769
100002122	0.131452905984683	1.97503947368421	1.52466923076923
100000706	0.472490934015482	1.11059736842105	0.996567307692308
100001055	0.561888825466256	1.23324210526316	1.17845576923077
1235	0.405070397648983	1.04883157894737	1.00894038461538
100020204	0.0396969707408402	1.40475131578947	1.00582692307692
100015643	0.505117809035837	1.05635526315789	1.22315576923077
313	0.356689721701132	1.02423421052632	1.15155576923077
100001413	0.75911027437985	1.12567236842105	1.14208461538462
100020423	0.0736429166019212	1.06677631578947	1.31230769230769
892	0.173140632955516	1.07747894736842	1.22711153846154
212	0.239698328117364	1.05559473684211	1.14224423076923
100006105	0.430802672221223	1.84712368421053	1.21185576923077
437	0.503814712021514	1.13649342105263	1.08701923076923
100019892	0.967393568376027	1.23416973684211	1.22277307692308
100005716	0.680352493138037	0.871873684210526	0.953348076923077
537	0.188956493186577	1.06194342105263	1.13680192307692
100001990	0.12448835478816	1.54411578947368	1.171075
100003397	0.108703248732842	1.09869473684211	1.2167
100001320	0.31881382668389	1.01128026315789	1.06232692307692
100005717	0.297935096120885	1.06226447368421	1.23900961538462
100001207	0.0540360688546955	1.14899868421053	0.910867307692308
100001999	0.613590457922915	1.22329210526316	1.49295
100002488	0.285012999481411	2.38641842105263	3.14453076923077
62	0.232399095428868	1.45871184210526	1.22315576923077
100000467	0.580099899760128	1.09327105263158	1.05670384615385
297	0.299602465075595	1.02165657894737	1.23409615384615
100000285	0.0960989803951526	1.05762368421053	0.804128846153846
100006056	0.108619863335174	1.04778421052632	0.915203846153846
100002126	0.285367289182718	1.72711710526316	2.73410384615385
100002129	0.748946557108486	1.35669078947368	1.26281346153846
100020478	0.202596907855796	1.16184473684211	1.01645192307692
100004089	0.170296735902468	1.2864	1.06483461538462
100001755	0.867166861894853	2.06095789473684	1.69728076923077
100000551	0.232557919248989	1.08839210526316	0.961015384615385
100003260	0.862549800612652	1.04928684210526	1.1083
100010955	0.837028051396374	1.37569868421053	1.26973269230769
100020851	0.475677581525004	1.38700131578947	1.05212115384615
100016069	0.971987538775475	1.25751315789474	1.26320192307692
100002027	0.490250863525669	1.29487763157895	1.19082307692308
1123	0.558224289657804	1.39386315789474	1.64228653846154
100001150	0.558260760051192	1.12226578947368	1.07903076923077
100001657	0.657640212327306	1.13490526315789	1.16871346153846
310	0.368465373149125	1.89426710526316	1.23850384615385
100001314	0.147015080895613	1.06637763157895	0.987401923076923
452	0.314000602792883	1.51015131578947	1.82566153846154
144	0.47839576463076	1.08557236842105	1.19326538461538
100001182	0.146255017572014	1.10069210526316	1.40918846153846
100015965	0.76647149233934	2.01069473684211	2.00215
100006108	0.729879214568313	1.31403947368421	1.21161923076923
100001400	0.610351357904676	1.23412105263158	1.29585384615385
100004541	0.384512915002242	1.08757894736842	1.11941923076923
932	0.823918074624836	1.44368552631579	1.37530192307692
100001992	0.574066191061239	1.68408684210526	1.45269423076923
100009252	0.290596218931631	4.30301710526316	6.60806346153846
100021104	0.583474653125675	1.39956842105263	1.48400961538462
100015838	0.010501367896569	1.203475	0.931028846153846
250	0.0138846563493931	1.33235	0.952098076923077
100002537	0.481456266517595	1.22245789473684	1.16076730769231
100001658	0.328915519942159	1.32871973684211	1.11906730769231
100020416	0.56655859591067	1.12318947368421	1.07538846153846
100006642	0.879690286640261	1.25885263157895	1.32028461538462
100001391	0.0238911635098614	1.10846578947368	0.944884615384615
825	0.410543178662731	1.04681842105263	1.02553076923077
215	0.3989913220596	1.06762631578947	1.34355
100001026	0.952139850065386	1.58355526315789	1.53544038461538
100020541	0.226916062129873	1.09272236842105	1.28878653846154
100001526	0.444262712336038	1.10748552631579	0.991
100005384	0.692794137771937	1.03253815789474	1.03218653846154
100020378	0.988957077731503	1.17316973684211	1.10890384615385
100006115	0.679131065137302	1.12688815789474	1.08010961538462
1442	0.260196044649227	1.03534210526316	1.04318653846154
100001843	0.23050387592448	1.09635131578947	1.00591538461538
100015837	0.203959742219923	1.12453815789474	0.959411538461538
100010834	0.968367845152876	1.30786578947368	1.29936346153846
100001393	0.991325948514835	1.07959210526316	1.01666923076923
100000015	0.735975150539383	1.06895657894737	0.953546153846154
100003892	0.0717078176871466	1.35799605263158	1.02146346153846
100000042	0.242035649467661	1.41325131578947	1.60521730769231
100020550	0.827532978393778	1.51692368421053	1.48953076923077
182	0.100645257497987	1.17014605263158	0.979513461538462
100015723	0.984837038195791	1.07718026315789	1.113875
100020343	0.584623126714635	1.27410789473684	1.20333269230769
512	0.620372551369993	1.07196184210526	1.06882884615385
100021100	0.879436236234875	1.22976973684211	1.19869230769231
100002528	0.441578081908945	1.01715526315789	1.03725384615385
100001287	0.423389648391964	1.096275	1.12340576923077
100001229	0.314677406157936	1.35991052631579	1.50212884615385
181	0.858913652651118	1.54618421052632	1.40298461538462
100015831	0.0232333590732941	1.20200657894737	0.937559615384615
100020515	0.402634877418049	1.66797763157895	1.93791538461538
327	0.842096364996302	1.03136184210526	1.04586730769231
100009394	0.566864982809923	1.21965526315789	1.29326923076923
100001596	0.671009226273788	1.15663684210526	1.10431153846154
207	0.764580466330005	1.02035526315789	0.9867
2054	0.609031566097349	1.28050131578947	1.20498269230769
100020259	0.389705545860816	1.91144605263158	2.69271153846154
100020414	0.00853420714845509	1.12072763157895	0.929205769230769
100021131	0.120114086612184	1.21058289473684	1.03503076923077
100004499	0.616970706453919	1.12569473684211	1.12429230769231
880	0.804380411563684	0.983944736842105	1.04855384615385
100002049	0.845151385450904	1.77991184210526	1.84667115384615
100001739	0.162875624705246	1.10230263157895	1.31490961538462
100001126	0.0713853852719317	1.02493157894737	1.09636153846154
1113	0.346632505351803	1.03571710526316	1.08870961538462
1083	0.748173395772432	1.08788815789474	1.04730769230769
100001730	0.479949396617357	1.08016710526316	1.248625
100001412	0.572920912073827	1.03335921052632	0.977415384615385
100005996	0.690459025755485	1.26400526315789	1.20836730769231
100015962	0.0677439367337267	1.19196973684211	1.022675
100020214	0.209225413372795	1.70416184210526	1.31201538461538
100002514	0.510203012132539	1.34607631578947	2.03406538461538
564	0.0807818374187024	1.03651315789474	0.966628846153846
572	0.0688624802375937	1.01715921052632	1.11810769230769
231	0.896700219810125	1.02600921052632	0.9913
100000453	0.688139569224411	1.14183684210526	1.22564423076923
100001007	0.813379574176311	1.04093157894737	1.09218461538462
923	0.280203188496754	1.21337236842105	1.05519038461538
100001247	0.210117715581788	1.35373026315789	1.16389807692308
100000774	0.356299103357776	1.17396052631579	1.03961153846154
800	0.472335121482455	0.999281578947368	1.02699807692308
100021678	0.223164029270014	1.11805	0.975211538461539
100021711	0.990314523170369	1.22345657894737	1.33210961538462
100001274	0.650730520376543	1.06858552631579	1.04966538461538
100021220	0.17010048615785	1.25485131578947	1.01399038461538
100020253	0.406252587697289	1.24647236842105	1.07616923076923
100001170	0.713389477112076	1.09633421052632	1.04451346153846
100001466	0.795745213398401	0.907935526315789	0.875305769230769
100009406	0.650752944348266	1.18167894736842	1.11464423076923
1026	0.986994287311842	1.13632763157895	1.17182307692308
100020837	0.554717483841763	1.41233421052632	1.22532115384615
100001006	0.116624978596015	1.15557631578947	0.993294230769231
100003674	0.649553856870909	1.40492763157895	1.24373846153846
100004396	0.367745549561275	1.24331315789474	1.43034423076923
100015923	0.93278611265951	1.11270789473684	1.17485192307692
100000265	0.928714901157613	1.03654473684211	1.05025384615385
100001409	0.539368244153049	1.02910789473684	1.06748076923077
100003434	0.872396293443998	1.46452763157895	1.28446538461538
100001334	0.782732966589463	1.12737631578947	1.10057692307692
100001102	0.599353301460667	1.73558947368421	1.78175769230769
1268	0.418947208646691	1.05691842105263	1.06564615384615
100001300	0.308366722245665	1.22732763157895	1.35613653846154
100021324	0.801937652567369	1.05163815789474	1.13028269230769
100001617	0.226257624056021	1.44138684210526	1.07652884615385
1105	0.706185445806933	1.05930921052632	1.016
100021502	0.253631066839565	1.199025	1.01757692307692
2051	0.550385566185684	1.01803947368421	1.00618076923077
100001256	0.200184120336385	1.19974868421053	1.01902884615385
100005466	0.177161754250817	1.04432105263158	1.13897692307692
100002199	0.249781851057991	1.25564868421053	1.02804230769231
338	0.202113858573451	1.04996052631579	1.18729038461538
100004243	0.753166221460841	1.19986710526316	1.15496153846154
799	0.585028887296857	1.02433552631579	0.975234615384615
100008928	0.621973839107586	1.15338684210526	1.16272115384615
815	0.24214046190174	1.02073684210526	0.959086538461538
100001456	0.0556470619563481	1.02875657894737	0.906888461538461
1242	0.72600493725853	1.02538157894737	1.03521923076923
100001416	0.237513998205698	1.35321315789474	1.54863846153846
100001462	0.909888268067374	0.947293421052632	1.006275
1087	0.182540090288602	1.03405526315789	1.14677692307692
100020421	0.239642085477699	1.04496842105263	1.26980192307692
100000010	0.0621567821664753	1.57700131578947	1.02935769230769
821	0.95759602931311	1.04203815789474	1.03059423076923
100006627	0.346135091269355	1.42386447368421	1.73852692307692
