chemID	r_mean	l_mean	m_mean	h_mean	monotonic_status
FFA[FA20:4]	5.25124406779661	5.493747058823529	5.614453658536585	4.903745454545454	stable
LPC[FA20:4]	2.430906779661017	2.7319235294117648	2.4000195121951218	2.0990727272727274	stable
CE[FA15:0]	6.793069491525424	5.373988235294117	6.290229268292683	6.955418181818182	dynamic
FFA[FA20:3]	2.1899728813559323	2.1748	2.3182463414634147	2.0758272727272726	stable
LCER[FA24:0]	0.19548305084745762	0.16249411764705882	0.15658536585365854	0.23121818181818182	dynamic
LPC[FA18:0]	26.96663559322034	25.984564705882352	24.78778292682927	26.3925	stable
PC[FA20:5]	29.718681355932205	24.75020588235294	23.922839024390246	28.782954545454544	stable
Total[FA16:0]	3230.136440677966	3026.264117647059	3249.388146341463	3125.9505454545456	stable
CE[FA14:0]	23.530681355932202	18.718899999999998	21.95981951219512	27.554972727272727	dynamic
SM[FA20:0]	46.751901694915254	39.10418823529412	43.29188780487805	41.40196363636364	stable
DAG[FA20:2]	0.22352881355932203	0.22890588235294118	0.24273170731707316	0.2144	stable
FFA[FA24:1]	6.084657627118644	6.200423529411765	6.399553658536585	6.2755636363636365	stable
DAG[FA22:5]	0.3137457627118644	0.322	0.31491463414634147	0.25943636363636363	stable
CE[FA12:0]	0.8725372881355932	0.6554058823529412	0.7222658536585366	1.3806272727272728	dynamic
LPE[FA16:0]	0.8985118644067797	0.8295882352941176	0.8116463414634146	0.8815181818181819	stable
PC[FA16:1]	30.238049152542374	27.28145294117647	32.6059243902439	32.30322727272728	stable
DAG[FA16:1]	2.6802762711864405	2.5153	3.1356682926829267	2.591409090909091	dynamic
FFA[FA22:4]	3.507259322033898	3.191464705882353	3.493639024390244	3.0357818181818184	stable
FFA[FA18:4]	3.0983491525423728	3.105	3.1282463414634147	2.922254545454545	stable
Total[FA26:0]	0.4908406779661017	0.46046470588235294	0.4700951219512195	0.513090909090909	stable
Total[FA20:4]	719.8668949152542	753.618194117647	759.2216170731707	663.2430545454545	stable
LPC[FA15:0]	0.19771016949152542	0.1726764705882353	0.18404634146341464	0.18659090909090909	stable
Total[FA17:0]	138.51684067796612	105.56371764705882	199.25146585365854	252.3907818181818	dynamic
Total[FA22:0]	64.77765423728813	57.395835294117646	62.44843170731707	65.66074545454545	stable
MAG[FA16:1]	0.051175423728813556	0.0517	0.0512890243902439	0.05167272727272727	stable
CE[FA20:1]	2.256764406779661	2.0623411764705883	2.078880487804878	2.0383636363636364	stable
CE[FA22:2]	0.18008474576271186	0.19234117647058824	0.1677170731707317	0.1638909090909091	stable
LPE[FA20:3]	0.15655423728813558	0.13545294117647058	0.15573658536585366	0.1701181818181818	stable
FFA[FA14:0]	35.29635254237288	34.557711764705886	35.835324390243905	32.88920909090909	stable
LPE[FA22:6]	0.20935762711864406	0.21938823529411763	0.19452926829268294	0.22041818181818182	stable
Total[FA22:1]	47.50039491525424	45.94403529411765	47.67361463414634	47.1662	stable
TAG[FA22:5]	13.559674576271187	13.492894117647058	13.348873170731707	10.980654545454545	stable
CE[FA22:6]	12.940081355932204	13.245288235294117	11.809085365853658	12.378590909090908	stable
CER[FA16:0]	0.4130677966101695	0.38588823529411764	0.4077390243902439	0.4274636363636364	stable
PC[FA18:1]	376.7928661016949	350.22031764705883	368.03248536585363	395.8989181818182	stable
DAG[FA16:0]	9.323837288135593	7.875794117647058	9.902082926829268	9.461309090909092	dynamic
DAG[FA20:5]	0.5445593220338983	0.4220294117647059	0.37045853658536587	0.49029999999999996	dynamic
PC[FA20:0]	7.503037288135594	6.764211764705882	7.1798	7.202545454545454	stable
TAG[FA22:1]	0.8077677966101695	0.7200117647058824	0.7386048780487805	0.6008363636363636	stable
TAG[FA12:0]	28.429054237288135	11.228582352941176	18.525373170731708	18.77839090909091	dynamic
PC[FA16:0]	1135.5455118644068	1053.3517764705882	1126.2543097560977	1088.9815545454546	stable
DAG[FA22:4]	0.09171525423728813	0.0855	0.09378536585365854	0.0759	dynamic
FFA[FA20:2]	11.251181355932204	1.997164705882353	9.24489024390244	1.8061727272727273	dynamic
Total[FA22:6]	145.5554033898305	152.15502352941178	127.79586341463414	148.07469090909092	stable
TAG[FA20:3]	18.78016779661017	18.378841176470587	20.803760975609755	18.209345454545456	stable
PE[FA18:0]	88.70251355932203	88.93604117647058	85.97331951219512	89.1831090909091	stable
LCER[FA20:0]	0.06915932203389831	0.0623764705882353	0.06196585365853659	0.0786	dynamic
FFA[FA18:2]	74.06012711864406	69.69704705882353	77.23770243902439	57.96798181818182	dynamic
CE[FA16:0]	335.90694237288136	309.3895705882353	323.1994487804878	328.1206181818182	stable
SM[FA18:1]	10.400342372881356	10.922117647058823	11.082229268292682	9.321627272727273	stable
PC[FA22:4]	9.016847457627119	8.248147058823529	9.874792682926829	8.770718181818182	stable
DAG[FA18:0]	2.54091186440678	2.2354764705882353	2.5675829268292683	2.692490909090909	stable
LCER[FA20:1]	0.03690508474576271	0.03265882352941177	0.03394878048780488	0.04122727272727273	stable
Total[FA24:1]	66.93397118644067	67.84638823529411	67.73336829268293	71.19709090909092	stable
LPC[FA20:0]	0.3806915254237288	0.3759647058823529	0.3485463414634146	0.3664	stable
MAG[FA16:0]	0.6452203389830509	0.6568117647058823	0.6266317073170732	0.6377	stable
LPE[FA18:1]	0.6742559322033899	0.603664705882353	0.5939024390243902	0.7477363636363636	dynamic
LPC[FA18:2]	8.523896610169492	7.802441176470588	7.324217073170732	7.262645454545455	stable
TAG[FA20:0]	5.935132203389831	5.117088235294117	5.795036585365854	6.172409090909091	stable
HCER[FA20:0]	0.10457627118644068	0.09038235294117647	0.0902	0.09126363636363637	stable
PE[FA18:1]	34.702016949152544	34.55618235294118	32.582443902439024	35.92704545454546	stable
CE[FA20:0]	0.8579728813559322	0.8115058823529412	0.7241658536585366	0.7737909090909091	stable
CE[FA22:0]	0.7782677966101695	0.718964705882353	0.7181780487804879	0.8143636363636364	stable
PC[FA18:3]	11.733527118644067	8.700964705882352	11.45121219512195	11.106381818181818	dynamic
LPE[FA18:2]	0.5152525423728813	0.3830588235294118	0.435890243902439	0.46235454545454546	dynamic
Total[FA22:4]	26.865513559322032	25.02890588235294	28.534380487804878	26.224945454545455	stable
SM[FA22:0]	56.128013559322035	48.9254	53.78026097560976	57.06502727272727	stable
TAG[FA14:1]	7.996320338983051	6.7928235294117645	9.224892682926829	9.873863636363636	dynamic
FFA[FA18:0]	459.62374915254236	464.8594117647059	458.7952707317073	450.7611636363636	stable
Total[FA14:0]	183.6764372881356	152.08659411764705	185.61530731707316	187.99372727272728	stable
DAG[FA22:6]	0.42162542372881356	0.4486352941176471	0.32018780487804877	0.4354	dynamic
Total[FA20:3]	149.68433389830508	141.7001705882353	164.45097317073171	161.25685454545453	stable
Total[FA22:2]	2.1181644067796612	2.0600941176470586	2.103860975609756	2.0492363636363637	stable
FFA[FA20:1]	6.7155661016949155	3.123423529411765	6.767156097560975	2.8739909090909093	dynamic
LPE[FA18:0]	1.1413694915254238	1.0835411764705882	1.0579121951219512	1.1988363636363637	stable
SM[FA26:0]	0.31759830508474574	0.27895294117647057	0.2952780487804878	0.3327181818181818	stable
DCER[FA26:0]	0.12702542372881356	0.14148529411764707	0.1324231707317073	0.13255454545454545	stable
PC[FA20:3]	90.62579830508474	84.785	100.68837073170732	100.46108181818182	stable
FFA[FA17:0]	106.96922711864407	77.7936588235294	167.71563902439024	221.18474545454544	dynamic
DCER[FA20:0]	0.05972542372881356	0.05456470588235294	0.051534146341463416	0.058963636363636364	stable
DAG[FA20:4]	1.3736050847457628	1.4289411764705882	1.7284146341463416	1.3900727272727273	dynamic
LPC[FA16:1]	1.0205966101694914	0.9700176470588235	1.0452146341463415	1.0741636363636364	stable
LPC[FA20:2]	0.3868508474576271	0.36162941176470587	0.3509829268292683	0.3447727272727273	stable
FFA[FA16:0]	633.312620338983	638.0723411764706	637.0985317073171	616.6322181818182	stable
LPE[FA22:4]	0.05686271186440678	0.05155882352941176	0.0632390243902439	0.059718181818181816	stable
PC[FA18:2]	816.8750966101695	703.9638882352941	785.8599365853659	782.3774818181819	stable
PE[FA20:5]	6.941408474576271	6.4759	4.827236585365854	7.941309090909091	dynamic
DAG[FA18:3]	0.6737525423728813	0.564535294117647	0.7245	0.5574272727272728	dynamic
DCER[FA16:0]	0.0890542372881356	0.08244117647058824	0.08710487804878049	0.10477272727272727	stable
PE[FA16:1]	0.4940389830508475	0.3628470588235294	0.442190243902439	0.5364909090909091	dynamic
PE[FA22:6]	28.447159322033897	30.336	26.52977804878049	30.78329090909091	stable
PC[FA17:0]	8.169669491525424	7.339258823529412	7.796575609756098	6.9385	stable
Total[FA18:3]	139.32217288135593	113.00985294117648	131.8944219512195	123.80425454545454	dynamic
CE[FA20:2]	1.9099322033898305	1.7434882352941177	1.9656	1.9060636363636363	stable
Total[FA14:1]	13.129069491525424	11.096341176470588	14.652224390243903	15.10970909090909	dynamic
Total[FA26:1]	0.5928745762711864	0.579735294117647	0.5710609756097561	0.6292363636363636	stable
FFA[FA22:0]	6.00792372881356	6.1508529411764705	6.260063414634146	5.794727272727273	stable
LPE[FA22:5]	0.15177966101694915	0.13649411764705882	0.15568536585365852	0.14915454545454546	stable
FFA[FA15:0]	13.004825423728814	15.677588235294117	12.581046341463415	11.75680909090909	dynamic
PI[FA16:0]	7.1676322033898305	6.012576470588235	7.327926829268293	8.464318181818182	stable
CE[FA22:4]	0.49181694915254237	0.45587647058823527	0.5063414634146342	0.49106363636363637	stable
DCER[FA24:0]	0.2166864406779661	0.19201176470588235	0.20212195121951218	0.2524818181818182	dynamic
FFA[FA22:2]	1.9295372881355932	1.8590647058823528	1.9285268292682927	1.8806454545454545	stable
Total[FA18:4]	4.149515254237288	3.8474823529411766	4.081948780487805	4.0862181818181815	stable
PI[FA20:2]	0.22833728813559323	0.19728823529411765	0.2289378048780488	0.24673181818181816	stable
CE[FA18:1]	502.84780847457625	469.4053411764706	481.2643536585366	525.5051545454545	stable
FFA[FA14:1]	3.582813559322034	3.1126117647058824	3.920526829268293	3.3075545454545456	dynamic
FFA[FA12:0]	10.830272881355933	9.476164705882354	10.639629268292683	9.271236363636364	stable
SM[FA24:1]	58.80641355932203	59.659335294117646	59.36401951219512	62.88640909090909	stable
TAG[FA20:2]	8.535469491525424	7.984105882352941	8.726024390243902	7.149518181818181	stable
LPC[FA22:5]	0.3365152542372881	0.32633823529411765	0.31654512195121953	0.30628181818181816	stable
PC[FA15:0]	3.082506779661017	2.4318176470588235	3.1961951219512197	2.8679454545454544	dynamic
Total[FA20:2]	31.390530508474576	20.49706470588235	29.610531707317072	20.183045454545454	dynamic
TAG[FA15:0]	12.185922033898304	9.9278	12.749148780487804	12.843599999999999	dynamic
PI[FA16:1]	0.4969093220338983	0.4485382352941176	0.6584073170731707	0.6946545454545454	dynamic
Total[FA15:0]	35.804816949152546	33.925294117647056	35.59201219512195	35.205963636363634	stable
DCER[FA22:1]	0.1612135593220339	0.15380588235294118	0.15543658536585367	0.1651090909090909	stable
CER[FA24:0]	1.9045372881355933	1.7137352941176471	1.7672073170731708	2.074909090909091	stable
Total[FA18:1]	2223.061949152542	2091.0770588235296	2191.4010731707317	2127.3677272727273	stable
PI[FA20:3]	3.028498305084746	2.6821117647058825	3.0867853658536584	3.3820636363636365	stable
LCER[FA14:0]	0.16053728813559323	0.1293470588235294	0.14405121951219513	0.2043818181818182	dynamic
LCER[FA22:0]	0.23624237288135594	0.19969411764705883	0.1901170731707317	0.2783909090909091	dynamic
LPC[FA18:1]	11.662305084745762	11.562035294117647	10.364331707317072	11.496281818181817	stable
FFA[FA22:6]	4.753822033898305	4.726505882352941	4.7202268292682925	4.708109090909091	stable
PI[FA18:2]	9.21895254237288	7.574523529411764	9.044075609756097	9.75009090909091	stable
PC[FA18:0]	374.4131372881356	346.9210588235294	371.8535024390244	387.23902727272724	stable
DAG[FA14:1]	0.2402322033898305	0.2752176470588235	0.25196341463414634	0.24686363636363637	stable
SM[FA20:1]	8.295408474576272	8.087941176470588	8.298448780487805	7.5708	stable
CE[FA18:0]	35.95715593220339	33.794252941176474	36.05876341463415	38.764472727272725	stable
DAG[FA15:0]	0.39812542372881354	0.21894117647058825	0.45441219512195125	0.45583636363636365	dynamic
CE[FA20:4]	215.9986338983051	226.82458235294118	224.74416097560976	196.4905909090909	stable
DCER[FA24:1]	0.16252033898305085	0.15175882352941178	0.15633170731707316	0.17150909090909092	stable
LCER[FA24:1]	0.32880169491525424	0.27648235294117646	0.28362439024390246	0.3669545454545455	dynamic
PC[FA22:6]	72.0772186440678	74.38572352941176	64.5444024390244	73.72994545454546	stable
HCER[FA24:1]	0.4880135593220339	0.46011176470588233	0.44851219512195123	0.46138181818181817	stable
Total[FA22:5]	59.59122881355932	57.53373529411765	59.40607317073171	55.70228181818182	stable
PE[FA20:3]	4.415645762711865	4.13075294117647	4.781434146341463	4.8599	stable
SM[FA16:0]	171.85874237288135	164.17064117647058	164.11677804878047	179.90452727272728	stable
CER[FA22:0]	0.7125745762711865	0.6316411764705883	0.6882195121951219	0.7964363636363636	stable
HCER[FA16:0]	0.6577389830508474	0.5970529411764706	0.6211560975609756	0.6660727272727273	stable
Total[FA18:2]	2987.6432033898304	2642.2411764705885	2877.5555609756098	2725.028818181818	stable
CE[FA20:3]	28.187367796610168	27.108982352941176	30.243063414634147	29.799136363636364	stable
Total[FA20:0]	73.63432033898304	63.81501764705882	69.49683658536586	67.37446363636363	stable
PC[FA20:1]	1.3453745762711864	1.230705882352941	1.3028073170731707	1.2694	stable
TAG[FA22:4]	4.185625423728814	4.286011764705883	5.073360975609756	3.8086	dynamic
DAG[FA20:1]	0.10489661016949153	0.09713529411764706	0.10445365853658536	0.09134545454545455	stable
CE[FA20:5]	26.789886440677964	22.34434705882353	20.868678048780488	25.33659090909091	stable
FFA[FA16:1]	17.202038983050848	17.31389411764706	19.314039024390244	14.600872727272728	dynamic
PE[FA16:0]	40.2506186440678	40.078	38.752097560975606	40.73811818181818	stable
CER[FA24:1]	0.6073593220338983	0.6126294117647059	0.6064756097560976	0.5962	stable
FFA[FA22:5]	4.5097966101694915	4.496094117647059	4.664224390243902	4.463045454545455	stable
TAG[FA18:3]	77.76036101694915	63.77018823529412	71.49016097560975	60.477599999999995	stable
PC[FA12:0]	1.0787338983050847	0.9147705882352941	0.8646609756097561	1.0436363636363637	stable
Total[FA16:1]	283.1145728813559	260.66603529411765	309.9805414634146	289.8616727272727	stable
PI[FA20:4]	24.6541	25.129188235294116	25.53317804878049	24.709372727272726	stable
SM[FA26:1]	0.5503203389830509	0.5429470588235294	0.5372560975609756	0.5889	stable
TAG[FA18:2]	654.2700847457627	573.7076823529412	635.8836951219512	529.2771454545455	stable
LPC[FA20:3]	1.7999813559322033	1.8016411764705882	1.7908951219512195	1.8064727272727272	stable
DAG[FA20:0]	0.11853728813559322	0.11682058823529412	0.1381109756097561	0.16863636363636364	stable
Total[FA18:0]	1205.43256779661	1156.7143	1189.6902024390245	1209.9798181818182	stable
DAG[FA12:0]	0.5799966101694916	0.33885882352941177	0.4222878048780488	0.48146363636363637	dynamic
DAG[FA18:2]	15.028927118644068	13.98075294117647	15.525636585365854	12.834263636363636	stable
TAG[FA18:0]	150.6383	128.6238705882353	142.3438	150.30144545454544	stable
DAG[FA18:1]	23.4628	22.438235294117646	23.92028780487805	20.39582727272727	stable
CE[FA16:1]	91.34922711864407	80.76155294117648	97.51923902439025	105.00098181818181	stable
CE[FA22:1]	0.2535067796610169	0.2429470588235294	0.24549268292682927	0.23349999999999999	stable
CE[FA22:5]	2.3663610169491527	2.294429411764706	2.4123317073170734	2.279581818181818	stable
LPE[FA16:1]	0.0329135593220339	0.029629411764705883	0.037353658536585364	0.04024545454545454	dynamic
MAG[FA18:0]	1.1323305084745763	1.0768	0.9620414634146341	1.0339454545454545	stable
PE[FA22:4]	9.2068	8.44985294117647	9.064790243902438	9.600272727272728	stable
PE[FA22:5]	9.941949152542373	9.93844705882353	9.819782926829268	10.259381818181819	stable
PI[FA18:0]	32.28915762711864	31.64984705882353	32.9888	32.83418181818182	stable
TAG[FA16:0]	815.9017	730.3908529411765	869.2431609756097	778.3731090909091	stable
Total[FA20:1]	28.924428813559324	23.859258823529412	28.518443902439024	22.814854545454544	dynamic
