chemID	pvalue
100021136	0.413115383923879
100000882	-0.475643225342281
409	4.34608188582946
100002254	0.396204678697876
361	0.971383440784074
100019975	0.494055710468891
100000257	3.83870043995674
100001232	-0.80921459909862
100001948	1.68369487004747
100001073	-1.0518668849252
100015637	-0.398742246686636
100006360	0.475157146377207
1488	-0.270048066549166
100002253	0.30678279852704
1023	1.04576302627413
100004284	-0.2282331075177
100001251	-0.165228155960128
362	-0.386405623149222
100006620	-0.0877232548305245
111	5.13999925856466
100009045	-1.48706474978209
100002927	0.0892027887532476
100015641	-0.755287373028408
1114	-0.277394743284161
100020409	1.78796719785255
158	0.217208508537243
1224	1.05436035314859
100001620	0.261045116143743
100020893	4.58585149606212
100002458	1.05520820476234
100001112	-0.218937176856346
100002953	-1.52906695999563
1141	5.507854367922
100015834	0.885769231936855
100004561	1.24781253900369
100020497	0.650383137948394
498	0.806824779082502
100006051	-0.0652801284112629
1668	-2.48448367938304
100004523	0.582705262927045
100001604	2.61629550828302
100001002	-1.02746472130859
100001987	-1.13251142864027
100002462	2.58109077918414
466	0.14892898796779
100000665	-0.53010895242315
445	-2.64753622653839
2029	0.999744378317091
100006438	-0.639229500848391
100001398	1.89668782557634
235	0.70640362160108
100000997	0.350342504640731
100002094	0.328654678251341
1052	1.21708082736933
100020823	-0.191539586881315
100001806	-0.431877114929343
100006092	0.523531553275236
100001415	2.66536579420384
100000008	1.22385518483759
565	-1.144519652073
100015851	-0.489736751430115
100001866	1.38178896550085
100020546	-0.590307323474146
100016110	-0.0363027161027247
100001254	-0.662796813814193
100006260	-0.0597000395648615
826	0.34610990871985
100001872	0.332034222838529
100000263	0.680777391709038
100021198	5.7771256550818
100015967	2.56365803056376
278	0.485170819931582
519	-0.989071413194269
100009337	0.357757506722848
100002185	-0.455557273041795
100001278	-0.78487610678293
100002103	1.33735922068324
980	-1.00930990809795
100000016	0.105492671630706
100020372	0.271641436298507
100001662	2.41305940016362
100019972	0.499116910787763
254	-0.195310516118323
100002009	-0.120630905524876
100010895	0.840319254083217
1140	0.59129316902833
100008951	0.858425624050191
1084	1.54140245083464
100002796	-0.709476199823344
358	0.338417029194466
100002070	0.055955074834827
1628	5.74599306341518
823	-0.217644355189503
100004414	-0.184871318003362
100006129	0.466202115123845
100002028	-0.789969456680484
100021707	-1.00190521056073
100000054	0.258173507634407
100010869	1.50337946762598
100004575	0.66507372228795
100001212	7.13422714422852
818	1.82467000496324
100001092	-0.946514913776173
100020371	-0.853670291362153
100004112	-0.239221148987727
1125	-0.872502977208884
100020491	0.40332483816224
100003151	-1.73214039926167
100000011	-3.81810961962525
100003594	-0.185914475495773
806	3.22040728205184
100001211	0.807761428573173
100002417	0.219576545420629
100009335	-1.14958753087263
100000781	-0.0216676794608279
803	1.60979518174156
50	0.013880988258155
796	2.29028316531123
100005834	-0.683469739040577
100001580	-0.905898050555598
480	1.3568646452481
100001540	-0.157624459525616
339	8.2067108364174
1110	2.04445908028491
100015836	-1.57613883279382
100009271	1.00813834144281
100015638	-0.193637301776672
100021667	0.654069627588611
100001279	1.10746549994064
100004208	-0.30468523073231
100003695	1.65858868948755
100000802	0.968722986903459
100002769	1.91658241479605
100015835	-0.458243472522411
229	-0.709118299086394
100001266	-0.602201621923983
1342	-0.0502594346687724
100002102	0.63197673872998
100020254	0.189268718090036
1231	-0.682648509792117
100020492	-0.289396169010032
100001402	-0.25114850029094
415	1.72870954240313
100003109	0.576233205339744
275	1.55133344466663
1143	-2.30885861652068
279	1.93582544327172
100001198	-1.23244339355138
1648	-0.558145911516797
100001590	1.70292980009047
100001733	0.951991040021199
100008933	0.866927986800508
100001550	3.4454563113106
1215	1.65927493823872
100002356	-0.0781942609099546
100002749	-0.403044402032584
100006379	2.055577549061
100015966	2.37134654109715
100001392	0.31052327237835
100020425	4.77060119294309
100004299	1.73784400253095
100001734	2.30403472141471
1002	1.6218784218744
100001337	-1.40417135093203
100001452	1.50305190775256
314	1.18717896960604
100009264	0.736351532574934
100004634	0.15424014558353
100000711	1.97863926382936
100020536	-0.77822355069834
100004318	-0.412906702596859
100005850	0.28787938106627
100006619	4.70881155504295
356	-0.969790459727861
1221	1.24593328602341
100001397	-0.098841933405702
100019981	1.88940486070549
100001208	0.704844408474631
503	0.0263939386614303
100006375	0.433723629009244
100001295	0.276630815213842
100020427	4.28477811144295
100002784	1.24077286533703
917	1.4568122969726
1869	-0.27661558616406
240	2.73441637532019
798	0.129114490466742
100002952	0.710405274070891
98	1.02432143494194
100008998	-0.574580952031838
477	-0.684956068298532
100020545	0.57316609288038
100021666	0.228405381338518
1256	1.49962211624302
533	4.43401425007949
100001757	-0.460279404316863
1024	0.600026309095783
267	1.49984124814882
100002113	-1.17303406641168
100001756	-0.194328698660304
100001193	-0.471107708819715
100001668	0.58018901036776
1124	0.52472700194628
100021331	-0.426560860282628
1090	-1.80710945048992
566	1.97805647989931
100003119	0.403552922331574
100006367	0.48588104410151
100004322	0.313170796068182
100001034	4.022704852156
112	1.96878710464845
507	0.142372212097216
100009233	-1.33518590505874
100000406	0.25359625002669
100004046	2.43020929018218
1025	0.0549932908779279
100001106	0.511205021274209
1128	1.64769610477164
561	0.841108853177084
100001614	0.227502354099591
100000961	0.749116790960443
100002397	1.78704359513816
100009407	0.780750939240429
100002910	-0.405220151940392
100005946	-0.0768565985234178
100019794	0.836263085121057
100015759	-1.39115305885865
100020417	2.24219717696677
100001054	-0.41716788970929
100001437	0.234969918042275
504	0.065367929278944
100001988	0.433906886853794
1082	2.59825714368444
100001403	0.172307605824007
100001664	-0.166264337772113
461	1.96160248545716
100000463	-0.0742132408381508
100020208	0.982811258631104
381	5.00015046117847
100010901	0.599134370519971
100001468	2.20188615556177
100000840	1.38403824609561
100020014	0.506217704914765
100001993	0.361860791558658
100001051	7.44759179186912
100006116	-0.274923567614322
1108	0.522724921171971
100019966	-0.0343123265415643
100001743	2.97497110552001
100001294	0.109966843800049
100001609	-1.43638240347295
418	0.83795294360278
100001178	1.85070472262062
189	0.0833798868686491
563	1.88404204209065
424	-1.17012610715194
100000776	-0.312474795332666
1001	-1.28499843236074
1135	3.66516213030525
100021093	-0.759095547270071
100020219	-0.491503711288327
194	3.54734934857728
100008930	-1.05451358071805
340	0.272968160166584
100010896	-0.432893058834567
100000787	3.05088573150397
100000639	0.618205424277019
100001851	3.40291638806916
179	1.46703088477655
100000626	-0.0490565558973766
100001605	-0.339055679658193
330	3.33353843098658
100001162	3.32798024052841
100001167	1.65617275542414
100002067	-0.18183670527309
100019968	2.19268395956572
100002014	0.117761449474967
100004083	-0.474453120934289
100001315	-1.58586667328372
535	-0.0734558029433194
93	2.4101380889316
100001989	1.00468548714446
100001740	0.0831261233574483
482	-0.135071639705415
1629	2.83983098927723
100001399	0.0620990126384435
376	3.47823335182115
342	-2.32959473188344
100001253	0.385270926459274
100000708	-0.0589517306943718
244	3.82807276916991
100006726	-1.29358219426877
100000036	2.07941177719149
100001257	0.94352778552851
100000445	0.607247407270811
100004088	-0.262366349874033
100001423	1.14172650167613
100001276	2.55877135893693
100001876	-0.325197809960795
100009082	-2.60930100241064
100001121	0.672885260168199
117	-0.063525922889818
